text,rating,informative
"once u start playing u r addicted to it
",3,0
"perfect on the go game for fish enthusiasts!
",5,0
"i like this game very much
",5,0
"great game love it .
",5,0
"great app.
",5,0
"definitely worth downloading pretty much like having a portable fish tank with you anywhere you go
",5,0
"nc game
",5,0
"great game.
",5,0
"cool i guess!!
",5,0
"love love love this game..
",5,0
"great game fun interactive
",5,0
"i love this awesome game!!!!
",5,0
"fun game
",5,0
"i think that if a child doesn't have a pet than this is a great way for them to experience how to take care  of animals.
",5,0
"cute fun similar to farmville
",3,0
"great game
",5,0
"a good fish game
",4,0
"its a great and fun time spender.
",5,0
"gets u a mobile experience in fish keeping.
",5,0
"this if by far the best lil fish game ever!
",5,0
"great game if you got tha time to invest in it
",5,0
"this game is fabulous.
",5,0
"best game ever nice job
",5,0
"this game is awesome
",5,0
"i love it it fun smart and realy good and da dusurfs 5 stars i even want to give it 10 stars
",5,0
"loving it sooo fun when your bored
",4,0
"great game, quite addicting!
",5,0
"when i don't receive fish bucks for apps i try i  just email them and they add them for me.
",5,0
"love this game.
",5,0
"great customer service.
",5,0
"makes me feel responsible
",5,0
"tap fish
",5,0
"super awesome!
",5,0
"tap fish
",5,0
"absolutely love it and will get all the upgrades.
",5,0
"totally brilliant and have never come across a better fish game.
",5,0
"excellent game one of the best i have been on so far and i not be surprised if i won't find a better game.
",5,0
"i recommend it to people im 12 & i love it.
",5,0
"they do not communicate with the players enough!!!!!
",1,0
"fun pass time...
",4,0
"it is fun to play.
",3,0
"it is a good game because it has unique fish that you can buy and breed
",5,0
"great game.
",4,0
"awesome game!!
",5,0
"awesome game!!
",5,0
"my friend got all his dead though :-)  !!!!
",5,0
"found myself completely intranced-obsessed over some animated fish.
",5,0
"love it so much and recomend people to play this game.
",5,0
"my kid loves it
",5,0
"great game
",5,0
"do not let fish die!!
",5,0
"used to have fun with this game ..
",2,0
"only reason i keep it my cats enjoy watching it...
",2,0
"tap fish
",5,0
"but don't let your fish die
",4,0
"this is a great game.
",5,0
"this game is cute and addicting!!!!!!!
",5,0
"this game is so addictive.
",5,0
"you won't be able to stay away for long!
",5,0
"this is a great game
",5,0
"liked a lot.. :-)
",5,0
"i do not think a google user is a user!!!?!!?!?
",2,0
"i love fish and i think this game is just very fun :-)
",5,0
"this game is overall quite fun, but.
",4,0
"pros -good selection of fish -good graphics -easy to earn coins
",4,0
"great game and semi easy to get fish bucks
",4,0
"i think its great, but it would be 5 stars from me if they looked nicer, (if i could, it would be about 4 and a half)
",4,0
"i thoroughly enjoy this game
",5,0
"fun app.
",3,0
"havent played in a while, but addicting.
",3,0
"love this game like having it on
",5,0
"its alright when you're bored
",5,0
"i've been playing for about five months now.
",5,0
"great game
",5,0
"very fun and easily addictive.
",5,0
"great time if you like a challenge.
",5,0
"i feeel like i actually have fishieess
",5,0
"relaxing, and the kids love it
",5,0
"tap fish a fun game,i love to play tap fish and wait to see what challenge is coming next.
",5,0
"lots of fun.
",5,0
"not a bad fad,.like.
",5,0
"fix for motorola flipout and i will rate better
",1,0
"i love fish.
",5,0
"its sick i loved it
",5,0
"well it's okay i his have a hard tyme to get money/dollas
",3,0
"this app is very good because it helps people take care of fish if they want to get a real tank
",5,0
"kewl game
",4,0
"tap fish
",5,0
"excellent game
",5,0
"its  cool game
",5,0
"tap fish
",5,0
"tapfish is cool :-)
",5,0
"i totally love it!
",5,0
"its really fun to decorate my tanks very addicting.
",5,0
"it's pretty addicting!
",4,0
"great fun game, pretty good!
",5,0
"it's great i love this game
",4,0
"awesome game, everything is excellent, keep up the good work!
",5,0
"this game is completely addicting!!!
",5,0
"i seem to spend a lot of time on this little app
",4,0
"very relaxing and fun game.
",5,0
"tons of different fish and decorations.
",5,0
"if u are not a patient person and just want to jump in a game and beat it this game may not be for u.
",5,0
"it is a time consuming game.
",5,0
"but, if u are patient and like to enjoy a game instead of just beating it than this might be a game u will like.
",5,0
"my favorite on my phone.
",5,0
"i love my fish!
",5,0
"way better than my boyfriend's real one.
",5,0
"brilliant game
",5,0
"i get to carry my fish around with me!!!!!!
",5,0
"love this game!
",5,0
"i love this game.
",5,0
"the fish r so cute.
",5,0
"update i am now on level 49 great game except the bubbles limits u from seeing who is fish :)
",5,0
"couple things id change, but fun
",4,0
"can any1 pls tell me how to buy frogg eggs :-)
",4,0
"otherwise love it!!
",4,0
"i really like the new look and how smooth the game is running, so far.
",3,0
"earlier versions not so good.
",3,0
"great game
",5,0
"fun for adults to
",5,0
"awesome game
",5,0
"a bit glitchy sometimes but totally addictive!
",4,0
"i love this game...
",5,0
"great game
",5,0
"other than that it's a lot of fun.
",3,0
"awesome game.
",5,0
"very fun and relaxing.
",5,0
"awesome game
",5,0
"fishes, fishes, fishes.....
",5,0
"its fun easy and as close to real as u can get!!
",5,0
"great game it helps past time n relaxes the mind
",5,0
"good game but it takes a long time to get the tasks finished
",5,0
"amazing game.
",5,0
"occupies my time!
",5,0
"fun game
",5,0
"interesting game and engaging
",4,0
"gotta love
",5,0
"i think tapfish is fun and intaning
",5,0
"really fun game
",5,0
"fun fun game
",5,0
"just started, pretty fun.
",4,0
"like the feature with bonuses.
",4,0
"very nice fun to play
",5,0
"the apple version is much better as it is a far more mature app.
",2,0
"love this game
",5,0
"its,fantastic,,really enjoy this game and my baby love it too
",5,0
"of cource it slowly evolves unless you are willing to use real money to buy credits.
",5,0
"lots of fun collecting differeng fish
",5,0
"brillent for spare time :)
",5,0
"love this game....
",4,0
"i love this game.
",5,0
"andkids love it to.
",5,0
"this is a cool nice game to play
",5,0
"this will learn people to look after fish!
",5,0
"i like my aquarium
",3,0
"i think every one shoud have this game ?
",5,0
"tap fish
",5,0
"great game!!
",5,0
"luv this game!
",5,0
"cool game
",4,0
"this is a really fun game!!
",5,0
"my brother got me to start playing...
",5,0
"now the four of us can visit each others tanks!!!
",5,0
"great game
",4,0
"love this app im so addicted
",5,0
"not sure why this game is do addicting but it is.
",3,0
"i like that you can breed the fishies..
",5,0
"they're so cute!
",5,0
"great game:]
",5,0
"love that i can name my own fish.
",4,0
"other then that i love playing it!
",5,0
"not slow works great and its fun...
",5,0
"great app love the breeding..
",5,0
"impatiently waiting for my fishes to grow :p
",5,0
"i love the game but to buy is too much
",4,0
"great app very relaxing
",5,0
"love the fish but they die and you have to pay to revive them.
",4,0
"fun, just wish there was more to do..
",4,0
"this game is addictive.
",5,0
"i have had it for 2 years now and still get excited about new events!
",5,0
"its an excellent game, but i  think it is sad when the fish die
",5,0
"love that u can set it as ur wallpaper.
",5,0
"i absolutely love this game and i'm 30 years old...
",5,0
"me and my hubby play it together.
",5,0
"fun way to kill time
",5,0
"i realy like this game it is fun for both my wife and i
",5,0
"awesome game must play!
",5,0
"love this game
",5,0
"love this game like having it on
",5,0
"i think tapfish is fun and intaning
",5,0
"cool game.
",5,0
"fun game
",3,0
"great game!
",5,0
"brill game
",4,0
"like this game a lot
",5,0
"wow this game is epic and beast i love it its so addictive you must install
",5,0
"addictive fun and amazing..
",4,0
"tap fish
",4,0
"love this game.
",5,0
"its real fun& teaches one to be caring & responsible
",5,0
"fun tracking and nurturing ...
",5,0
"love the events and competition.
",5,0
"nice game
",4,0
"i love those fish swimming around.
",5,0
"i like it alot its awesome
",5,0
"this game is very peaceful and relaxing.
",4,0
"casual game play, good for playing 5 minutes here, 5 minutes there.
",4,0
"graphics are good and game play is pretty smooth.
",4,0
"thanks for the game!
",4,0
"its an amazing game for children and adults i would recomened it
",5,0
"great game, played on my old phone.
",4,0
"simple game.
",5,0
"easy to play and very addictive.
",5,0
"perfect for young and old alike.
",5,0
"just enjoy and relax.
",5,0
"i love it and have my whole family taking care of my fish!
",5,0
"tap fish
",5,0
"like having your own aquarium
",5,0
"i love rhis game and so does my 7 yr.
",5,0
"great for people who like fish.
",4,0
"addicting game!
",5,0
"i play every day!
",5,0
"i enjoy playing this game
",5,0
"i love tapfish!!!!!!!!!!!!!!!!    :-)
",5,0
"great fun game
",5,0
"love love love this game!
",5,0
"this game is great love it
",5,0
"this game rocks
",5,0
"ilove it so so cool try it;-)
",5,0
"awesome game
",5,0
"i absolutely love tap fish!!!
",5,0
"its pretty neat when u first start it you may not think its up beat enough but that game challenges and rewards u
",5,0
"i love this game!!
",5,0
"best fish game that i have ever found!!!!
",5,0
"love this game very addicting
",5,0
"i think tapfish is fun and intaning
",4,0
"pretty and addictive
",4,0
"love this game, keeps me entertained for hours.
",5,0
"otherwise i'd give three stars for every thing.
",4,0
"the fish are great if you save your fish bucks.
",4,0
"great fun and addictive
",4,0
"i love this app...
",4,0
"just wish it was easier to get fish bucks since so many things cost so many, especially when most of your goals require them to compete.
",4,0
"the graphics we're great
",5,0
"love it because it teaches kids to be responsible
",5,0
"wonderful to pass time
",5,0
"love this game
",5,0
"my daughter loves playing with her fish <3
",5,0
"wow this game is epic and beast i love it its so addictive you must install
",5,0
"reminds me of the fishing game on facebook but without all the headache.
",5,0
"i lllooovvveee this game
",5,0
"awesome game
",5,0
"good way to pass the time.
",5,0
"enjoy playing, and do does my daughter!
",5,0
"love this app!!
",5,0
"love playing
",5,0
"i have to qwell the urge to spend real money to get more fake money.
",5,0
"i actually enjoy playing this game!  :))
",4,0
"takes time and patience, but it's very entertaining.
",5,0
"definitely a ""must download""
",5,0
"so much gameplay, and you can do everything free, but if you want to buy ""bucks"" the prices are cheap and get you alot of currency for so little!
",5,0
"10 out of 10 rating for tapfish!!!
",5,0
"i love this game.
",5,0
"i love this game!
",5,0
"i love this app.
",4,0
"love this game
",5,0
"it's fun for both my children and myself
",3,0
"love this game
",5,0
"awesome game
",4,0
"amazing game im hooked
",5,0
"great fun game
",5,0
"easy to play, the events add a challenge to the game and keep it interesting.
",4,0
"but otherwise a relaxing way to spend some time!!!!!!
",4,0
"absolutely love this game!!
",5,0
"cool game
",5,0
"great for people who like fish.
",4,0
"i play it all day
",5,0
"i sooo luv this game so far no problems after a month.
",5,0
"luv the different kinds of fish.
",5,0
"definitely addictive.
",5,0
"fun to waste time on.
",4,0
"i just love this game..
",5,0
"portable aquarium ^^
",5,0
"i love this game
",5,0
"love my fish great app
",5,0
"but fun none the less?
",5,0
"great game
",5,0
"love this game!
",5,0
"i love this game !
",5,0
"im hooked.
",5,0
"like alll they fishie sounds
",5,0
"i absolutely love this game.
",5,0
"very interactive and the events are so much fun.
",5,0
"wonderful and relaxing.
",5,0
"my kids love this game
",5,0
"but still fun app.
",5,0
"omg i love this app tap fish its super fun the second i get on this app i just cant stop playing it for like 3 and half hours....
",5,0
"i enjoy this game i could spend hours on it.
",5,0
"it is relaxing to play.
",5,0
"happy fishing.
",5,0
"this game is so amazing you get to feed your own fish and give them lots of love this game shows your child's responsibility and it really helps it makes you feel like you have a pet i use to have a fish but it died and this game brings back its life
",5,0
"i keep playing because i don't want my fish to die
",5,0
"the new frogs are addictive and so cute <3
",5,0
"really simple game.
",4,0
"some of the fish, if not most, are pretty realistic, and i love the mystery breedable fish.
",4,0
"give more fish bucks and lower prices, but it was awsome
",5,0
"cool fishy time
",5,0
"love this game
",5,0
"this is the best long term game!
",5,0
"entertaining and fun
",5,0
"its good for when your bored and stuff
",5,0
"i love tap fish
",5,0
"i fant get on ever 4/6 hours just to feed my fish or clean the tank, my kids would be neglected!
",5,0
"i installed this one and its awsum plus i love the events :)
",5,0
"very entertaining very good note
",5,0
"always loved the game it can get addicting tho lol
",5,0
"its an all time favorite for me
",5,0
"katie mclaughlin
",4,0
"visit my tanks (fishfanzy1116)
",5,0
"nice graphics
",4,0
"i love tap fish !
",5,0
"i never get tired of this game.
",5,0
"i love and enjoy my fish.
",5,0
"try it you'll love it.
",5,0
"this would be the perfect game if the rewards would be issued when they are due.
",3,0
"it's  an almost real fish aquarium that you will definitely fall in love with best pet ever--fish to feed, watch, and breed while designing the entire dreamy aquarium theme
",3,0
"this game is very addicting!!
",5,0
"i've literally played it for 3 years now i love it!!!
",5,0
"great game!
",5,0
"i love this game..
",5,0
"awesome time killer!
",5,0
"i had this game when i had my itouch.
",5,0
"quick game when ur wasting a minute
",4,0
"i really like this game.
",5,0
"gets my mind away from my gurl
",5,0
"i loved this game, and used to play it everyday.
",2,0
"really fun game, much easier too :)
",5,0
"tap fish is fun.
",4,0
"i love it so mich you get to have all fish i got one millon
",5,0
"my children love it!!!
",5,0
"it's the best game  i play
",5,0
"love this game
",4,0
"very fun good way to pass time
",5,0
"its so adorable  i could totally let a kid just sit there with my phone and they are quiet and occupied iys amazing... lol
",5,0
"love it great game very addicting
",5,0
"super fun!
",5,0
"im addicted
",5,0
"this game has inproved so much.
",5,0
"awesome game very creative
",5,0
"very addicting, tons of fun!!!
",5,0
"i have tiny fish for my tablet and i have lots of the fish
",5,0
"me and my kids love it!
",5,0
"love this app
",5,0
"what a cool game!
",5,0
"so many things to do and ways to earn coin and fishbucks.
",5,0
"cute game but have to play it every day or fish will die of starvation
",5,0
"tap fish is a really fun game :)
",4,0
"all these events keep you coming back for more
",5,0
"fun game and can be addictive
",4,0
"this game is amazing and really addictive i luv this game!!!!
",5,0
"addicting you gotta get it
",5,0
"amazing game
",5,0
"very cool game
",4,0
"fun game
",5,0
"my wife hates it because i play it so much
",4,0
"seems like a neat game though
",3,0
"btw, a quick way to make tons of coins is to get tank happinesses to 90% or more, fill it with 1 hour bigmouth basses and sell them one by one when full grown.
",5,0
"actually hooked lol
",5,0
"and fish headquarters don't care and won't help you.
",1,0
"just keep picking up my phone to see if there hungary or need love...
",5,0
"i love this game!
",5,0
"excellent apps
",1,0
"very fun and time consuming game
",5,0
"this is my fave game.
",5,0
"if u love fish this is for u
",5,0
"great game
",5,0
"passes the time, entertaining
",5,0
"i love fishies. :)
",4,0
"play all the time add me- delucamad
",5,0
"totally fun,game  ;)
",5,0
"i love this game.
",5,0
"my son loves this game i've had it on every phone i've ever had :)
",5,0
"its awesome plus its teaching my son to feed his real animals when they are hungry too!
",5,0
"cool for kids
",4,0
"great game.
",4,0
"fun to play
",4,0
"this game has inproved so much.
",5,0
"lovely game
",5,0
"what a fun game
",5,0
"if anyone wants to have free time taking care of virtual fish this would be the game is very good fun even little children would love it.
",4,0
"i like this game
",5,0
"my daughter loves taking care of the fish!
",4,0
"aesome and fun game
",5,0
"this game is addictive
",5,0
"love this app!
",5,0
"i love this game
",5,0
"love this game
",5,0
"fun for family as well
",5,0
"i play tis tap fish like s if i'm taking care of my fishes at home.
",5,0
"gud game have fish in a real tank as well
",4,0
"fun game
",4,0
"this a fun little time consumer lol.
",5,0
"good way to teach little kids to take care of fish
",5,0
"great game.
",5,0
"love this game!
",5,0
"excellent game!
",5,0
"awesome game!
",5,0
"i love tapfish!
",5,0
"it is,an,awesome game!
",5,0
"this game is so much fun!
",5,0
"looking forward to the next event.
",5,0
"very cool game.
",5,0
"i love this game.
",5,0
"i don't get fish bucks when i download other apps and it says i will get them but i still love the game.
",5,0
"i love this app!
",5,0
"pretty neat graphics and this keeps me busy.
",5,0
"best game ever and fun to but i have killed my fish 20 to many times.
",5,0
"as l said excellent brilliant amazing game
",5,0
"was definitely worth a second look a year later.
",4,0
"gonna stay installed this time.
",4,0
"epic game
",5,0
"i really love this game, downloaded it for my daughter but wound up playing it myself.
",2,0
"takes most of the fun out of the game.
",2,0
"i have no decorations because after 3 weeks i still have no coins, and this is playing it on average of 2-3 times a day.
",2,0
"now that i'm writing it down i actually feel stupid for spending a month playing it.
",2,0
"totally rocks!
",5,0
"passes time and that's about it
",3,0
"its a great way to keep the young kids entertained
",5,0
"bug fixes are great.
",4,0
"soooo cool i love it.
",4,0
"this is a very fun game
",5,0
"love this game one of my favorites
",5,0
"played it for a while but still has pazaz
",5,0
"good game i really enjoy playing it.
",5,0
"cool awsome
",5,0
"i just love this game
",5,0
"its a wow game
",5,0
"awesome game, great for kids too!
",5,0
"spectacular customer service if needed.
",5,0
"fun to play
",4,0
"its been months, i play everyday
",5,0
"this is a fun game to kill time.
",5,0
"my daughter & i play this game a lot.
",5,0
"i love it the fish are lovely and it calms my nerves
",5,0
"i love this game!
",5,0
"tap fish
",5,0
"i realy enjoy this game!
",5,0
"if you think that you can't get fish bucks, your wrong!
",5,0
"i went to go get fish bucks because all my fish died,so i found this game and it looked fun, so i got it and i got 7 fish cash!
",5,0
"i would realy recamend this game if i were you, so get of your lazy butts and start raising some fish!
",5,0
"i love tap fish
",5,0
"at one point i lost my tanks and with an email, they got back to me within hours.
",5,0
"i am so addicted to this game.
",5,0
"very cool game!
",5,0
"it is a cool game
",5,0
"its fun when u bored
",4,0
"this is so fun addicting awesome.
",5,0
"best game on the market
",5,0
"the fish are funny.
",5,0
"lots of fun
",4,0
"really addicting game for me as fish lover
",5,0
"i love it so much so fun when theres nothing else to do
",5,0
"fun game to play
",5,0
"great game!
",5,0
"play it everyday!
",5,0
"money takes a while earn
",5,0
"i like to play tap fish
",5,0
"its super fun
",5,0
"good way to pass the time.
",4,0
"love this game.
",4,0
"i enjoy playing this game even though i have a couple issues with the game.
",5,0
"the application manager, when you email then they actually help to resolve the minor problems.
",5,0
"they have even compensated me with me with the coins and fish bucks i would have to give 5 *
",5,0
"but ok game
",4,0
"i loved this - pleasing and fun.
",2,0
"this game is awesome!(:
",5,0
"i like the cool backgrounds and fish.
",5,0
"cool game
",5,0
"absolutely love this.
",5,0
"my whole family has downloaded it
",5,0
"i like it alot
",5,0
"passes the time by quickly.
",4,0
"nice game.
",5,0
"for fish lovers a must.
",5,0
"nice game
",4,0
"sad whoever did the update can suck my wake.(
",5,0
"i now had to uninstall & reinstall.
",5,0
"great game.
",5,0
"soo addicting!
",5,0
"since i started playing this i havent had any other games ive been playing!
",5,0
"great game for the easily entertained individual!
",4,0
"tapfish is a great game
",5,0
"very cool games.
",5,0
"i love this game
",5,0
"i find myself coming back for more just to interact with my fish.
",5,0
"u have your own styles, creativity, and imagination and with wide range of choices to choose from.
",5,0
"thinking about getting rid of this app, but i have put tons of time into it.
",2,0
"great game
",4,0
"tap fish great game
",5,0
"i  love this game
",5,0
"great app
",5,0
"more fun than u would think.
",5,0
"no issues after 3 days so far
",5,0
"great game
",5,0
"great app i have fun with it when im bored.
",5,0
"long time players have invested a lot of time and money and deserve a little consideration!
",3,0
"good game i love to have over 20 tanks so i can have something to do when there's nothing to do
",5,0
"don't waste ur time with this app download fish live instead!
",1,0
"awesome game!
",5,0
"it keeps me from being board and i luke the fish.
",3,0
"i'm not going to spend my real money constantly buying fake bucks.
",3,0
"nice and beautiful game
",5,0
"very fun and also nice to look at.
",5,0
"fantastic app never rated an app b4 it keeps me occupied for ages loves the fact it can be your wallpaper
",5,0
"great game.
",5,0
"slow but good customer service.
",5,0
"totally enjoy this app
",5,0
"my kids love to take care of there fish keeps them busy for an hour or so great little game
",5,0
"i love to play this game
",5,0
"lovvveee ittt
",5,0
"keep it up tap fish friends!
",5,0
"anything else i need to say?
",5,0
"this game is awesome
",5,0
"tap fish
",5,0
"please help me revive my fish.
",3,0
"my internet shut down and i couldn't take care of them.
",3,0
"my boys & i absolutely love this game.
",5,0
"he even had me change my live wallpaper to my aquarium.
",5,0
"definitely 5 stars!
",5,0
"fun fun fun.
",5,0
"better than real fish tank maintenance.
",5,0
"it is hard to play this one after tap fish 2.
",5,0
"i miss my  tap fish 2.
",5,0
"love the fish
",4,0
"it's  ssssssoooooo funnnnn
",5,0
"awesome and addictive.
",5,0
"but ok game
",3,0
"love this app
",5,0
"my kids love this
",5,0
"this is a cool and fun game to play.
",5,0
"good way to pass the time.
",5,0
"love this game!
",5,0
"love this app!
",5,0
"time killer n addicting!
",5,0
"fun and addictive
",5,0
"i love tapfish
",5,0
"i love this game.
",5,0
"this game is the best game  i ever played.
",5,0
"koo game
",4,0
"really fun and addictive game
",5,0
"game is awesome
",5,0
"this a good games now i have my on fish
",5,0
"i need to report missing fish bucks, how can i recover them?
",5,0
"good game to pass time
",5,0
"i like my aquarium.
",5,0
"the game is fun.
",5,0
"i like how you can  but your fish tank on your home screen.
",5,0
"very fun game.
",4,0
"love this game
",5,0
"love my fish so much
",5,0
"great app.
",5,0
"to gain coins fast, grow tank full of white grunt fish under super exotic category.
",5,0
"in just few weeks i'm already up to 10 million coins, and i have 11 tanks.
",5,0
"it is a good game because it has unique fish that you can buy and breed
",5,0
"great game.
",5,0
"really cool game!
",5,0
"totally amazazazazazazazazaningly awesosososososososome
",5,0
"the way i breed the fish is fun.
",4,0
"best fish game out there
",5,0
"great app i can set this as my wallpaper.
",5,0
"love il
",5,0
"i love this game
",5,0
"very fun game to play, reminders are always on so you don't forget about your tank.
",5,0
"would be cool to have more other lively aquatic animals rather than just decorations too!
",5,0
"since i usually kill real fish i really enjoy taking care of these without feeling guilty
",5,0
"nice colorful fish.
",5,0
"love the special one that we get sometime.
",5,0
"i love this game and think more people should try it
",5,0
"nice game too chill with,
",5,0
"tap fish
",5,0
"strangely addictive
",5,0
"this is great i love it
",5,0
"i love this game.
",5,0
"so fun and addictive.
",5,0
"i have been playing this game for 2 years and love it .
",5,0
"it's a nice relaxation game .
",5,0
"i used to play this a couple years back.
",5,0
"just started playing it again.
",5,0
"alot more options have been added to this game, the fish are very lifelike.
",5,0
"great luv it
",5,0
"love all the choice of fish
",5,0
"runs very smoothly.
",4,0
"this game is very nice
",5,0
"i love this game! :-)
",5,0
"it is challenge and great fun to see what the next fish will be
",5,0
"i love dis game.
",5,0
"even though i have to fight my girl to have a turn'''
",5,0
"i usually don't do these types of games.
",5,0
"but i really enjoy playing with this one.
",5,0
"but overall it's fun and really relaxing.
",5,0
"awesome awesome
",5,0
"its a funn game i recomend it
",5,0
"so much fun, it made me get my real fish tank back out and start up an old hobby
",5,0
"i love this app.
",4,0
"fun game
",5,0
"very excited to be playing again.
",5,0
"what a fun game
",5,0
"awesome game
",5,0
"great little time waster!
",5,0
"easy going game
",5,0
"love this game
",5,0
"great colors.
",4,0
"class game
",5,0
"amazing game.
",5,0
"i cant stop playing.
",5,0
"great game
",5,0
"this game is spectacular!
",5,0
"well done fun fun fun for my kids 3year's old
",5,0
"love this game!
",5,0
"grab em while u can
",5,0
"excellent game
",5,0
"excellent fun
",5,0
"great game
",5,0
"so amazing and addicting!
",5,0
"lets say, not suitable for kids!
",1,0
"best game eva lol
",5,0
"its great i love my fishes =)
",4,0
"what a cool game!
",5,0
"so many things to do and ways to earn coin and fishbucks.
",5,0
"very cool and why i gave a 5 star rating.
",5,0
"looks great on a tablet!
",4,0
"fun and good to keep you busy
",5,0
"i really love this game it keeps me busy and i love fish i have 10 real aquariums at home lol very addicting.
",5,0
"even my kids love it.
",5,0
"fun game
",5,0
"awesome gome keep up the good work!
",5,0
"install it and play to appreciate it!
",5,0
"two thumbs up for ths!
",5,0
"pimpin game no lie
",5,0
"i really love this game, and best of all its free
",5,0
"i think it is well made, not at all difficult to figure everything out.
",5,0
"i have only had it installed for a couple days so i don't have much to comment on yet.
",5,0
"great to pass the time!
",3,0
"keep it up tap fish friends!
",5,0
"i like to play this game in my spare time my mom is a sirius player tapfish makes me feel like i have my own fish other than the fact that i don't have to change the water!
",5,0
"love this game
",5,0
"love it its addicting
",5,0
"all i can say is that this is an awesome game.
",5,0
"i love tap fish.
",5,0
"great fish
",5,0
"when i'm bored this helps kill time
",4,0
"love diss game
",4,0
"great nd fun
",5,0
"love this app its cute but u run out of things to do quick.
",5,0
"the game is so much better than it was previously!
",4,0
"tapfish is awesome!
",5,0
"thanks wonderful game!:):)
",5,0
"its cool except the last time i forgot to feed all of my fish & all of them died -___-
",5,0
"i love this game
",5,0
"fun game
",5,0
"i have it on my i phone 5 so i know how to play it
",5,0
"love my fish!
",5,0
"great app
",5,0
"iove all of the different fishes and there colors!
",4,0
"its a grate game play all the time :-)
",5,0
"this is a fun and easy app to past the time away.
",5,0
"it is a fun game the thing i like about it is that it gives me something to do.
",4,0
"but it also is better than hacking a real fish tank and handling water and tank accessories ect.
",4,0
"love this game
",5,0
"easy simple and fun
",5,0
"love this game
",5,0
"this game helps pass time for yourself or little ones.
",5,0
"just for kicks, its a good game.
",5,0
"thats the only reason i rated five lmfao
",5,0
"i like it and i don't see anything wrong with it
",5,0
"i enjoy it any tips?
",4,0
"but enjoy the game
",4,0
"fun app keeps me busy and entertained while i wait at work.
",5,0
"cant stop playing
",5,0
"i like this game (:
",5,0
"reilly fun to play
",5,0
"tap fish is awsome
",5,0
"great game!
",5,0
"this is a very fun game to play
",5,0
"all the options for the decorations and the fish are so pretty.
",5,0
"also, great time killer for my kids in the store/car/waiting room.
",5,0
"im addicted!
",5,0
"ti's not an awesome game but it's not a horrible game it helps you to take care of animals or in this case fish
",3,0
"it's fun when u play it a lot like me
",5,0
"good game for ppl who dont hav pets
",5,0
"fun and amusing to see what kinds of fish are created.
",4,0
"its fun when u bored
",5,0
"its fun and i like how it takes a few days so you dont have to check on it every second
",4,0
"i really love this game!
",5,0
"great game
",5,0
"love it awesome!
",5,0
"fun game for the whole family!
",5,0
"pretty neat.
",4,0
"tap fish
",4,0
"love this game!
",5,0
"love this game!
",5,0
"my two year old loves this app .
",5,0
"yes i luv this game it cool i luv the breeds and every thing bout it
",5,0
"tap fish
",5,0
"nice and entertaining.
",3,0
"pretty, not buggy, and i like how you can still advance pretty well (albeit more slowly) in the game without buying fishbucks.
",5,0
"i love this game is it so fun and i love when you can breed fish and decorate the tank
",5,0
"but i green snapper it up get alot of money and xp then i buy fresh water bass you get 7 coin profit but it take only 1 hour instead of 4 hours.
",4,0
"this is a great game
",5,0
"like i said love it
",5,0
"it's cool just need more money
",5,0
"the first thing that i downloaded on my new android phone was tapfish :)
",5,0
"before facebook, before my pictures or songs , before any other apps or games !
",5,0
"i absolutely love this game !
",5,0
"its so relaxing to play but also rewarding because you build your beautiful tanks by yourself and at your own pace !
",5,0
"i would definately recommend this game to anyone, young or old .
",5,0
"even my 13 yr old plays !
",5,0
"wonderfully addicting !
",5,0
"brill game
",4,0
"some of us cant afford to spend real money to speed up breeding or buy new tanks.
",3,0
"love this game
",5,0
"must play good game
",5,0
"fun game to pass time
",3,0
"excellent game  i feel its my tank in home and i m taking care of that
",5,0
"me & son started playing this game a few months ago & we both have become addicted to it!
",5,0
"we love all the different events & all the prizes.
",5,0
"we also like the daily prizes & the jackpot spin!
",5,0
"we always win such awesome gifts!
",5,0
"we will be playing this game for as long as it is available as an app on my phone!
",5,0
"thanks for such a terrific & fun game!
",5,0
"this game is a great game play it all day everyday
",5,0
"its fun to have when u are bored and does not freeze(transform ultra).
",4,0
"works great better than when on my intercept.
",4,0
"gear game i love it
",5,0
"nice make me think i have a real one
",4,0
"i love this game  its fun for the hole family
",5,0
"love the fish
",5,0
"love the game
",5,0
"great game
",5,0
"so amazing and addicting!
",5,0
"game hay
",4,0
"verr fun
",5,0
"it a fun game
",5,0
"can't help be to keep playing
",4,0
"its really a time killer and i love how you can vist nabghers
",5,0
"keep me occupied, good tool to cope with stress.
",5,0
"great game
",5,0
"tapfish 2 for ipod is better but still addictive in android version
",5,0
"great game!
",5,0
"this game is so super cute and relaxing.
",5,0
"i love this game.
",5,0
"all around i love this game.
",5,0
"thank you for the frog event, i love frogs.
",5,0
"best game everr
",5,0
"good game i love it
",5,0
"i like fish tanks and this is easy to maintain only downside to this is the time it takes to breed fish i realy like this game.
",5,0
"i realy like this game it is fun for both my wife and i
",5,0
"this is a great game
",5,0
"so, my boss got this and bugged me to get it.
",5,0
"now i'm more addicted than she is.
",5,0
"it's pretty boring until you get a lot of tanks.
",5,0
"great game love it
",4,0
"cool game give it five stars
",5,0
"play on it all day and nite
",5,0
"i like this gems osama
",4,0
"i love this game
",5,0
"i love to play to pass time and calm nerves
",5,0
"love the game.
",4,0
"i love this game
",5,0
"you just need some patients
",5,0
"love playing this
",5,0
"i and i'm glad there are finally new events!
",4,0
"great game
",5,0
"it might a scam app.
",1,0
