text,rating,informative
"ive played it before this happened so still 5 stars but please fix!
",5.0,0
"super hitt  more and more amazing graphics as compare to tample run
",5.0,0
"i'm so glad this game was invented! :d
",5.0,0
"ios supports this game better :p
",4.0,0
"nice but some little changes should be done
",4.0,0
"it's a simply superb game
",5.0,0
"love it great game.
",5.0,0
"cool runnings! :-)
",5.0,0
"temple run 2 is way better than the last one cause instead of having lots of small monkeys you have one big one and you get to go in a cart under ground and you swing on a rope high above the ground
",5.0,0
"i love tr2 it is awesome i have it on my ipod and i play it every day
",5.0,0
"it's a much improved and addictive version of temple run
",5.0,0
"its nice game,all will njoy it.
",4.0,0
"its more challenging than the other one especially the mine cart bit which i personally thought it was epic all though that's where i all ways seem to die but its fab.
",4.0,0
"the graphics are much better than the first version.
",5.0,0
"this  is a scary game.
",4.0,0
"it very fun to play.
",4.0,0
"temple run 2 is more challenging and fun.
",5.0,0
"love this app ever
",5.0,0
"temple run1 is nicer than this game
",3.0,0
"dis game iz awsm.
",5.0,0
"i thought the point of having the shild was to let you go through objects without dyibg.
",4.0,0
"and super addicted to play.
",5.0,0
"really good,  it is free and you don't really need to spent any money to unlock anything.
",5.0,0
"its a very amazing and advanture game  like it very much
",5.0,0
"gud improvmnt over the first temple run.
",4.0,0
"runs perfectly on my tablet graphics awesome
",5.0,0
"i like it very much best best game in the world
",5.0,0
"great game to kill time !
",5.0,0
"nice graphics , runs fine on xperia neo !
",5.0,0
"it's better than temple run 1
",5.0,0
"at least for htc sensation xe
",1.0,0
"using it in sony sl works fantastic.
",5.0,0
"i'll rate it better when you guys fix it.
",2.0,0
"works perfectly on sony acro s
",5.0,0
"i am going to delete this game if you don't fix it!
",2.0,0
"it is butvente phone il aavunnilla
",5.0,0
"cool game seems to be real
",5.0,0
"but when are you guys gonna have better graphics its 2013
",4.0,0
"much better than temple run first
",5.0,0
"great follow up to the original
",5.0,0
"game is cool and looks amazing on samsung galaxy s3 graphics are great two thumbs up!
",4.0,0
"super super nice game
",5.0,0
"in fact my boy and daughter fall in love with this fun game.
",5.0,0
"it's an excited game for all ages.
",5.0,0
"really enjoy and fast killing my time and so addictive.
",5.0,0
"have emailed devs, hopefully they can fix so i can change to 5stars.
",1.0,0
"i just get addicted to it
",5.0,0
"massive upgrade from temple run 1
",5.0,0
"appss  but one more time to fix it
",4.0,0
"i wish the developers will fix this issue soon.
",4.0,0
"but overall this game is very addicting.
",4.0,0
"love it its sooo soooo much fun.
",5.0,0
"its mah fav game.
",5.0,0
"my most played game known to phone playing love it, get running!
",5.0,0
"a major improvement in relation with the first.
",4.0,0
"its truely the greatest game ever invented.
",5.0,0
"cheers temple run.!
",5.0,0
"this game us excellent everyone should get it love it soo much play it all the time !
",5.0,0
"this is a great skills game.
",4.0,0
"really makes the mind think fast as the speed picks up.
",4.0,0
"this is vary beauty game l like it.!
",5.0,0
"i cannot waste my time any more for level 9.
",1.0,0
"i played 2 days continuously on my note2 to earn 500 thousand life time coins.
",1.0,0
"with lot of excitement and thrill.
",5.0,0
"temple run 2 is awesome game.
",5.0,0
"i like temple run 2 so much
",5.0,0
"an awesome game wroks good in my galaxy tab2.
",3.0,0
"so, i've played this game on other devices and i loved it so i decided to download it onto my phone, the motorola triumph.
",2.0,0
"i've also tried uninstalling and rejnstalling it several times.
",2.0,0
"if this could be fixed, an easy five stars will go to temple run 2!
",2.0,0
"nice concept than the previous version!
",4.0,0
"the first temple run was so addicting and fun, how could it get any better?
",5.0,0
"well temple run 2 came out and improved things and came out a great game.
",5.0,0
"its much better than temple run 1
",4.0,0
"i have completed all objectives but infinrunner.
",5.0,0
"besides, the game is brilliant and way way better.
",5.0,0
"now i can give it 50 stars.
",5.0,0
"enjoy playing this game
",5.0,0
"the game was great when it was working tho.
",3.0,0
"i love the new tr it is so cool it like you in a game
",5.0,0
"wish have temple run 3 soon.
",5.0,0
"temple run 2 is the best thing ever since they came out with temple run
",5.0,0
"i like it buy it gets boring sometimes to play in the same world.
",4.0,0
"the gameplay itself is great, they really outdid themselves.
",2.0,0
"resulting in a lot of aggravation.
",2.0,0
"fun addicting then woke up and it was gone i don't know what happened is this common?
",5.0,0
"5/5 great to pass time with!
",5.0,0
"most addictive game.
",5.0,0
"love playing all the time.
",5.0,0
"best time pass.
",5.0,0
"when i play this game i very suprise when i fall down in the hole.
",4.0,0
"i also scared this game.
",4.0,0
"this game makes me feel like if im in the game u should try it  maybe u would have the same expirience that i felt
",5.0,0
"i really like this game  its do cool and fun to play.
",5.0,0
"it is one of the best games i've ever played and i would like everyone to play it
",5.0,0
"great graphics and fast action paced game.
",4.0,0
"really good and you cant stop playing it.
",5.0,0
"temple run 1 is better than temple run 2
",4.0,0
"way better than temple run the old one
",5.0,0
"great fun a great time killer
",5.0,0
"great game keep your brain on point
",5.0,0
"it is still addictive like its predecessor.
",5.0,0
"playing on samsung galaxy note 2.
",1.0,0
"so far the most addictive game i have ever played!
",5.0,0
"temple run 1was better.
",3.0,0
"awesome it has everything even railriding and most panaromic game setting ever.
",5.0,0
"i never expected this game would b soo improved.
",5.0,0
"super addictive awesome game!
",5.0,0
"fun re-packaged
",5.0,0
"its a thrilling game somrtimes playing it, i feel like its me actually running
",4.0,0
"love it, very addictive game cant put it down.
",5.0,0
"its fun to play more exiting than the original!
",4.0,0
"like to spend time with this more than my gf .
",5.0,0
"a truly awesome game
",5.0,0
"super game that requires concentration which will help to relieve your stress
",4.0,0
"awesome game i loved it:)
",4.0,0
"epic  but minecarts are hard!
",5.0,0
"awesome new game yay!
",5.0,0
"it cant stress your mind instead it can relax.
",4.0,0
"also if you are bored just do wload it and play then you will the difference between temple 1 & 2.
",4.0,0
"i loved,enjoyed it a lot more than lot.
",5.0,0
"alot of ppl i know have dis problem!
",1.0,0
"this game has amazing graphics, even on my tablet.
",5.0,0
"bra tenero cheese is awesome.
",5.0,0
"really good game to play sometime its skips tho.
",5.0,0
"ausome game ever had on ipad nd android
",5.0,0
"love it easy to play and fun but don't have to be committed to play
",5.0,0
"it a pretty good game good animation
",4.0,0
"a breath of fresh air to the original game :)
",5.0,0
"love it better graphics than the first one fantastic
",5.0,0
"love the game, nd its challenging?
",5.0,0
"helps kill time.
",5.0,0
"very good game much harder and more fun make the calbrations work more efficiently and dont make it freeze
",4.0,0
"better than temple run.
",5.0,0
"i want to give this game a 0 star.
",1.0,0
"it's like a new graphics than the first temple run.
",5.0,0
"i like the rope swing n the mine cart ride.
",4.0,0
"temple run 2 is much better than the 1's straight ways.
",5.0,0
"graphics have improved a lot!
",5.0,0
"awsm game guys go 4 it.
",5.0,0
"better than templerun1.
",5.0,0
"the cave play in templerun2 has rocked.
",5.0,0
"after playing once you will become edict,  this is the quality of grafics and attractions.
",5.0,0
"this game is alot better than the first one.
",5.0,0
"better graphics and better traps!
",5.0,0
"good graphics and more action.
",5.0,0
"i really enjoyed temple run and i like 2 also.
",4.0,0
"graphics is awesome n game's concept is mindblowing.
",5.0,0
"jusy curious what happens next.
",5.0,0
"awesome game, it'll have you turning all sorts of ways.
",5.0,0
"there is very annoying bug in the game.
",1.0,0
"please fix this annoying bug.
",1.0,0
"this game is so cool like so cool lol!
",5.0,0
"good game better than the first one and kinda like temple run brave and it has a bigger thing chasing u then the 4 in the first one
",5.0,0
"extremely hd and better than the original
",5.0,0
"this game game is d best game then another game
",5.0,0
"best game i played on this everyday
",5.0,0
"like if u love this game
",5.0,0
"i loved the game it was super fun and it will be great for all ages
",5.0,0
"its a major upgrade from the last game.
",5.0,0
"this game is fun, i cannot think of anything wrong with it at the moment..
",4.0,0
"love this game, can't stop playing, nice improvments over the last games
",5.0,0
"i love this game, my favorite game :-) <3
",5.0,0
"its cool to play when there's nothing else to do
",5.0,0
"new moves and nice graphics
",5.0,0
"its an everyday average game that you play just like angry birds and it took 2 times to download and 1 whole hour its overall grade is one star it just sucks
",1.0,0
"great game can't put it down
",5.0,0
"nice game and i lovd it
",4.0,0
"auditing i can't go back to work until i get snap achievement or up a level
",5.0,0
"great game so addictive!!!
",5.0,0
"great game its so addicting enjoy playing it
",5.0,0
"awesome game with awesome  graphics  imangi studios rocxx
",5.0,0
"the best game in the app store yet
",5.0,0
"superb graphics and excellent game getting addict to it
",5.0,0
"pretty cool: big improvement
",5.0,0
"i tried unstalling and installing again and again.
",1.0,0
"it's irritating =__= help me please!
",1.0,0
"it is awesome it is difficult but nice
",5.0,0
"i more like temple run 2!
",5.0,0
"temple run was good this is better
",4.0,0
"it was fun & hard but you have fun!!!!!!!:)
",5.0,0
"my fouryear old loves it..
",5.0,0
"and he has the top score so far...
",5.0,0
"amazing game, it's better than the first one
",5.0,0
"nice improvements over first version.
",5.0,0
"i love temple run2 better then just temple run!!!!!!!!!!!!
",5.0,0
"first one was very good and i had never expected anything better than the first one but they came out with this and it is a lot better than the first.
",5.0,0
"a great game better than first one
",5.0,0
"getting to level 9 is almost impossible.
",5.0,0
"this game is very fun and and adventurous but has some dificultys .
",4.0,0
"its awesome wht to say no words bout this game i m already crazy bout actions n adventures games n its made me more crazy .....
",5.0,0
"good game but there's a glitch with mine.
",1.0,0
"if this got fixed id definitely up my mark
",1.0,0
"a nice upgrade from the old game.
",5.0,0
"it's good hehe i used only cherry mobile but it's good too yeah i give five starrs to temple run two its bettern than temple runn
",5.0,0
"fun game to play
",5.0,0
"keeeps u on ur toes.
",5.0,0
"very nice game but too hard
",5.0,0
"something is wrong...
",1.0,0
"i love temple run but sorry, its annoying me..
",1.0,0
"then this comes along and proves to be better.
",5.0,0
"great job guys!
",5.0,0
"waaay more awesome than the first installement....
",5.0,0
"so much more exciting..
",5.0,0
"its been brilliant...
",5.0,0
"dat game is fun
",5.0,0
"i love this app it works amasing super fun and challengeing.
",5.0,0
"good game grafiks are goood
",5.0,0
"went i collect sme money it  updates
",1.0,0
"the gameplay is better than  templerun 1
",5.0,0
"such a fun and addicting game!
",5.0,0
"no better running game on android than this
",5.0,0
"great app and game
",5.0,0
"lol the 1 one is to boring but the 2 is morrrrrre beter
",5.0,0
"i already loved the first temple run but this one is cooler...
",4.0,0
"the graphics are better and i find it alittle more difficult.
",4.0,0
"its good but i wii give 5 star if u increase the one up
",4.0,0
"i absolutely love this game.
",5.0,0
"it's so addicting and i catch myself playing all the time.
",5.0,0
"therefore i've rated it 1 star
",1.0,0
"a good game a lot of fun
",4.0,0
"i love this game its wayy better than the first one i totally recommend this game.
",5.0,0
"like it a lot nice graphics and nice gaming
",5.0,0
"i love this game it looks so real
",5.0,0
"i love this game i'm addicted to it its so awesome
",5.0,0
"this game is excellent, i love it
",5.0,0
"amazing 3d game a new wonderful experience
",5.0,0
"this upgrade from the previous game is good not great!!
",4.0,0
"the graphics are top notch but still prefer the first one!!
",4.0,0
"a good game for wasting time.
",5.0,0
"creates a lot of tense.
",5.0,0
"it is better thn all im waitin for temple run 3!!
",5.0,0
"very entertaining and time consuming!!
",5.0,0
"means anyone with a iq of 10 jumps right off the cliff 4 out of 5 times.
",1.0,0
"deleting game on stupidity grounds.
",1.0,0
"i love the roacoaster ride
",5.0,0
"awesome and addictive game, 5 stars :-)
",5.0,0
"new featurs and unbelievably creative.......
",5.0,0
"great work imangi
",5.0,0
"temple run 2 is the best game i have ever seen in all my life.
",5.0,0
"this game is so addictive 5 stars all day long..
",5.0,0
"trust me u wnt be able to stop.
",5.0,0
"new standard's set for other games .
",4.0,0
"more action and mission.
",5.0,0
"best game i over played over than subway sufers
",5.0,0
"i'm using lg optimus p970.
",1.0,0
"speechless game sooooooogood
",5.0,0
"i love temple run 2 the graphics are amazing this is the best game i've ever played on my tablet
",5.0,0
"great game to download
",5.0,0
"this game is really good but ther r some drawbacks...
",4.0,0
"omg this is bestest game ever
",5.0,0
"gr8 game and amazing graphics
",5.0,0
"it's not bad, personally think the first temple run is better but this game is okay.
",4.0,0
"i hated temple run 1 but this 2 part has totally changed my mind n reviews abt temple run..
",5.0,0
"it is a fantastic game.....
",5.0,0
"it really attracts the  players.
",5.0,0
"nice game with excellent time passing
",5.0,0
"this is much better the temple run  i rate u
",5.0,0
"im gonna give you 5 stars !
",5.0,0
"cause the game is cool
",5.0,0
"temple run 2 is probably superior to the first game, but these things really bothered me: 1.
",4.0,0
"i have been fired from my job and now collect coins.
",4.0,0
"this game really grows on you,  hence 5 stars!
",5.0,0
"this game temple run2 is fun.
",5.0,0
"why didn't they begin with this one as the first instead!? ;)
",1.0,0
"temple run2 is outstanding the graphics are so cool temple run is a claccic game.
",5.0,0
"one does not simply go to level nine in this stupid game....
",3.0,0
"what the hell,people?
",3.0,0
"if you do mot like this game you stink.
",5.0,0
"i love the cart where you rode and i also like sliding on the rope.
",5.0,0
"this game is way better then the first temple run
",5.0,0
"i'm not gonna lie this app is great but it is also just a attempt to beat angry gran run which has increasingly beaten the old temple run more time needs to be put into this app sorry
",3.0,0
"love this game cant get better and its free
",4.0,0
"nice nd cool game much better than 1 part i enjoy it
",5.0,0
"excellent full flowing game
",5.0,0
"temple run 1 is better than temple run 2 but still fun app.
",5.0,0
"best game under free category..!!
",5.0,0
"wont knw the time playin this game...
",5.0,0
"its very entertaining and you could play it for hours!
",5.0,0
"the graphics are amazing and they really have improved it!
",5.0,0
"using lg thrill 4g.
",1.0,0
"game play is smooth graphics also.
",4.0,0
"ive'nt played temple run 1, 2 is adventurous
",4.0,0
"awesome gr8 graphics, level n a good concept...
",5.0,0
"beyond broken & i've left my 5 star review up long enough.
",2.0,0
"avoid until they address more than restoring purchases.
",2.0,0
"thisssss issssss greattttttt!!!!!!!!!
",5.0,0
"replace obselete angry birds!
",4.0,0
"great game like the first one well, but 2 has more of a  challenge
",5.0,0
"a nice game even better den d predecessor  completed the first one!!!!
",1.0,0
"but now seems to be boring nothing new to do in dis one ""imangi studios"" bring smthin new n better
",1.0,0
"eally fun great graphics!
",5.0,0
"has kept all the playability from the original game so its familiar.
",5.0,0
"i love the addition of rope slides and cart run.
",5.0,0
"love this more than the previous version.
",5.0,0
"rich graphics and challenging game play
",5.0,0
"just no regrets about this awesome game
",5.0,0
"please includes it in the next update
",5.0,0
"really great game this one option us missing
",5.0,0
"it's good bt it's quite glichty nd temple run 2 is nt bttr than the first part
",4.0,0
"this is a fun addictice game that makes youu wonna run faster and faster and when you die you are deviststed.
",5.0,0
"also level 9 is a complete waste of time.
",4.0,0
"the worst game i have ever played it su_ks
",1.0,0
"words: addictive, amazing tricky, entertaining, must uploaded now!
",5.0,0
"great app i enjoyed this great graphics
",5.0,0
"thanks to imangi studios for creating this game!
",5.0,0
"lots more adventurous levels!
",5.0,0
"ive found temple run very good 2 play awsum grafics:-d
",5.0,0
"its really fun but not that easy its very challenging and keep you on your feet!
",5.0,0
"this game is really good but when you start along the pole or rope thetes another platform
",5.0,0
"fantastic game love it
",5.0,0
"way better than the original - i didn't think it was possible to improve on perfect however imangi has proven that adage very wrong.
",5.0,0
"hate the frst one love this one better
",5.0,0
"loved the new version of this game..
",5.0,0
"real gaming experience..
",5.0,0
"this is thousand times bett er than the first part...
",5.0,0
"do take this and delete temple run 1
",5.0,0
"best game i have ever played in a long time.
",4.0,0
"amezing game grafix axelant game
",5.0,0
"really great game works in my i phone 5
",5.0,0
"a little tough but a lot of fun and a brilliant improvement over the previous version.
",5.0,0
"go to temple run imidently
",4.0,0
"love this game just downloaded this on 25/1/13.
",4.0,0
"really hard but a highly addictive game :)
",4.0,0
"this is a sweet game but im only good at it when i'm drinking
",5.0,0
"it works perfect on my galaxy s3 mini.
",5.0,0
"smooth performance and awesome graphic makes more fun.
",5.0,0
"it keeps me playing all day long!!!
",5.0,0
"my first app installed in my new xperia across s.
",5.0,0
"plz update more games by imangi studios
",5.0,0
"love this game so addicting
",4.0,0
"amazing successors of temple run, new powerups are too good.
",5.0,0
"i love this game it is very fun and addictive but lately it won't let me play
",5.0,0
"i love and am addicted to this game
",5.0,0
"love it it does everything i want it 2 do and moving is not a big issue for it a lot as it was on the first one but overall great job
",5.0,0
"i'm glad to see the new temple run doesn't have this issue.
",5.0,0
"nice game better than the original
",5.0,0
"fun but addictive it can suck you in if your into phone games of similar category
",5.0,0
"like the extra obstacles that are added to this game alot improvement from the original.
",5.0,0
"one word to describe it -addictive!
",5.0,0
"i think that this game is amazing it is much much better than the first game.
",5.0,0
"it is much better looking than the first game!!!
",5.0,0
"i've been playing since the day it was out..
",5.0,0
"charge your battery up and have fun!
",5.0,0
"superb app superb game..
",5.0,0
"keep creating such good games.....
",5.0,0
"i can play this game longer than most without getting bored with its repetitive nature ....
",4.0,0
"sooo it's awesome and it rocks!! :-)
",4.0,0
"game's good.
",2.0,0
"surely worth a try, very nice and free game
",4.0,0
"i think temple run 2 is so much better than the first one....
",5.0,0
"i so totally love this game like wow.
",5.0,0
"like the new graphics and gameplay
",5.0,0
"i love this game,but there has been quite alot gliches in it.
",4.0,0
"this was a little anoying as i am a big fan of ''temple run""
",4.0,0
"all my friends say that temple run is cool and my device is not compatible with it but it is with temple run 2 which (because of most of your reviews) i think will probably be better than temple run 1 !!
",5.0,0
"super addicting fun
",5.0,0
"temple run is sooo fun lol no matter how much time i die it makes me wanna try again lol
",5.0,0
"stopped playing, its not fun anymore.
",1.0,0
"i will uninstall it permanently since it keeps acting up.
",1.0,0
"kids had eye coordination.
",5.0,0
"great game i realy  enjoy it
",5.0,0
"would rock if it worked:l shocking sort it out!!!!!!:o
",1.0,0
"the graphics are amazing and there is no fps drops.
",5.0,0
"edit: after the updates i find no more bugs.
",5.0,0
"temple run 2 rocks !
",2.0,0
"awesome game slot better than the first one
",5.0,0
"so much more entertaining than temple run 1.
",5.0,0
"when i tried playing it again after a week of playing this version i immediately broke my old highscore.
",5.0,0
"ability is waaay overpowered, i've got all four characters but still use boost because it's the best by far.
",5.0,0
"amazing graphics and do addictive
",5.0,0
"love this game xxxxx
",5.0,0
"i really like the second better than the first i seriously wanna see if they going to make a third temple run with better every thing.
",5.0,0
"nice game better than temple run
",5.0,0
"i love this game because my told me about it
",5.0,0
"made a great game even better.
",5.0,0
"its just a mixture of temple run and pitfall..
",2.0,0
"it ok not has accepectd......
",4.0,0
"but its cool keep up the gud work guys
",4.0,0
"i don't like games but this game made me think differently!!!
",5.0,0
"uh i don't regularly check it but it's been a great app
",3.0,0
"i can't put this game down it's so much fun.
",5.0,0
"i played the original and loved it.
",1.0,0
"so good good for kids and adults and ist very good and fun you can describe it angels wood luv it bay nat candy is in it to and food and dads and  mums sisters  and brothers tos yumyum or  sum  things  you don't lick
",5.0,0
"it wont let me play ive played before and its fun but it wont let me so this game is alright
",2.0,0
"great game...
",5.0,0
"very addictive..
",5.0,0
"love this game....
",4.0,0
"other reviews say it works great, so maybe this is just my phone.
",2.0,0
"either way i have no need for a game i can't play so i have to uninstall.
",2.0,0
"when there's a design in the flat ground, i sometimes think it's an obstacle.
",4.0,0
"great way to kill time when i'm on the train
",5.0,0
"its a great game to play in your free time.
",5.0,0
"everything from the graphics to the soundtrack is better than the orginal!!!
",5.0,0
"love this game alot better than the old one i was a big fan of that but this is better brill game
",5.0,0
"is a good game but i gets harder wen yu start playing it
",4.0,0
"i love the game,  it is way more exciting,  and fun!
",5.0,0
"this game is actually addictive.
",5.0,0
"epic does get very adictive one u play it for long time still epis tho
",4.0,0
"particular requirement for this game.
",1.0,0
"so cool play its better than temple run 1
",5.0,0
"very addicting and a lot of fun!
",5.0,0
"its way better then the frist one i give it a 4 star
",4.0,0
"this is a amazing game that everybody should want to play
",5.0,0
"it is an amazing game and is certainly better than the last no glitches so far and a great new format
",5.0,0
"this game keeos your attention.
",5.0,0
"omg the best temple run i have played so far
",4.0,0
"this one is way better then part 1 one of ya best one yet colors is better movments map is great
",5.0,0
"i loved the first one but this one just doesn't seem as good tbh!
",2.0,0
"i didn't like it but personal opinion & all:)
",2.0,0
"omg it is an awesome game!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
",5.0,0
"this is better than the first....
",5.0,0
"the graphics are good....
",5.0,0
"definitely worth downloading..
",5.0,0
"took all my effort to stop and leave a rating.
",5.0,0
"excellent job guys!
",5.0,0
"lot better then the first, very addictive, and great way to pass the time
",5.0,0
"great game way better than the first one.
",4.0,0
"loving game i love.
",5.0,0
"amazing and brilliant game.
",5.0,0
"love this fricken game.
",5.0,0
"pretty good game,harder than the first one.
",5.0,0
"really nice graphics and entertaining game
",5.0,0
"update didn't help.
",2.0,0
"it is very fun better than the first one and it has more action u got to do in the game
",5.0,0
"awesomr game a must 4 every android
",5.0,0
"i love love this app very fun and entertaining
",5.0,0
"awesome it's  cool tablet apple
",5.0,0
"allsome +cool+new+ love it
",5.0,0
"this game is hard but thats what makes it awesome
",5.0,0
"i'm definitely addicted to this game and if i'm listening to some good music on pandora i be really into it
",5.0,0
"fadu hai yr download this game
",5.0,0
"omg this is the best game on earth
",5.0,0
"i really really like this game so i recommend everyone to try it.
",1.0,0
"its awesome fun until you've gotten good enough to get in the caves.
",3.0,0
"graphics n style is so gud
",5.0,0
"best time pass option.
",5.0,0
"hey guys, my name is clinton and i'm a big fan of temple run!
",4.0,0
"the environment is very exotic yet dangerous, which makes up for last versions lazy effort.
",4.0,0
"also, the mltiple new characters and different objectives/levels draw the player in to higher acheivements causing longer gameplay making the game addictive!
",4.0,0
"pretty cool game.
",4.0,0
"great way to kill time
",5.0,0
"dis game is so fun i play it everyday
",5.0,0
"geat game for increasing reaction time.
",4.0,0
"i just love temple run 2 <3
",5.0,0
"awesome game best game ever  good to play while your bored
",5.0,0
"mast,hai yaar
",5.0,0
"the graphics nd controls are too good.
",5.0,0
"except fr the path clarification which was better in temple run 1...
",5.0,0
"though a simply excellent one.
",5.0,0
"fix this bug and ill give 5 stars
",3.0,0
"extemely simple yet extremely addictive.
",4.0,0
"i asked my son, what's a good game to download?
",5.0,0
"...he replied ""temple run 2"".
",5.0,0
"i played it and got hooked from the very first time.
",5.0,0
"but it's still an awesome game!!!
",5.0,0
"this is the most addictive and fun game ever
",5.0,0
"great graphics and no glitches.
",5.0,0
"fun way to pass time. :)
",5.0,0
"well i like temple run but temple run two its more fun....
",4.0,0
"theyy should have like a temple run 3 that would be awesome
",4.0,0
"can you fix tha problem?
",1.0,0
"it's the best game for a tablet in the holewide world
",5.0,0
"nice update but bit difficult to play...
",4.0,0
"gotta be alert all time..
",4.0,0
"best game i ever played too good i m loving it.....
",5.0,0
"just like the title says; better than the first temple run..
",5.0,0
"love the settings and the new perks
",5.0,0
"runs well on my sgs with jelly bean 4.1.2.
",4.0,0
"so much better than number 1; i especially love that the camera doesn't move while sliding.
",4.0,0
"however, once you get to about level 8 or so, progressing forward is a long haul.
",4.0,0
"the female characters' sound effects sound like prepubescent girls rather than women.
",4.0,0
"wayy better than the first temple run!
",5.0,0
"i love this game because it has new characters format achievements and everything this is a game you have to download you won't be sorry at all
",5.0,0
"i absolutely love this game, its better than the first one because it dosent lagg.
",4.0,0
"kept me entertained for hours  much more challenging than the last one and with new missions and bonuses keep hooked
",5.0,0
"this is a great sequel to the first temple run.
",5.0,0
"a cool game when your bored
",4.0,0
"this game has no glitches and great graphics. :)
",4.0,0
"but other than that an awesome game!
",4.0,0
"temple run 2 is better than temple run.
",4.0,0
"the moment i saw the mega monkey i uninstalled it
",1.0,0
"so much better quality than the first temple run.
",5.0,0
"i was never a huge fan of the original temple run, but this one is a blast!
",5.0,0
"this is so fun luke the best game ever
",5.0,0
"wasting a lot of time with this
",4.0,0
"it looks and feels more realistic than the first one, more obstacles, awesome powerups and ziplines, and best of all, no glitches or popup ads!!
",5.0,0
"really fun game to pass away moments spent waiting.
",5.0,0
"cool fuckin game
",5.0,0
"so the game is good, but i feel that it could do more have a different level.
",4.0,0
"not a lot bit enough to mess me up.
",4.0,0
"this game is better than the origianl...
",4.0,0
"i can't believe how much temple run 2 is responsible for my battery usage every day.
",5.0,0
"i love this game.
",5.0,0
"it has so much of excitement
",5.0,0
"cool more exciting than the first
",5.0,0
"it's always skipping but great game
",4.0,0
"your update has made the game worse for my phone.
",1.0,0
"very challenging, alot of fun and has awesome graphics!
",5.0,0
"its realy good but they need to fix some glitchs on phone but on tablet its good
",4.0,0
"i love it and the graphics are better!!!
",5.0,0
"good graphics , more better than the first one..
",5.0,0
"really fun game,i always lov...
",5.0,0
"awsome great so many good words abot this game
",5.0,0
"great game better than the first by miles
",4.0,0
"i never really played temple run until a friend recommended it to me.
",5.0,0
"im a addict to this game better than angry birds!
",5.0,0
"excellent app and buttery smooth in galaxy note 2.....:)
",5.0,0
"this is extremely cooler than than temple run 1.
",5.0,0
"i enjoy playing this game. :-)
",5.0,0
"awesumm no lag full of adventure
",5.0,0
"i love thiss game do u ?
",5.0,0
"fun game, pretty tough nut i like that
",5.0,0
"it's awesome graphics...
",5.0,0
"better then first one.
",5.0,0
"i enjoyed more..
",5.0,0
"other than that this game is worthy to take space up!
",5.0,0
"love it but sometimes it is crazy
",5.0,0
"hours upon hours of fun!
",5.0,0
"i'm sad that these games are made for people who think these graphics are good.
",2.0,0
"i would totaly recomend this game for everyone.
",5.0,0
"fun game with more ways to run, but it can make you a little dizzy at times
",4.0,0
"don't download if you have an addictive personality :p
",5.0,0
"love the game but is real glitchy.
",2.0,0
"its a good, frustrating chalenge if you really far on and someone distarcts you it can be annying.
",5.0,0
"i strongly recomend this game.
",5.0,0
"temple run 2 is definitely better than temple run.
",2.0,0
"so much more stuff to do and better graphics.
",5.0,0
"i love the courses and the challenge and you should get the first one to and they should make it so the coins from both games combind to geather
",5.0,0
"i find some templerun the first 1 a lot better than templerun two
",1.0,0
"one of my fav games to play while i'm killing time!
",5.0,0
"love the features of the game!
",5.0,0
"runs great on my htc and i havnt found any problems yet ;)
",5.0,0
"i end up playing this more than my other paid games.
",5.0,0
"this is a great game to play
",5.0,0
"awesome game...
",4.0,0
"nice game i like that
",5.0,0
"2 hrs into it and still playing means good
",5.0,0
"of course not better than temple run 1
",5.0,0
"overall, its an excellent game
",5.0,0
"the best you people out did the first keep up the great job!
",5.0,0
"more exciting more better than the first one.
",5.0,0
"more challenging then temple run.
",4.0,0
"cool game cool game.
",4.0,0
"the game has exellent graphics and great game play.
",5.0,0
"me and my kids enjoy playing it.
",5.0,0
"i love playing games and i must say to is a good game to play.
",5.0,0
"the new temple run is awsome game
",5.0,0
"omg i'm addicted to temple run 2!!!!
",5.0,0
"this game is awesome can't wait for temple run 3 to come out.
",5.0,0
"i am so happy thou and i don't even know why i am :-)
",5.0,0
"this is a really awesome game and i rate it 5 (^_^)
",5.0,0
"please fix on older devices htc desire
",1.0,0
"one of the best free fun games i have seen in 10 years.
",5.0,0
"my phone is the htc desire.
",1.0,0
"i love the upgrades this game is just amazing
",5.0,0
"fast paced game.
",5.0,0
"temple run 2 is way better than the original temple run!
",5.0,0
"this game i very addictive:)
",5.0,0
"i would definitely give it 5 stars!!!!!
",5.0,0
"great follow up with better graphics.
",5.0,0
"runs great on my fusion 5 tablet
",5.0,0
"awesome game love it ;)
",5.0,0
"great game love it
",5.0,0
"fun fun fun :-)
",5.0,0
"its a nice game to play.
",3.0,0
"graphics are great and it helps pass time.
",4.0,0
"this game is aallot of fun and i thoroughly enjoy it!!
",5.0,0
"awsome game looovin it. :d
",5.0,0
"i've had to constantly un- install and install this game.
",3.0,0
"the same happen before with temple run...
",3.0,0
"i finally stopped playing thegame game altogether.
",3.0,0
"its not the phone either bc i have owned four devices and does the same on all
",3.0,0
"i liked the first game much more than this..
",4.0,0
"but still agood game
",4.0,0
"i love temple run 2!
",5.0,0
"please fix imangi studios!
",1.0,0
"im playing this on an android 4.0.4!
",1.0,0
"so im starting hating iit!
",1.0,0
"i played it on my friend phone and i like it already
",5.0,0
"i absolutely love temple run.
",3.0,0
"please fix and i will be happy to change the rate to 5stars.
",3.0,0
"this app is so cool.
",5.0,0
