text,rating,informative
"Simply the best, the app's engine is simply amazing, can't wait for the next update with the included new Flow feature :)
",5.0,0
"Otherwise a great app.
",3.0,0
"Very efficient, best keyboard app out there.
",5.0,0
"Well worth the money.
",5.0,0
"So happy I found this app and then purchased it while on Sale.
",4.0,0
"Way better than the stock gs3 keyboard.
",4.0,0
"Probably the best App I have ever bought, Android or OIS...
",5.0,0
"I generate whole texts with only ever pushing a few keys.
",5.0,0
"Intuitive responses that are so accurate, it makes me question if this App is actually programmed using Black Magic and Virgin Sacrifices...
",5.0,0
"Gave the trial a go and found it far superior to the stock app.
",5.0,0
"So I bought it, brilliant and intuitive.
",5.0,0
"This is a great improvement on the Android keyboard.
",4.0,0
"I really love this keyboard!
",5.0,0
"I was a little hesitant about purchasing a keyboard to replace the stock keyboard in my Samsung Galaxy S III, but I am really glad I did!
",5.0,0
"This the best virtual keyboard in the Android world!
",5.0,0
"I'm kinda bored with the current ones :)
",4.0,0
"By far the best typing app on the market hands down!
",5.0,0
"You will never use anything else once you start to use this app.
",5.0,0
"App sucks.
",2.0,0
"Only thing good thing about it is the custom color options.
",2.0,0
"Motorola photon keyboard better.
",2.0,0
"Had to switch to photon keyboard to use it.
",2.0,0
"Really happy with this keyboard!
",5.0,0
"Wayyyy better.
",2.0,0
"Highly recommended.
",5.0,0
"Give it a little while and it can reduce your typing by a lot.
",5.0,0
"I'll gice it 5 star's when works again.
",3.0,0
"Really good keyboard & excellent predictive & autocorrect engine with this app!
",5.0,0
"Much more intuitive than the standard android keyboard & /or swype!
",5.0,0
"Hooked after just a few days!
",5.0,0
"One of those apps you just install when you get a new device.
",5.0,0
"I've had it for 20 minutes and I already love it, can't wait for flow!
",5.0,0
"Now after this update, SwiftKey deserve 5 stars
",5.0,0
"Please fix ASAP, love this keyboard!
",5.0,0
"I switched to AnySoftKeyboard.
",1.0,0
"Keyboard on android ;-)
",5.0,0
"buy this app five stars worth every penny.
",5.0,0
"Super easy and simple.
",5.0,0
"This is my favorite app and it works very well with the exception of one thing.
",5.0,0
"I just installed Swiftkey Flow Beta and it also works swimmingly but with the same caveat.
",5.0,0
"Now this is what you call an app.
",5.0,0
"Fantastic,have made my life heck lot easier.
",5.0,0
"Typing was never so easy nor fun, but thank to developer, it is.
",5.0,0
"Messaging, email, chatting they all are so good now.
",5.0,0
"Would recommend it to everybody, jus buy and leave that one pizza for a day.
",5.0,0
"U won't regret.
",5.0,0
"A request to Google, please incorporate this in the next android update.
",5.0,0
"If there's only one app you need to buy, this is definitely it.
",5.0,0
"So, I downloaded the trial app and fell in love with this setup over my factory SIII keyboard.
",3.0,0
"I used until trial period ran out, then purchased the app.
",3.0,0
"Downloaded to make life easier, not so much.
",3.0,0
"Have been using it for the past one year.
",5.0,0
"The latest version, makes it the best keyboard in the market right now.
",5.0,0
"Proven again why you chaps are the best in the market.
",5.0,0
"Typing with pleasure, should be your new motto.
",5.0,0
"Great work guys.
",5.0,0
"Best keyboard App
",5.0,0
"This keyboard just keeps getting better and better, if you are debating the purchase, I can't recommend this enough.
",5.0,0
"It has the most customization compared to any of the other ones I have tried (Swift, Stock, Hackers...)
",5.0,0
"Well worth whatever price they are asking.
",5.0,0
"...but after last update it's total crap!
",2.0,0
"I'm using Croatian layout and we used to have Croatian letters underneath regular i.e. long press.
",2.0,0
"If you can't fix this (that ? is under c, ? is under z, etc) please refund me.
",2.0,0
"I'm sorry for one star, but this is completely your fault.
",2.0,0
"Even in this version without flow.
",1.0,0
"Now this app becomes completely useless.
",1.0,0
"First, flow is amazing.
",5.0,0
"Great job.
",5.0,0
"One thing I'm confused on how to do is write words like 'too' using the flow method.
",5.0,0
"Every time I try it comes out with only one 'o'.
",5.0,0
"I've tried moving my finger in circles on the O key but I can't get it to work.
",5.0,0
"Anyone found a way to solve this problem???
",5.0,0
"Its really annoying and it's my only complaint!
",5.0,0
"Been using this keyboard for ages, best keyboard on Android.
",5.0,0
"I was skeptical that this could learn from previous texts,  but it really does.
",5.0,0
"Even silly terms that I use with family members are picked up on.
",5.0,0
"Great replacement to the stock keyboard, love the predictions it saves a lot of typing for me.
",5.0,0
"I would kill for this keyboard.
",5.0,0
"This is simply the best keyboard on android, and the new flow is even better.
",5.0,0
"The default keyboard on my phone is alright, but a friend told me to try this out.
",5.0,0
"It is much better than the standard keyboard on my Xperia S.
",5.0,0
"The auto correct is a god send and the predictions can make some pretty good sentences.
",5.0,0
"Worth the small price tag for a great app.
",5.0,0
"Don't think I can ever use another on screen keyboard again
",5.0,0
"It auto corrects when I think it should have already learnt a word.
",3.0,0
"I was a Droid 2 Global user, because of the ""real"" keyboard...
",5.0,0
"And switched to a virtual one...
",5.0,0
"It was terrible, as i have big thumbs, and kept typing the wrong letters...
",5.0,0
"Swiftkey saved my cellphone experience!
",5.0,0
"This is the absolute best keyboard I've tried!!!
",5.0,0
"The only thing stopping this keyboard being the perfect Android keyboard are these two issues.
",4.0,0
"Tried it, liked it, bought it, love it.
",5.0,0
"It's like I never gave up my full keyboard
",5.0,0
"Simply amazing!!!
",5.0,0
"It's a great keyboard, and the upcoming Flow option is great!
",4.0,0
"Not the worst or unbearable, but just not great.
",4.0,0
"The Flow line looks very nice, almost looks out of place
",4.0,0
"Ok so I'm an avid Swype guy but love SwiftKey's predictive text.
",5.0,0
"The beta of Flow is truly brilliant.
",5.0,0
"Being able to mix multiple languages so easily together with the great and accurate predictions makes this my favourite app on Android, hands down.
",5.0,0
"Keep up the great work guys!
",5.0,0
"Amazing application.
",5.0,0
"The very best keyboard app i've ever used
",5.0,0
"This is an excellent choice for a keyboard.
",5.0,0
"Thanks SwiftKey
",5.0,0
"Not going to lie, should be 5 stars.
",4.0,0
"This app my texts have immediately improved I am amazed by the word predictions.
",5.0,0
"I was a iphone user.
",5.0,0
"In the past two weeks I've could easily switch!
",5.0,0
"Worth every penny when the trial ended!
",5.0,0
"Prediction is the best and does not try to correct most text lingo when you need a message to be short!
",5.0,0
"Best keyboard, period.
",5.0,0
"Awesome keyboard I don't think that there is a better keyboard.
",5.0,0
"Just downloaded SwiftKey Flow Beta as I've use and loved SwiftKey for a long time.
",5.0,0
"It's swype for SwiftKey.
",5.0,0
"I was never into swiping until Armando on YouTube used it in his android tutorials.
",5.0,0
"Picked this up and I'm in love.
",5.0,0
"I love SwiftKey and I definitely love SwiftKey Flow!
",5.0,0
"Great app.
",5.0,0
"The flow beta is fantastic!
",5.0,0
"I'm typing five times as fast as normal with barely any mistakes.
",5.0,0
"Great job guys!
",5.0,0
"Great app
",5.0,0
"Best keyboard available.
",5.0,0
"Love the new swipe feature in the beta!
",5.0,0
"Constantly improving.
",5.0,0
"The default Samsung Galaxy S3 keyboard was driving me crazy - I was making tons of typos everywhere, much more so than when I had an iPhone.
",5.0,0
"Since switching to SwiftKey 3, all those typos are history \o/
",5.0,0
"It makes typing so much easier to type.
",4.0,0
"I haven't seen any keyboards with that yet.
",4.0,0
"My girlfriend is taiwanese and she uses my phone a lot.
",4.0,0
"Love swift key best keyboard I've ever used and I've tried tons!
",5.0,0
"Took a bit to get used to the slider but I don't even notice anymore and LOVE the new pink theme!....
",5.0,0
"Freakishly accurate at times.
",5.0,0
"I'm really looking to the flow update to go with it.
",5.0,0
"Great app.
",5.0,0
"Way better than the default keyboard
",5.0,0
"Much better than the standard Samsung keyboard!!
",5.0,0
"Predictive text works a lot better and more efficiently.
",5.0,0
"Best keyboard I've used, and it learns super fast!
",5.0,0
"I also like the fact that it includes arrows for easy navigation through the text I've typed.
",5.0,0
"I had heard good things about it from other people, but it has been waaaay better than I expected it to be.
",5.0,0
"Works better than all the other keyboards I've used.
",5.0,0
"I'm now using the Flow beta.
",5.0,0
"I bought this app last night and I've already bought it for two friends.
",5.0,0
"As others have said, the predictive text is amazingly accurate.
",5.0,0
"Before using SwiftKey 3, I cursed the ""auto-text / auto-speller"" on every phone I've owned.
",5.0,0
"Also, the shortcuts for entering punctuation and emoticons are big time-savers.
",5.0,0
"And so far, the voice-to-text feature has been just as great.
",5.0,0
"Maybe the best $4 I've spent in years.
",5.0,0
"No other keyboard even comes close to this one.
",5.0,0
"Tried living without it for a few days, but I gotta have it back.
",5.0,0
"Personally, its thebest keyboard in the market!
",5.0,0
"Keep up th good work devs!
",5.0,0
"Easily one of the best keyboards I've used!
",5.0,0
"I paid for this app.
",1.0,0
"I would give it negative stars if I could
",1.0,0
"This is an amazing app.
",5.0,0
"I am now writing my books on my phone because of this.
",5.0,0
"I can type so much faster now.
",4.0,0
"I was skeptical at first but this is by far the fastest and most accurate keyboard I have EVER used.
",5.0,0
"I wish I would have bought this long ago.
",5.0,0
"The prediction is spot on.
",5.0,0
"I came from an iOS background and dealt with that horrendous typing experience for years.
",5.0,0
"Then I got an android phone, and I was impressed with the stock keyboard.
",5.0,0
"This, however, blows stock out of the water and into the frying pan.
",5.0,0
"The word suggestions are by far the best feature (and it actually works, unlike autocorrect) but being able to long-tap for extra characters is really useful too.
",5.0,0
"Truly awesome.
",5.0,0
"By far the best keyboard on Android.
",4.0,0
"Love this keyboard.
",5.0,0
"Google needs to put in a bid for this company.
",5.0,0
"Seriously, make this a permanent Android feature.
",5.0,0
"Love this keyboard.
",5.0,0
"It's saved me over 100,000 keystrokes since installation earlier this year.
",5.0,0
"Highly recommend this.
",5.0,0
"Can't wait for swiftkey flow... swype typing is coming and from this developer it'll be great
",4.0,0
"I paid 4$ for this app less then a month ago.
",1.0,0
"They should refund people's money.
",1.0,0
"25 cent sell, slap in the face to all that paid full price.
",1.0,0
"This app makes testing fun and not a hassle.
",5.0,0
"The app appears to be reading my mind about the next words I want to type.
",5.0,0
"I had this the Editor's Choice version of this app installed on the Samsung Galaxy Note i717 running Ice Cream Sandwich and it worked beautifully.
",1.0,0
"Yesterday I bought the Samsung Galaxy Note II (SGH-1317).
",1.0,0
"I have tried installing and uninstalling this app on my new phone since I bought it yesterday afternoon with no luck.
",1.0,0
"However, my network connection is working just fine.
",1.0,0
"I tried every app on the phone that requires a network connection to see if there was a problem on any other app.
",1.0,0
"I even tried watching an episode of something on Netflix.
",1.0,0
"When I had this app installed on my Samsung Galaxy Note i717, I would easily have given it five stars.
",1.0,0
"I hope the problem will be fixed very soon.
",1.0,0
"Swiftkey, please comment or advise.
",1.0,0
"You're a very good app SwiftKey, but I had to uninstall you.
",5.0,0
"I'm leaving you for SwiftKey flow!
",5.0,0
"Quite simply the fastest and best keyboard available
",5.0,0
"Was sceptical that this new keyboard could do anything that my stock keyboard couldn't and the price tag did not help.
",5.0,0
"I am quite surprised at this app, well pleased and 100x better than the stock android keyboard.
",5.0,0
"This is a great keyboard though I hope they make people who brought this upgrade to swift key flow for free since I'm now using the beta version and I am loving it now...
",5.0,0
"I am crap at spelling and grammar and this does it all for me is learning how I speak in txt and my txt, emails are getting faster and faster this app is the dogs bollocks and worth every penny and more
",5.0,0
"Just tried out the beta flow version of this app and I am pleased.
",5.0,0
"Can't wait for it to come out of beta.
",5.0,0
"Gonna be the best keyboard in the play store without a doubt
",5.0,0
"Great app, much better keyboard than Samsung's effort.
",5.0,0
"It's like an improved keyboard from my old HTC Desire, which was hard to fault anyway.
",5.0,0
"Had a little trouble upgrading from the trial but I got a swift response (5 minutes!) in my email which sorted everything.
",5.0,0
"5 stars well deserved.
",5.0,0
"Cool its a great app
",5.0,0
"When I return to my desktop, iOS devices, anything else, I want the auto-completion SwiftKey provides.
",5.0,0
"It's elementary and ridiculous.
",3.0,0
"I don't like it.
",3.0,0
"So I downloaded and bought Swiftkey3 and I love it.
",5.0,0
"I just downloaded Swift key flow and it is amazing if it gets good reviews and can buy it I highly recommend you do
",5.0,0
"Anything else is ok.
",5.0,0
"Worth the low price and I'm cheap
",5.0,0
"Best keyboard out there Imo.
",4.0,0
"Used to be the best - now stock us better and quicker.
",1.0,0
"It's actually the best keyboard currently for Android.
",5.0,0
"Much much better than the original keyboard.
",5.0,0
"I can completely misspell a word and it figure out what it's supposed to be.
",5.0,0
"This is hands down the greatest keyboard on a phone iv ever used.
",5.0,0
"Otherwise I'm never typing wth anything else ever again haha cheers..
",5.0,0
"At first, I had a difficult time in learning about, how to type with this.
",5.0,0
"But after going through with the settings, I saw that there is an option to let this software read through my sms', emails', tweets' content, and identify patterns.
",5.0,0
"Now I don't have to type, 'Honey,  I'm on my way'.
",5.0,0
"I just have to type, hon and honey with capital letters H appears.
",5.0,0
"I just have to tap on it, and one by one other wordings of I'm on my way home appears, and all I have to do then is, tap on each of them.
",5.0,0
"No longer will I be making ridiculous typos like in the title of the this review!
",5.0,0
"Only been using this app for a day but I'm VERY impressed!
",5.0,0
"I've never typed so fast on a phone before and I've got a lot of practice!
",5.0,0
"Wish I had bought this earlier!
",5.0,0
"Feels sluggish sometimes...
",3.0,0
"Holy hwll this is more annoying than anything.
",1.0,0
"By far the best keyboard app ever!
",5.0,0
"Coming from a full qwerty slider, this app has relieved most of my annoyance with having to type on a touchscreen.
",5.0,0
"Its ability to make predictions for several languages simultaneously is a big deal, and missing in most competing products.
",5.0,0
"This is a brilliant app for predicting words etc....
",3.0,0
"This app is a must have I make sure I have it installed on every android phone I get.
",5.0,0
"Always remembers everything i wrote before
",5.0,0
"It's so awesome how well the prediction is.
",4.0,0
"In fact, you can get rid of the keys altogether and just have one big pad.
",4.0,0
"We all know what the keyboard layout is.
",4.0,0
"Much better than any stock keyboard.
",5.0,0
"Its prediction and auto correct are much better than any other keyboard I've used, stock or not.
",5.0,0
"But I'm still going to rate this keyboard 5 stars.
",5.0,0
"It's simply the best keyboard around and I love that you can change themes, keeps everything feeling fresh.
",5.0,0
"I heard 4.1.2 update fixes the default keyboard issue so I'll just have to wait.
",5.0,0
"I'm astounded by this app.
",5.0,0
"Love this keyboard, my Samsung keyboard sucks
",5.0,0
"Great app.
",4.0,0
"Best keyboard on the app store, unparalleled accuracy for the prediction
",5.0,0
"A wonderful keyboard.
",5.0,0
"I come from iOS and the predictions and word completions for their keyboards and their dictionary is second to none.
",5.0,0
"SwiftKey however is rapidly approaching and is a wonderful transition.
",5.0,0
"Definitely worth the buy!
",5.0,0
"No comment at this time
",4.0,0
"For a moment i cheated on you with Go Keyboard.. but came back crawling to you.
",5.0,0
"I love you pumpkin, you are the best
",5.0,0
"As soon as I upgraded from my old incredible this was the first app I reinstalled.
",5.0,0
"Best keyboard you can have no doubt.
",5.0,0
"I like this keyboard, it really learns how I write.
",4.0,0
"That is the most, second only to ""Settings"" with 44 MB.
",4.0,0
"The next closes one is Lookout with 14 MB, just about half of what SwiftKey uses, both while idle.
",4.0,0
"I know there should be a lot of RAM left on most modern phone, but that is not my point.
",4.0,0
"I have other app I rarely use, but they still use RAM for no apparent reason.
",4.0,0
"I uninstall them, I don't want to uninstall SwiftKey, but the native keyboard is catching up with SwiftKey and would have RAM usage on my phone.
",4.0,0
"Everything else about the SwiftKey keyboard is great.
",4.0,0
"For most people how only istall a few Apps SwiftKey is a must install.
",4.0,0
"I am not like most people, I try and use a lot of apps.
",4.0,0
"Most people don't notice it, but if you do, it really starts to bug you!
",4.0,0
"...feature then I may return but since GS3 JB update enabled Swype keyboard using that instead.
",5.0,0
"Other than that it's an awesome keyboard!!
",5.0,0
"This is a really convenient app--
",4.0,0
"I was getting super frustrated with my Samsung S3s auto type.
",4.0,0
"This saved me so much typing, it remembers your word patterns so that it can even guess whole sentences word by word!
",4.0,0
"I love when apps know me, and spell how I spell =)
",4.0,0
"Now that I have a tablet, I wish I didn't have to pay extra for that, too...
",4.0,0
"Best keyboard in the market
",5.0,0
"Very nice keyboard....
",5.0,0
"Does a better job than any other keyboard I've tried....
",5.0,0
"Even ICS and JB stock keyboards do this.
",4.0,0
"I never buy apps and bc of how great the trial version was i bought the full version.
",4.0,0
"A very good keyboard and the prediction is excellent.
",3.0,0
"It is good but I feel like typing should be flawless on a keyboard.
",3.0,0
"Simply superb.
",5.0,0
"Easy to use and makes typing so much quicker.
",5.0,0
"Oh, and you can't do this on an iPhone!
",5.0,0
"But I seriously can't wait till Swift key Flow comes out!!!
",5.0,0
"Not perfect, but I miss it when it's not installed...
",4.0,0
"I don't hate typing on my phone as much as I used to.
",5.0,0
"This is my personal favorite keyboard.
",5.0,0
"The prediction is amazing.
",5.0,0
"Simply the best keyboard.
",5.0,0
"Switched from slideit.
",5.0,0
"Totally worth it.
",5.0,0
"And you can use different dictionaries without having to switch the whole time!
",5.0,0
"Highly recommended.
",5.0,0
"I love this keyboard I will never use another crappie android keyboard again!
",5.0,0
"No issues whatsoever.
",5.0,0
"If you come from iOs, you know the day and night different between the two stock keyboards.
",5.0,0
"Android keyboard is suck but I can assure u that this keyboard will make your life on Android phone a lot better.
",5.0,0
"Truly great keyboard.
",5.0,0
"The predictions are stunningly accurate.
",5.0,0
"My favourite feature is that it can handle more than one language.
",5.0,0
"No need to switch manually.
",5.0,0
"Best keyboard i've used.
",5.0,0
"It predicts what I want to write.
",5.0,0
"Plus it's really useful to write using with different languages at the same time!
",5.0,0
"This app used to be great, it would accurately predict when I was typing all over the place.
",3.0,0
"100x better than the default keyboard for Android
",5.0,0
"I hated my keyboard when I went from s2 to s3 but after downloading I have a new love for my phone again. :-)
",5.0,0
"thanks a must download.!
",5.0,0
"At first I regretted making the switch.
",5.0,0
"The s3 keyboard is garbage.
",5.0,0
"With this keyboard its beast, text just like I phone and super easy to use.
",5.0,0
"It makes you coherent when otherwise you wouldn't be.
",5.0,0
"The best at predictions beating Android native because it adds and learns new words automatically rather than manual adding.
",5.0,0
"Predictions surprisingly accurate based on historic usage of words together.
",5.0,0
"Worth the money.
",5.0,0
"Lots of options.
",5.0,0
"Just gone from Galaxy SII to Note II and it helps to be able to adjust key height.
",5.0,0
"By the way for the review saying you can't remove words that you don't use, you can by long pressing and clicking remove on the predictions
",5.0,0
"Defiantly would recommend this keyboard to anyone that would like to be more effective typing on touchscreens.
",5.0,0
"Very small problems when compared to this amount of effort and time that this keyboard has saved me.
",5.0,0
"It is an excellent app, and it learns really quickly..
",5.0,0
"it looks good, and gives your keyboard a nice finish..
",5.0,0
"worth buying
",5.0,0
"I've been using this for over a year, and of all the apps I use, this is probably the most essential.
",5.0,0
"Its an awesome keyboard to replace the built in ones
",5.0,0
"Finally I could text.
",5.0,0
"Love the keyboard!
",5.0,0
"Now I'm just waiting on FLOW!
",5.0,0
"Can't wait for Flow!
",5.0,0
"Love this app on my note 2
",5.0,0
"I'm not a typer but this app makes me look like I've been doing it all my life.
",5.0,0
"Great app.
",5.0,0
"Had the free version loaded for about a month.
",5.0,0
"It only made my typing more efficient.
",5.0,0
"They have stats in the app to illustrate the improvement - but it's not too hard to see on your own.
",5.0,0
"But it does it's job freakishly well.
",5.0,0
"Well worth the keesh.
",5.0,0
"it just works, I don't even have to press the space button and it still knows what I'm saying!
",5.0,0
"The theme is awesome
",5.0,0
"Awesome auto correct, fast to type on.
",5.0,0
"Reliable and easy to use.
",5.0,0
"Can't wait for flow
",5.0,0
"Release swift key flow alreadyyyyyy!
",5.0,0
"No where near as accurate as they fake it in the video.
",1.0,0
"One of the first things they teach you about Android is to look at permissions for apps.
",1.0,0
"This is true for both malicious apps and legitimate apps that could cause security concerns.
",1.0,0
"The trade off for this security concern is text prediction no better than any other keyboard.
",1.0,0
"Be smart and avoid this one.
",1.0,0
"I have had this keyboard in he past and have yet to find another quite like this one.
",4.0,0
"It's well known that it's a poor business practice to make your existing customers suddenly pay more to use an existing product.
",2.0,0
"Suddenly charging existing customers for use on tablets smacks of lousy business acumen.
",2.0,0
"I've been using this for a fair few months now and it's fantastic!
",5.0,0
"Highly recommend.
",5.0,0
"I can write whole texts pretty much by just typing one word!
",5.0,0
"Doesn't happen in other keyboards on the market :-(
",4.0,0
"For the support team.
",5.0,0
"Very kind and accurate, I have really appreciate the quick answer.
",5.0,0
"The keyword is awesome, makes me feel like I speak languages I don't ;)
",5.0,0
"Which is already became sms replacement....
",3.0,0
"Truly changes the way my android device handles my typing styles on various formats.
",5.0,0
"Other than that, a superb app!
",5.0,0
"Money well spent!
",5.0,0
"The best taxting apps on the market I recommend this to everyone.
",5.0,0
"I haven't used this keyboard for that long but it feels like I have been missing out all this time when I was using the other third party keyboards.
",5.0,0
"Since using this app it haven't changed a phrase that I use to something completely different.
",5.0,0
"Keep up the good work because I'm happy that I purchased this app.
",5.0,0
"I love how accurite it is when I type.
",4.0,0
"I'm a rapid texter and this is so much better than the stock keyboard from Android.
",4.0,0
"I have the Galaxy Nexus, with the AOKP ROM.
",4.0,0
"Better than factory installed.
",5.0,0
"Finally a keyboard that suits me!
",5.0,0
"Thank you! Brilliant!
",5.0,0
"I highly recommend it this to anyone.
",5.0,0
"Works much better than the pre installed keyboard on my galaxy s3.
",5.0,0
"Persian language ia awesome.
",5.0,0
"Hi Persians (Iranians) ;-)
",5.0,0
"Great keyboard.
",5.0,0
"Freekishly accurate!!
",5.0,0
"My friends couldn't believe that everything came out 100 percent accurate when typing like.
",5.0,0
"Google voice input enters al words correctly but hardly inserts any fullstop or comma.
",4.0,0
"This is the best keyboard I have found on here and I have had many!
",5.0,0
"Using the 'pumpkin' theme at the moment as it is the closest one to my theme:)
",5.0,0
"So worth the money!!
",5.0,0
"It's like it knows what I'm thinking.
",5.0,0
"The corrections are even more accurate than the iPhone keyboard.
",5.0,0
"Love the 10 key too!
",5.0,0
"Freakishly accurate at times.
",5.0,0
"I'm really looking to the flow update to go with it.
",5.0,0
"Had my Android 3 years now and this is the first app I've purchased.
",5.0,0
"This should illustrate how great it is.
",5.0,0
"Makes no sense.
",1.0,0
"Company could care less about adding real functionality.
",1.0,0
"Feature requests for real functionality sit and collect dust while fluff skinning type ones get done.
",1.0,0
"Thank God I got it for a dime.
",1.0,0
"It almost seems like it reads your mind.
",5.0,0
"This keyboard does everything and can be modified to look and feel how you want!
",5.0,0
"This must be the first app installed on every DROID world wide
",5.0,0
"I am sick of how paid users are being treated.
",1.0,0
"Yes you may have made my money, but rest assure I will never ever recommend this app to anyone else.
",1.0,0
"And to all other who is considering getting this app, if you like to be ignored then this is the right app for you.
",1.0,0
"I really like this keyboard app
",5.0,0
"I've tried so many and always come back to this one.
",5.0,0
"And here they are with Swiftkey Flow around the corner.
",5.0,0
"The future is very bright for this company.
",5.0,0
"I can live without it but would be a nice addition
",4.0,0
"Love the keys
",5.0,0
"This is the only app I've ever bought and the only keyboard I use
",5.0,0
"After blasting a previous version of this app which had major usability glitches, I have to say that this is now my favourite keyboard.
",5.0,0
"Being in Montreal, I switch between French and English constantly.
",5.0,0
"Swiftkey runs both languages simultaneously so I don't actually have to switch...
",5.0,0
"it knows which language I'm typing in and corrects or suggests the appropriate word.
",5.0,0
"What's amazing is how accurate the predictions are.
",5.0,0
"In the near totality of cases, the suggested or corrected word is the right one.
",5.0,0
"The keyboard does vibrate, it's in the settings in SwiftKey (haptic feedback) .
",5.0,0
"I've had SwiftKey for 2 yrs now and still love it!
",5.0,0
"People have been saying this forever.
",1.0,0
"Fix it, and you'll have 5 stars.
",1.0,0
"Please fix, it's getting annoying**
",2.0,0
"Other than that, this is the best keyboard app
",2.0,0
"Best typing app out there.
",5.0,0
"What can I say but with smartphones being so small I could never type right.
",5.0,0
"Now i barley have to since swift key3 was downloaded it basically types for me
",5.0,0
"Great alternative keyboard.
",3.0,0
"I have the Galaxy S3 and the only flaw is text.
",5.0,0
"I have huge fingers and swipe doesn't work well for me.
",5.0,0
"I was forced to hunt and peck.
",5.0,0
"Now I text just as fast as my teenage niece!
",5.0,0
"Well worth the four bucks.
",5.0,0
"Best keyboard app out there.
",5.0,0
"This app is amazing work perfect only have to type like two letters and it already knows what I'm going to say.
",5.0,0
"Download it you'll love it!
",5.0,0
"Anyway,  best 4$ spent ever!
",5.0,0
"Will reverie my rating and comment once it's launched
",1.0,0
"Not worth the money.
",3.0,0
"The predictive typing is awesome and surprisingly accurate.
",3.0,0
"I'm much faster on the normal keyboard and I'd rather just use that one.
",3.0,0
"I could see how some people would find this useful though and it DOES save keystrokes.
",3.0,0
"Works perfectly on Note 2.... makes typing much easier and faster!
",5.0,0
"I really liked this app before when I had the trial version.
",3.0,0
"worked like a charm.
",3.0,0
"then ai bought it and all of a sudden the app sometimes doesn't even work.
",3.0,0
"its not worth all the money I paid anymore.
",3.0,0
"fix this problem and ill rate 5 stars.
",3.0,0
"its frustrating for it to only work Sometimes.
",3.0,0
"I haven't used this keyboard in awhile due to being satisfied with the jellybean keyboard on my galaxy nexus, however since getting the RAZR M I've started to look for alternative and stopped at SwiftKey.
",5.0,0
"Can't wait for SwiftKey flow.
",5.0,0
"Swiftkey...what a great app that works like a charm
",5.0,0
"Otherwise it's a big step back from SwiftKey X.
",1.0,0
"A truly fantastic program has been rendered just another app with with bugs.
",1.0,0
"The best Android keyboard out there, period.
",5.0,0
"Within two months this thing had learned the way I type so well, that it can even when rather drunk, my texts make sense!
",5.0,0
"The keyboard sputtered and word prediction is amazing.
",4.0,0
"At the same time however it's marred by it's prediction service at the same time.
",4.0,0
"In the meantime I will be using Swype and the stock keyboard.
",4.0,0
"Probably the last worry on my mind when I was so use to texting on my iphone was how I would be able to text on my android.....
",5.0,0
"I've been using this keyboard since I brought this phone, have done trying tons of keyboard and still, return to this every time.
",5.0,0
"Otherwise, perfect!
",5.0,0
"Looking forward to trying swiftkey flow!
",5.0,0
"Gets hang a lot of time.
",1.0,0
"Provide an update for the issue.
",1.0,0
"I would've gave it 5 stars but I can't.
",4.0,0
"Would definitely use the free trial before purchasing.
",5.0,0
"Recommend to all S3 users!
",5.0,0
"Very good keyboard, even better than ics keyboard.
",4.0,0
"Overall very good keyboard.
",4.0,0
"After getting the GSIII I was a little bit unhappy with the stock Samsung keyboard and predictive text capabilities.
",5.0,0
"Without a doubt this new SwiftKey keyboard met and exceeded my requirements.
",5.0,0
"It has made me ""50%"" more efficient and saved me ""4000 keystrokes"" in less than two months.
",5.0,0
"I will highly recommend it to anyone with a new phone and/or clumsy fingers.
",5.0,0
"Plus the endless personalization, themes, and colors put it over the top in my mind.
",5.0,0
"Really crappy job thinking about the user.
",1.0,0
"This is one of the highest (3rd) rated suggestions on your feedback/feature requests website and has been for well over a year.
",2.0,0
"Instead you seem more interested in creating more themes.
",2.0,0
"When this gets implemented, I'd be more then happy to give 5 stars.
",2.0,0
"I just downloaded this app and it's great it has yet to predict the wrong word.
",5.0,0
"Please give it a try and don't be afraid to get creative with your words
",5.0,0
"I have been using this app for a few days, writing this review with it, and it is nice to use very accurate and much better than the original swype keypad, and the best part is I can actually have spaces rather than catching comas all the time, cso I rate this app five stars, and thanks. :)
",5.0,0
"Why did I pay for this rubbish?
",1.0,0
"Helps me type faster
",5.0,0
"HTC one x+, love this keyboard.
",5.0,0
"I was hesitant to buy a keyboard but this thing blows the native keyboard out of the water!
",5.0,0
"Just gets better the more you use your phone.
",5.0,0
"Don't hesitate you won't regret it!
",5.0,0
"This app is crazy amazing.
",5.0,0
"I use it all the time (obviously) and it's really accurate.
",5.0,0
"Looking forward to SwiftKey Flow.
",5.0,0
"Definitely worth it
",5.0,0
"It use to lag like crazy for me, but now it preforms amazing!
",5.0,0
"The record for predicting words was 8 in a row!
",5.0,0
"At first the predictions were way off, but now they are dead on!
",5.0,0
"Amazing keyboard!
",5.0,0
"Much better then the stock text input
",5.0,0
"Good keyboard, Portuguese is outdated and dev charges separately for tablet version, still best keyboard on the market.
",3.0,0
"I miss my iphone spell check.
",1.0,0
"Absolutely love this keyboard.
",5.0,0
"Wouldn't use anything else!
",5.0,0
"I got it when I had my HTC evo 3d, and now I have the galaxy note 2 and it is awesome!
",5.0,0
"I won't have any other keyboard.
",5.0,0
"Worth every penny.
",5.0,0
"The app is great, way better of a keyboard than the ICS keyboard.
",5.0,0
"With the latest update the voice recognition is the latest version!
",5.0,0
