text,rating
"otherwise fun!
",4
"fun and intersting.
",5
"i love my fish
",5
"great addictive game
",5
"fun game to play!
",5
"really fun game exciting game and passes time.
",4
"hard to earn fishbucks tho and connection is bad sometimes but cool other than that
",4
"this game is great.
",4
"i love fish in general but i love the challenge of a game even better.
",4
"also helps me pass a lot of down time at work.
",4
"addicting...in a fun way!
",5
"love this game!!!
",5
"fun game but very limited on what you can do without spending real money.
",5
"love this game its awesome
",5
"all the fun of fish with out the mess
",5
"its ciol i like it.
",3
"best fish tank game on the market
",5
"great parenting :]
",5
"good graphics and lots of options
",5
"i enjoy it but been having problems with it freezing
",3
"good game but crashing all the time and,also hard to complete tasks when they practically all require bucks
",3
"game sucks can't get connection.
",5
"i love this game
",5
"cool game but wants too much $.
",5
"fun, but you have to spend some money to really play.
",3
"it is cool you coins and prizes.you can buy fish breed them and get a,new fish and get prizes and coins clean the tank get tanks change the backrounds feed them let them grow and many many more!
",5
"good game to pass time.
",5
"addicting and fun
",5
"love this game
",4
"cool game!
",5
"my 1 year old son loves to sit on my lap and just watch the fish swim around!!
",5
"me facina este juego me entretiene cuando estoy aburrida mas cuando tienes q juntarlos para pre?ar jajaja esta chistoso...
",5
"great time waster
",5
"0 stars if i could.
",1
"don't spend real $s. problems since august 6th and  still no resolution.
",1
"game will finally open but i revive.my fish and when i move to another tank and go back to the revived tank the fish are dead again.
",1
"i spent fishbucks to buy a fish and it disappeared from the tank.
",1
"four months of no fish growth,  tank level up,  breeding of new fish every 3 days..
",1
"not anymore.
",1
"don't waste your money.
",1
"good game just needs better way to earn more fishbucks
",4
"love it and my daughter does also...
",5
"fun...slow paced...requires patience!
",5
"it ne easier if fish buks cus be earned faster rather than duin all those app downloads.
",3
"its bad enough it takes space bt they require alot of steps amd requirements
",3
"love my fishie game
",5
"no pressure, just mindless fun.
",5
"it's not a bad game but not a great game either
",4
"keeps me occupied whenvim bored
",5
"its ok for the kids.
",4
"they love it
",4
"this game is awesome
",5
"not bad game
",4
"pretty fun game.
",3
"however, i think that if items are going to cost such a high amount of ""fish""
",3
"also, there should be more events to play (such as the submarine event) and they should happen more often.
",3
"very addictive.
",4
"put more mission
",4
"but they should give u more fish bucks when u start and when u level up.
",4
"good game though
",4
"i really love this game.
",4
"very fun.
",4
"long term fun
",5
"fish love
",5
"love this game
",5
"need to incorporate a search option so you don't have to search through all of the fish.
",4
"that way you can search by name.
",4
"good, i like being able to revive my dead fish.
",5
"i keep losing my real ones....
",5
"i like having the ""tank""
",4
"on my phone
",4
"this game works well.
",5
"it is easy to earn point and relaxing to play!
",5
"good fun game.
",5
"my kids love it
",5
"great game
",5
"absolutely love this!
",4
"great game to have :d
",4
"gr8 app!
",5
"me and my boy  love it  ;0d works gr8 on my tablet x
",5
"have had a lot of fun playing!
",5
"my family is hooked.
",5
"it would be fun to take treasure hunting snorkeligor diving trips!
",5
"tap fish is great!
",3
"awesome.
",5
"but forced to rate.
",5
"force closes every time i play.
",1
"i like tapfish
",5
"exelent game love it and so do the kids
",5
"good game if you have a lot of time
",4
"fun & easy enough for my 4 year old.
",4
"i love the christmas octopus still please do a croc like the octopus do the breeding fish to get it please but still don't get rid of the submarine event
",5
"very life like and addicting to play!
",5
"i highly recommend installing this app if you are looking to keep a virtual pet
",5
"this is an awesome game
",5
"game is fun, no problems with it crashing.
",5
"verry fun game and its free
",5
"this game is totally amazing
",5
"its a pretty good game ..
",4
"addicting.
",4
"i am addicted to this game.
",5
"love it and my daughter does also...
",5
"i love this game just with that some of the exotic fish weren't so exspensive
",5
"better if i had constant connection
",4
"need to be able to cash in coins for bucks.
",3
"game is fun.
",3
"this app is adicting!!!
",5
"love it!!!!!
",5
"like the game but the fish prices are way to high.
",3
"great game,highly addictive
",5
"fun game
",5
"cool game
",5
"bt consumes lot battery
",5
"nice game
",5
"i love that at the beginning they give you free fish bucks!
",4
"cool game!
",5
"my 1 year old son loves to sit on my lap and just watch the fish swim around!!
",5
"be better to earn in game bucks easier
",5
"0 stars if i could.
",1
"don't spend real $s. problems since august 6th and  still no resolution.
",1
"game will finally open but when i revive my fish, move to another tank & go back to the revived tank the fish are dead again.
",1
"i spent fishbucks to buy a fish & it disappeared from the tank.
",1
"four months of no fish growth,  tank level up,  breeding of new fish every 3 days.
",1
"not anymore.
",1
"don't waste your money.
",1
"tap fish love tap fish (revised 12-8) used to love now bored almost every challenge or event costs bucks i have spent enough to to have a few new xbox games and the bloodsuckers want more no more 5 stars
",1
"i like this game but wish you didn't have to use money to complete half the tasks...there should be minor challenges & games to earn fishbucks instead of having to use real money, kinda bs
",3
"needs more events and cheaper fish to buy, also more breedable fish otherwise pretty good game
",4
"cute game
",5
"totally addicted to this game
",5
"as a newbie i am put off by the limited gameplay for those disinterested jn  spending actual money.
",2
"glitches  (e.g.  inoperable submarine) are particularly  frustrating for what should be a lighthearted game
",2
"love my fishy's <3
",5
"love this app i just wish there was an easier way to .earn fish bucks
",4
"you'll have no problems if ya do.
",3
"we didn't see eye to eye for awhile...but all worked out & we're both happy now, just took a bit of time to clear up.
",3
"for any earned coins or bucks-keep all emails regarding them until they show up on your account.
",3
"also no more than 5 offers per week!
",3
"it's up to you to record, the day, time, company & e-addy, # coins/bucks, what offer stated & what you did do, all e-mails dealing with it, when you got $ added, how many.
",3
"keep 30 days after getting & all will be great !!
",3
"i like the game, however it lags a lot.
",5
"great fkr when your bored and want something to do.
",5
"pretty fish
",5
"had tapfish for a year, love it, but lately it freezing up.
",2
"i cant get in to feed my fish.
",2
"they die and i have to spend my fishbucks to revive them.
",2
"love it love it
",5
"love it still but my wifes phone got disconnected and she lost everything, she is so upset is there anyway to get it back?
",5
"excellent!!!
",5
"love the game.
",5
"i love this game
",5
"you cant do some of the challenges because it cost fish bucks and not just a few a lot of em
",3
"luv the game
",5
"tap fish
",5
"enjoying tap fish.
",4
"i really like tap fish.
",5
"greedy!
",1
"stay away!
",1
"omy god this game is fun but put less fiction fish in game like take out chouklit bunny fish and ill give this game 5 * wen u make the stupid sighn that  that says please  rate and i already rated and it still says please rate
",1
"just posting for fish bucks
",5
"i can't get enough of this game.
",5
"i love it
",5
"wish you could earn fish bucks faster and easier
",4
"this company is all about sucking you in, then making you pay.money to play any new challenges or game.
",1
"there is nothing free about gameview's games.
",1
"u can breed some very beautiful fishes the beautiful they are the higher they cost.
",4
"best game i had ever played
",5
"enjoyable game for gf n kids
",4
"love this app i just wish there was an easier way to .earn fish bucks
",4
"keep playing...new players should xperience it atleast once...
",5
"love it!
",5
"it's addictive!
",5
"fun game :)
",5
"ok game
",5
"hope it works, ningys crossed.
",5
"feed my fish love it
",4
"addictive, but enjoyable, i transfer from phone to phone to keep playing.
",5
"nice game
",5
"fun way to pass the time.
",4
"overall good game.
",4
"much better ap than the competition.
",4
"the colors are vivid, tanks can have many different themes.
",4
"i like the events(need more of them).
",4
"wish there were more ways to earn free fish bucks.
",4
"wish some of the better decorations and fish could be purchased with coins.
",4
"fish bucks hard to get and free fish bucks not always credited as expected.
",3
"unfortunately live wallpaper does not work on note n7000.
",3
"(just displays half a screen.)
",3
"great game
",5
"tap fish
",5
"the game is great except i got a new phone and couldn't transfer it over.
",3
"so i had to start over.
",3
"also...it keeps stopping and closing for no reason.
",3
"fewer force closes.
",3
"i love this game
",5
"awesome game love it.
",5
"detailed, fun, realistic a little bit of a challenge makes it the perfect aquatic cell game!
",5
"the game is awesome!
",4
"i just wish there were easier ways to earn fishbucks
",4
"i installed and ran a partner app was supposed to get 25 fishbucks for doing so.
",1
"never got the credit and when i sent an email they took 25 of the fish bucks i already had on my account.
",1
"give me back my fish bucks.
",1
"fish are so much smaller on my new galaxysiii than they were on my smaller old phone.
",1
"tap yay tap fish love it when i  can't   fall asleep
",5
"it is a nice game for my 3 year old but it is very addictive and requires the purchase of fish bucks to really get any where in the game.
",3
"i only keep enough fish to keep my soon happy.
",3
"i have learned that the fish actually flat at the top of the tank dead until they are revived.
",3
"this game is great.
",5
"my son and i spend hours together playing this game!!
",5
"i give it 5 stars
",5
"this is a fun game
",4
"fun game to pass time.
",3
"i enjoy this an its easy an realistic in a way nice grafics
",5
"love this game
",5
"interesting time sink but i do not like spending real money in the game.
",3
"very very very very  vey very very vey very very very very very very very very very very goooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooood!
",5
"will not stop force closing!
",1
"every time i try to look at breeding trophies it slows down and force closes, i can never feed all my tanks without it force closing, it has never done this to me as much as it does now and i'm really sick of it!
",1
"wish there were more diving events.
",5
"but love the game. :)
",5
"great game we live raising our fish and keeping some so we have different ones
",5
"awesome waste of time
",5
"i installed and ran a partner app was supposed to get 25 fishbucks for doing so.
",1
"never got the credit and when i sent an email they took 25 of the fish bucks i already had on my account.
",1
"give me back my fish bucks.
",1
"also fish are so much smaller on my new galaxys3 than they were on my smaller old phone.
",1
"i love taking care of my fishies and making money to buy different things..
",5
"best game ever!!! :)
",5
"updated to the new tapfish and lost 1.6 million in coins.
",1
"great!
",5
"love fishes and fish tank.
",5
"love this game
",5
"the game would be awesome if i had $1000 spend.
",4
"real slow progression
",4
"i like thus game especially the new fishes you can make x)
",5
"love it realy is awsome
",5
"fun i just wish you didn't need so many fish bucks.
",4
"i love tapfish.
",5
"good app to download.
",5
"great addictive game
",5
"brilliant fun!
",5
"would be five star but keep force closing sometimes for days and when i finally get it to work my fish are dead fix please
",3
"now i got the galaxy s2 and thrilled to have my aquarium back!
",4
"good game.
",4
"worth playing.
",4
"relaxing and fun
",5
"unistalled and reinstalled this game is a lot better glad u guys fixed it please keep up the good work :-)
",5
"it's great other then the glitches and when i get a new phone i cant get my game data to switch over.
",4
"its great.
",5
"i love this game.
",5
"beautiful colors.
",5
"this game is awesome im always f##ckin with my phone making sure my fish is livin the life of a fish plus its like your doin a legel hustle lol
",5
"i love this game
",5
"i really like this game.
",5
"just wish it was easier to get fish bucks.
",5
"it's a really awesome game!
",5
"game is still not loading nor is the game restoring data from previous devices.
",1
"i have paid a lots of money to this game for it not to working correctly.
",1
"this will be the second time i have had this problem.
",1
"love it love this game play all the time
",5
"fun and pretty.
",4
"wish there was learning info about the fish.
",4
"like where they live and such.
",4
"fun but very addictiv.
",4
"good entertainment, and keeps my daughter happy.
",5
"i play very few games, but i can't stop myself from checking on my fish each and every day.
",5
"great addictive game
",5
"hey you say you can decorate the tree but the decorations go behind the tree and the fish names aren't all there please fix that i want to decorate that tree
",5
"spend lots of happy hours playing with the fish.
",5
"everyone has started calling me fishwife.
",5
"awesome game!!!
",5
"way to go tap fish!
",5
"my kids love this game
",5
"been playing it for few years n loving it.
",4
"so colorful and so much fun to breed.
",4
"but they died too fast, within two days if i'm too busy to feed or clean.
",4
"fun and easy for kids and adults!!
",5
"recommend the down load.
",5
"no freezes or slow game play and doesn't take alot of space!!
",5
"i have personally had the game going on 8 months and have no regrets...
",5
"just started but sometimes i need a no-brainer.
",4
"fun game, keeps adding new things and quest
",3
"tap fish
",5
"i love this app
",5
"this game used to be fun a year ago.
",2
"i have to have my phone horizontally in order for it to start up on the first attempt.
",2
"after a good long while of loading, you are allowed to start the game.
",2
"however, anything you click on takes about 15 seconds to load.
",2
"my trophies cannot be redeemed , for it erases my progress.
",2
"i wouldnt recommend this...
",2
"great game!!
",5
"great game
",4
"i love this app.
",5
"great app
",5
"great game!
",5
"my daughter and i play for hours and she loves it!!
",5
"great game for casual time killing
",5
"i really like this game
",5
"change the christmas bits to coins not bucks asafp!
",4
"love it.
",5
"the only thing is the prices of the fish is a little ridiculous.
",5
"all the good ones cost a lot of fish bucks.
",5
"love this game ago much one of my favourites
",5
"i love it this game is awesome!
",5
"it a cool game.
",5
"wish i could breed the brad.wish i could turn my coins into fish bucks too.
",5
"crashes on rare occasion at startup on galaxy note 2... otherwise very fun
",4
"this is heaps better than any other fish keeping games i have played.
",5
"a + for the awesome amount of variety :)
",5
"this is a great game
",5
"this game is addicting!
",4
"cool game
",5
"i love this game
",5
"i installed and ran a partner app was supposed to get 25 fishbucks for doing so.
",1
"never got the credit and when i sent an email they took 25 of the fish bucks i already had on my account.
",1
"give me back my fish bucks.
",1
"also fish are so much smaller on my new galaxys3 than they were on my smaller old phone.
",1
"cool game
",5
"good game, nice fishies.
",5
"one problem: my fish keep dying.
",5
"thirteen tanks dead- just like that.
",5
"besides dead fishies, lots of prettie fishies.
",5
"prettie when not dead.
",5
"and i did some of the things it said to get free fishbucks, but i still have zero.
",5
"and i don't get why most fishies are so expensive.
",5
"kids love it
",5
"keeps me busy but, ilove it
",4
"love the game love the fish pretty good tech support just wish you didn't need fish bucks to complete missions or just make the fish like 1 or 2 fish bucks rather than 20+.
",3
"love the game have a ton of coins.
",4
"unfortunately everything now costs bucks
",4
"good for whats its worth.needs to speed up breeding of fish...three days is way to long.what is up with bubble tip on update its nerve racking.
",1
"what the heck!!??
",2
"i definitely miss the older version of tap fish... when it never froze my phone
",2
"great casual game!
",5
"great way to kill time
",5
"i had tapfish on my iphone and loved it.
",4
"when i switched to galaxy s3, it was one of the first apps downloaded.
",4
"still very enjoyable and i keep playing it.
",4
"this game is tight
",5
"awesome game!
",5
"its amazingly perfect
",5
"i don't have like the idea of having to buy fish bucks for real money ey to get most of the fish a d do most of the challenges but they are helpful if there is something wrong with your game
",5
"very fun and addicting.
",5
"the more fish you see and buy, the more addicting it gets
",5
"the christmas background and ornament prices are ridiculous!
",2
"i mean, who in their right mind would pay that much for a seasonal background or an ornament that is only going to be used for a short time?
",2
"the forcing close problem is really getting frustrating and i'm still upset that it costed me over 3 million coins!
",2
"great game and addicting
",5
"great app!
",5
"only thing is, i wish the backgrounds were better.
",5
"they're low quality on my phone (galaxy s2).
",5
"and this is the only game that i wish would message me more.
",5
"i'd like to know when my fish are grown up!
",5
"otherwise, i love the game.
",5
"i got a new phone and    now i cannot get back into the game that i have   spent so much money on i have been well over $1000.00 and it's a shame to lose everything that i just built up..
",4
"super addictive ...love this app
",5
"great little time waster!
",5
"i wish you could get a xmas scene without bucks.
",2
"i'm sure i'm not the only one that would like one.
",2
"love playing this i was able to make a tank almost likely real one very fun
",5
"love this game play it every day no problem
",5
"great game...love it!
",5
"it was so so sooo awesome and so cool to get on i dont now
",5
"this game is very addictive.
",5
"i love it.
",5
"great game.
",5
"love it it's your fish in your phone:)
",5
"addictive.
",5
"so much fun!
",5
"i like lots yo!
",5
"this game would fun if you didn't have to use your own money to buy fish bucks to get the really cool features/items.
",1
"earning fish bucks is next to impossible.
",1
"1 fish buck per level up??
",1
"give me a break!!
",1
"its  the best game i ever played <3.
",5
"love fishes and fish tank!!
",5
"i recommend this game to anyone with children that love fish!!
",5
"i love this game but till you can get more christmas events and fish for coins you are getting 1 star
",1
"this is the best game ever!!!!!
",5
"the only problem is that i play it so much i do not get any work done and i run my phone battery out all the time.
",5
"i really enjoy breeding and collecting fish very easy to use my daughter enjoy it as well
",3
"cool like it
",5
"great app!
",5
"favorite game
",5
"just be careful of your credit info.
",5
"dajoun great game, but please fix the force close on android 2.0 and higher.
",4
"it becomes a little annoying at times when trying to maintain my fish.
",4
"amazing in love compleatly.  :') good game
",5
"i love this app ?
",5
"it was fun for a while, then it got old fast.
",3
"uninstalled
",3
"i want to be able to earn more bucks for free and actually get without having to email the ppl who trouble shoot for the game.
",4
"other than that it is fun and keeps me busy
",4
"great game
",5
"great app
",5
"my daughter loves this game, and i also enjoy feeding her fish while she is away :-)
",5
"it's great other then the glitches and when i get a new phone i cant get my game data to switch over.
",4
"good and fun but if u acedentally press something for sail it makes u buy it but is totaly free and not glitchy
",4
"slow paced but interesting
",3
"dis gme blowed mi mind cant gt no btta den dis !
",5
"100% fun
",5
"tap fish is really good it shows you how to look after a fish.
",5
"it is awesome but the fish buck crap suck that you have to buy them
",5
"nice game...
",5
"enjoying tap fish.
",4
"very relaxing to hear the water bubbling.
",4
"only takes a few minutes and you're done.
",4
"update-after installing tap ranch to earn free fish bucks and have another game to try..i haven't been able to open tap fish to resume playing :-/
",4
"beautiful colors.
",5
"love it!
",5
"i love this app ;)
",5
"really cool, and fun..
",4
"would give it 5 stars if it had more things to do overall great!
",4
"good game for timepass.
",5
"i love it but wish there was mini games you could play to win fish bucks
",5
"i like tapfish, its like an updated tamagatchi!
",5
"woooo!
",5
"i love this gamw
",4
"this game is so incredibly addictive.
",4
"i just wish i could afford more fish without paying actual money
",4
"love this game
",5
"i need more fishbucks please
",5
"aren't the screenshots pretty?
",2
"well, don't expect the game is gonna look like this on a tablet!!!
",2
"its awfully pixelly on a bigger screen than a cell.
",2
"but even if the graphics look better on a phone, the animations are still not worth mentioning at all.
",2
"the game play is kinda ok but fish adventure is still the way better game!!!!!
",2
"like game but closes all the time
",3
"love this game.
",5
"great app!
",5
"four stars fun to play
",4
"it feels like if i really have a fish tank....
",5
"joy fun to see the fish grow
",4
"like meth but better
",5
"the fish are beautiful and its a great game for people who cant actually keep a fish tank!
",5
"my grandkids play this all the time they love it and they are learning to be responsible.
",5
"i love this app!
",5
"excelent game
",5
"sometimes force closes/moves very slow, but for the most part a good game
",3
"passes the time
",5
"good game.
",5
"realistic
",5
"great game
",5
"good time passer
",4
"the new decorations just hide behind the tree?
",4
"i love this game!
",5
"unbelievable that you can't do much without spending the money to do more.
",1
"my phone crashed and the creators refused to reimburse me what i spent in fish bucks.
",1
"pity, this game is fun otherwise.
",1
"love it
",5
"fun game, addicing.
",4
"wish you could earn more fish bucks for free instead of buying them.
",4
"great game
",4
"love love love
",5
"good way to waste some time and fun at the same time.
",5
"its a cute app and i like it.
",5
"i recommend getting it.
",5
"fun, makes me miss my old fishtank!
",4
"awesome very addictive
",5
"great g@me but there still needs ro be a process where fish buck($) can be converted to coin($) (vise-versa) but its great app;-)
",5
"tap fish is the greatest
",5
"i ab love this ap so many fun things to do.
",5
"i only wish you could speed up breeding labs faster earn more fish bucks and have more free quests!!!
",5
"addictive and soooo fun
",5
"great game
",5
"i love it every time i can get on i play it
",5
"amaizing fish game... like a real fish... make us get up in the morning n cleaning the aquarium... must have game..!!
",5
"o:-) :-p ;-) :-)  i <3  tap fish!!!!!!!!!
",5
"fun game
",5
"i love tap fish
",5
"love it keeps me occupied fru owt da day.
",5
"n love how u can set ure tank as ure live wall paper .
",5
"great game
",5
"i love this game
",5
"i like tapfish, i just don't like it asking me every 10-15 minutes if i want to rate it with 5 stars.
",1
"if i wanted to give it 5 stars, i would have, but i've lowered my rating cause it bugs me so much!
",1
"good way too kill time ...
",5
"addicting and fun.
",4
"its fun and addictive but the fish bucks and coins issue i really wish i could make more easily but if i could what would be the object of the game
",4
"i love this game!
",5
"it may not be real fish but i can't help but feel sad every time i sell one of them
",5
"great game
",5
"i love breeding the fish....its a beautiful game...
",5
"needs to make breedin time shorter..
",3
"i love this game!
",4
"i enjoy every moment on it!
",4
"this is an awesome app
",5
"great app when it doesn't freeze.
",4
"needs more breedable fish that don't require fish bucks.
",4
"nice and relaxing.
",5
"i haven't spent a dime and so far it has been worth every cent!
",5
"really interesting fish.
",3
"im still having a problem getting fish bucks.
",3
"im in great need of fish bucks!
",3
"please help!
",3
"excellent time killer.
",5
"workz great on zte warp sequent ive had tha game for 2 weeks no problemz yet
",5
"this is a really great game for children!!
",5
"i've always loved playing aquarium type games online.
",5
"i am very pleased with tap fish and recommend it to anyone who likes games like this.
",5
"it's a lot of fun, and i don't waste my entire day tweaking on it.
",5
"i just check it very few hours to feed them, clean their tank, etc. but it's also fun to do the challenges that can earn coins, xp, etc. great app! :)
",5
"very fun and addicting.
",5
"the more fish you see and buy, the more addicting it gets
",5
"no money needed to compete
",4
"i love it.
",5
"much easier than a real fish tank!
",5
"i love tapfish!!!!
",5
"after having some minor difficulty with a purchase through the app, i received prompt and courteous service from gameview studios.
",5
"they helped me right out, with no problems!
",5
"they definitely know how to properly treat their customers!
",5
"kudos!
",5
"not easy to remember everyday, but sort of addictive once you get started.
",4
"love this game
",3
"excellent game very fun
",5
"best game ever i only wish i could transfer my tank from my old phone to my new phone so that i wouldn't have to start over.
",5
"this game is the best game on the planet
",5
"best aquarium game i've seen.
",5
"large selection of fish types
",5
"excellent game.
",5
"fun needs more ways to win prizes.
",5
"cheaper fish
",5
"i love this game it is very interesting and it is fun it is like having your own fish and being able to take care of them and there are fish that you would never think of it
",5
"sometimes i like tap fish and then sometimes i hate it.
",5
"but some people may like it and some people may not like it.but some people probaby like it and some may not like it.
",5
"so far i am really having a good time with this game and my kids also love it as well!
",5
"what a suprise.
",4
"the christmas stuff is exacty the same as last year.
",4
"eccept the new high priced items that cost fishbucks.
",4
"nice game
",5
"nice game.... m enjoying
",5
"everytime i go to a neighbors and collect money when i go to my tank all the money collected goes so idk wtf that's about
",2
"hours of fish fun.
",4
"i like the events played in the game.
",4
"fun fun fun.
",5
"this is freaky rest game i.ever play
",5
"aaahh its taking over my life.
",5
"great game, really addictive!
",5
"i love this game it is entertaining and its fun and has exotic and litteraly out of this world fish lol
",5
"i love tapfish but only wish you could earn fish bucks easier and more often.
",4
"i love this game
",5
"gay!
",1
"just a scam to get money.
",1
"it's bullshit that you should have yo buy fish bucks and you can't earn them ..
",1
"lots of fun
",5
"great fun and easy
",5
"love tapfish but i hate all the force close that keeps popping up.
",3
"i have send report to no avail.
",3
"its a cute game
",4
"great game to your babies cousins nieces or nephews.
",5
"kids love it, and instead of having live fish and having to hand wash their tank all you have to do is run your fingers across the.screen to clean the take.
",5
"also dont have to spend money
",5
"i love it!
",4
"though, i hate how you have to pay for more fish bucks and how many items cost a lot of fish bucks.
",4
"awesome customer service if needed...
",5
"it would be better if there were more fish you didn't have to  buy with fishbucks.
",4
"and more ways to earn fishbucks without buying them with real money
",4
"very fun n chanleging 5 *
",5
"love it but needs some bugs fixed then it would be da best game
",5
"feels real
",5
"been looking for something like this for awhile now.
",5
"i like it.
",4
"it's a fun game that kills time the only problem is that you can't change what kind of fish you want to breed
",4
"i love this game.
",5
"breeding new kinds of fish keeps it interesting.
",5
"my son has his own tank and takes care of his fish too.
",5
"he loves checking on his fish.
",5
"i been using it for awhile and i love it
",5
"it rocks i can't stop playing it
",5
"i love it!
",5
"its cute and a wonderful variety of fish to collect!
",5
"great time killer!!
",5
"this game is really fun exept the part when everything is slow or it takes too long:-\
",4
"i like it and its easy for my daughter
",5
"i like the game, but i get my notification for my daily free spin and i get charged for it.
",5
"other than that i like the game.
",5
"game is cool when your bored at work out school....
",4
"brilliant game love it sooooo much just a shame thay you dont get more fish buck
",5
"great game but i can't get fish bucks much help me with that
",5
"its really fun and addicting.
",5
"fun easy
",4
"great fun
",5
"fun game.
",5
"i like the breeding.
",5
"all fishies must swim
",5
"its a great game but it crashes a lot
",4
"lots of fun
",5
"awesome game
",5
"love this game
",4
"love this game
",3
"fun game
",5
"freeze sometimes but cool.
",4
"its peaceful and i enjoy it on down time.
",4
"fish bucks should be more for the money
",4
"great game keep up the good work :-)
",5
"time killer.
",5
"great game.
",5
"i get on it everyday.
",5
"very fun and addicting
",5
"i love this game.
",5
"my son has his own tank and takes care of his fish too.
",5
"he loves checking on his fish.
",5
"great game but i can't get fish bucks much help me with that
",5
"cool addicting game
",5
"this game is awlsome and the best
",5
"its a great game
",5
"sorry, love it but it crashes my phone
",2
"i love this to pass the time e away.
",5
"free app but you still have to come out of your pockets to much to play maybe if you can win more than 5 fish bucks that would be great oh and spin too win is full of ish wasted more than 200 fish bucks for 2 fish that r only going to b on the wheel till tomorrow i think i'm going to get rid of this game what a rip off can i get a refund
",2
"the christmas stuff is exacty the same as last year.
",4
"eccept the new high priced items that cost fishbucks.
",4
"i love this game.
",2
"awesome game.
",5
"awesome!!!!
",5
"the event for christmas touched my heart, and the polar bear fish made my christmas the happiest i've ever had:)!!
",5
"love it play it everyday and my son has his own tank he enjoys it also
",5
"tap fish
",5
"practising mode is here
",4
"cs helpful transferring game data.
",4
"will play couple days and update.
",4
"i love this app
",5
"pretty good stuff.
",4
"i love it so addictive
",5
"love the game
",3
"this game is great way to pass time.
",5
"theirs alot of fish to choose from and alot of interesting things to do.
",5
"nice app for people that can have pet in the house this is a good game to be intertane
",5
"takes to long to get expensive fish
",4
"i actually have fish that wont die lol
",5
"greattt for my little brother.
",5
"he loves it
",5
"game its really fun.
",5
"amazing game.
",5
"i cant stop playing.
",5
"omg extremely addicting
",5
"fun time killer
",5
"tab fish
",4
"good game but bugs spoil it.
",5
"something to play for a short time every day
",5
"love this game
",5
"cool game
",5
"fun game to pass time
",5
"fun fun fun
",4
"this application is good-looking and also good game to pass thyme with
",5
"yulia i like the game.
",5
"its just i ain't willing to spend money for fish money
",5
"love this game!!
",5
"tap fish
",5
"great game.
",5
"when there are problems they are addressed.
",5
"only issue is it crashes once on startup each time, but not a huge issue... running on galaxy note 2
",4
"great for my nicec amd nephew.
",5
"also, time wasting for myself.
",5
"i understand the need for a limit for the maximum number of fish per tank, but it is really annoying that there is a 25 species limit.
",5
"however, it is even more annoying and absolutely pointless to limit the number of decorations per tank to 12.
",5
"i cannot think of a single reason why this limit is in place and the app would be much more enjoyable without it.
",5
"other than that, this is my favorite app and i absolutely love it!
",5
"like the new upgrades
",5
"this game is addi
",5
"think it's stupid u have to buy so many of the fish
",2
"very addicting!
",5
"only drawback is how long it takes to breed and not getting enough fish bucks or coins without buying them!
",5
"needs to make breedin time shorter..
",5
"kool game
",5
"tap fish
",5
"you can retrieve your old game when you switch phones.
",5
"all you have to do is email the creators & tell them you need to switch devices.
",5
"they will need a certain number from your old phone & your new one, but they will let you know what it is.
",5
"most of my fish died in the process, so they gave me 2 fish bucks to revive both my tanks.
",5
"love this game and play it every day!!
",5
"fun way to pass the time.
",4
"overall good game.
",4
"much better ap than the competition.
",4
"the colors are vivid, tanks can have many different themes.
",4
"i like the events(need more of them).
",4
"wish there were more ways to earn free fish bucks.
",4
"wish some of the better decorations and fish could be purchased with coins.
",4
"i love this game.now.i have .my son all into it
",5
"i love this game!
",5
"great game
",5
"yay free fish bucks
",5
"tap fish nice game
",5
"love this game.only wish more fish could be purchased with coins
",5
"best game ever exept uses internet and its slow
",3
"oops...didn't realize when i downloaded that it would be such an addictive game.
",3
"still doubt think you should have to pay to play a free game.
",3
"excellent  game.
",5
"you have to try tap fish my daughter goes nuts about it
",5
"great fun app
",5
"fun...slow paced...requires patience!
",5
"i play very few games, but i can't stop myself from checking on my fish each and every day.
",5
"because how many other people are having this problem too... yes these events are fun to do but when they are working properly...
",3
"awsome.
",5
"i love it
",5
"amazing game!
",5
"this game is spectacular
",5
"the game itself is great.
",3
"the company however is a rip off because you have to keep spending money on fishbucks.
",3
"if i had that kind of money i would just pay a game designer to create me a game i can play.
",3
"there should be an option for buying fishbucks with the coins you earn.
",3
"4 or 500,000 coins or 1fishbuck seems reasonable to me..
",3
"dont waste your money.
",3
"it isnt worth it.
",3
"love it.
",5
"just wish you could get free fish bucks more often.
",5
"love da game great idea!
",5
"it is very good because you can understand how to take care of fish from this game but the prices of everything is to high
",5
"great game make more like this
",5
"awesome i love the events that happen in tapfish
",5
"kids live it.
",4
"great game to use when in car or out at appointments.
",4
"cs helpful transferring game data.
",4
"this game is spectacular
",5
"keeps geting better
",4
"i really like this game
",5
"i still enjoy this app alot.
",4
"before spending time and $, read the terms ppl!
",4
"so, understand the game and gameview terms.
",4
"though, it takes time to build an empire.
",4
"it can be an addicting app, i had for more than year but, it has lots issues for a popular app comes with the territory.
",4
"it takes time to build the game to serve u!
",4
"i love tap fish it's the best o:-)
",5
"awesome have to get it!
",5
"it is a cool game with fishs like you have real fish really god game.
",5
"extremely addictive game!!
",5
"slow but fun game
",5
"a good game if you love fish
",5
"fishbucks hard to get
",4
"nice game
",5
"great game, very cute.
",5
"cool game i guess!
",5
"great game
",5
"!will work for fish bucks!
",5
