text,rating
"A genuine marvel at what it does.
",5
"Quick prediction and great support for arabic
",5
"It's definitely worth purchasing and using.
",5
"Much much better than the factory android keyboard that came with my S3.
",4
"I still find it much worse than my iPhone was.
",4
"I purely base my opinions on how often I have to go back and fix mistakes that either I've made and it didn't fix.  or words it just completely butcher's.
",4
"I'm not basing my opinion off gimmicky things that the keyboards can do.
",4
"Texting is so much easier and accurate with the word selection choices and the app's ability to learn frequently used words.
",5
"Once I figured it out.....
",5
"You can set it to suggest-- but it doesn't override what you type in if you choose that option.
",5
"Will 5 star again when fixed.
",1
"Simply does an amazing job
",5
"This is without doubt one of (if not) the best keyboards available today.
",3
"That's also the reason I also purchased Thumb Keyboard and is writing this review on that keyboard.
",3
"Works so well you hardly notice what it's doing, which is exactly what you want with a keyboard.
",5
"Prediction is great and different themes are good.
",5
"This is how stock keyboards should work, Samsung and the likes take note should be standard on all phones.
",5
"A separate tablet app I have to purchase in addition to regular SwiftKey?
",5
"wow its like it knows what i am about to wrote before i even write it .
",5
"saves me so much time and effort .
",5
"well worth the price it is now but for 25p it was a steal .
",5
"only have one complaint...
",4
"that being said..
",4
"this keyboard setup and functions kicks
",4
"works fine for me
",4
"Other than that.
",3
"Great keyboard!
",4
"This is the best keyboard app ever it is so easy!
",5
"Once this behavior is fixed I can adjust my rating to five stars - how hard would it be to create an option to disable this behavior?
",1
"This is one of those apps that I will never not have on an Android device.
",5
"It allows you to type so much faster and easier -
",5
"Now I feel that I must.
",5
"More important is that we all use the smart phone keyboard more than anything else.
",5
"Can't believe how advanced swift has made it.
",5
"When I first got my Samsung Galaxy II, I hated the keyboard that was on it.
",5
"Soon after, I downloaded SwiftKey 3 and I cannot use anything else! I love it!
",5
"I recommend it 100%
",5
"By far the best keyboard out there.
",5
"Anyone agree?
",5
"I love it so much.
",5
"I after switching over from iphone to android I hate to say it, but I missed auto correct.
",5
"No android has proven once again why I am glad I switch.
",5
"SwiftKey is amazing and worth every penny.
",5
"Works even better then apple....
",5
"This as my default any more.
",5
"Best keyboard there is !!!
",5
"This app is far by the best app to get for your mobile phone.
",5
"I myself like the neon theme because it looks cool.
",5
"please fix.
",4
"Wow is all I can say.
",5
"Otherwise fantastic.
",3
"But this keyboard is more stable and consistent.
",4
"There isn't a better predictive keyboard!
",5
"I don't buy apps but I bought this one!
",5
"Highly recommend for only four dollars. :-)
",5
"Love this app
",5
"The best keyboard app there is and keeps getting better with each update!
",5
"I don't even have to type any more.
",5
"Best 99 cents I ever spent.
",5
"This app is for people who would like to replace their terrible keyboards.
",5
"Don't be cheap.
",5
"This is one app that I can honestly say is worth my money.
",5
"Which is the only reason why I decided to purchase SwiftKey 3 from Google play.
",5
"Way better than the default keyboard!
",5
"My favorite option is changing the amount of time for long press since I use the secondary keys a lot.
",5
"Use to love it.
",3
"3 stars it is for now.
",3
"Switching to factory keyboard.
",3
"Been using it for more than 3 months, it should have learned my personal lexico by now.
",3
"Get it if only $ .99, else I can't recommend it.
",3
"Keyboard layout is marginally better.
",3
"Really amazing predictive text.
",4
"I am revising my review to reflect that the problems I had were fixed.
",5
"This is my favorite keyboard.
",5
"It's a small problem that shouldn't take away from how well the auto-correct and predictions work.
",5
"This is the best keyboard I have ever used it is the perfect keyboard
",5
"I asked for fix good while ago with no update on it.
",4
"It made my transition to a touch screen a lot easier.
",5
"Great Keyboard with excellent predictions and auto correction...really swift.
",5
"I've been using it for a long time and love it.
",5
"We'll see!
",5
"Use smart keyboard pro and this, SwiftKey is so intuitive and easy to use i am tending to stay with it.
",5
"Completey customizable very efficient works exactly like a keyboard should work very fast and I know because I'm an English major who uses Google drive alot for papers and homework.
",5
"Best keyboard out there.
",4
"Blazing fast, error free.
",4
"I used the trial for a month and felt it was so much better than my original keyboard.
",5
"Unfortunately I got used to how great Swiftkey was quickly and then my trial was over.
",5
"I switched back to my original android keyboard with auto-correct and my typing went from great to horrible.
",5
"Swiftkey should be thanked, they're saving lives with their app because people who might have a crash from texting now can be relieved with reliable text suggestions.
",5
"People need to stop whining, they're great.
",5
"I bought this app much earlier with my nexus 7.
",3
"I then I realized that there was a tablet version.
",3
"Is there any difference?
",3
"Motorola Defy rooted with CM9 ROM by jordan installed.
",4
"Works great.
",4
"Saves me so much time and effort with its super smart spell correction and prediction text.
",5
"Great app.
",5
"Makes it possible to write on touchscreen without taking ages, it's SO helpful!
",5
"Definitely one of my favourite apps!
",5
"Great prediction and typing app.
",5
"Simple & great!
",5
"Best touch screen keyboard I've ever used.
",5
"Great app was amazed on how it remembers your style of writing.
",5
"Works great.
",4
"I have absolutely loved everything about this....
",5
"I don't have to worry about making mistakes because it will always fix hit!
",5
"Highly recommend!
",5
"This keyboard is really good.
",4
"Until this feature is added,  my rating will stay at 4
",4
"I seriously hated the stock keyboard on my samsung galaxy s3 it was horrible and I couldn't type on it fast at all.
",5
"I then got swift and I love it soo much well worth the money, and it makes my phone even that better.
",5
"I know this is an old phone but still No improvement.
",1
"It is way better than the Android keyboard!
",5
"The auto correct is amazing and so accurate!
",5
"First review I've bothered to do -
",5
"getting this app genuinely makes my life easier.
",5
"Much faster sending long emails and the predictive element is awesome.
",5
"Tryed to send them an email they said search for problem thread or sth like that .
",2
"I have no time for it 2 stars and uninstalling .. waist of money..
",2
"It works when I text that's all
",2
"Cept for that this is my favorite keyboard.
",4
"Better than Swipeit keyboard.
",4
"When I had a Casio commando, this app was great.
",3
"Not good.
",4
"Please fix.
",4
"I've downloaded what feels like a dozen keyboards and all of them just weren't quite right.
",5
"This one on the other hand has absolutely excellent predictive text and a great keyboard layout that makes typing easier so I hit the right letter the first time.
",5
"The developer does not seem to address the issue.
",2
"It needs fixing in the first place.
",2
"This is really good and 98% accurate since I'm a rapid typer..
",4
"Thank god for android sale I bought it at ard sgd1+ awesome!
",4
"I would gv it 5 stars!
",4
"I this is on s3.
",4
"Unfortunately, it took me a while before trying it out and I cannot get a refund now.
",1
"Does not work.
",1
"I've used it before and it's a great app.
",1
"Might be a jellybean thing.
",1
"Seriously everyone who don't have this buy it, it's soo worth it!
",5
"One of the best apps ever
",5
"I have owned 5 smart phones and without question this is the best keyboard I have ever used.
",5
"Well done, devs.
",5
"The keyboard works very well!
",5
"It is intelligent enough to really learn what im saying and how I say it.
",5
"I'm gonna un install it..
",2
"Ok amazing app I love this look try it it will plow your mind..
",5
"You have fifteen minutes to return it you won't you will be in love by then....
",5
"Well worth the money hate I lived without it so long!!!....
",5
"I had this A few months now still wow amazed with it can't help but love this app try it trust me!
",5
"Ok so it's a great keyboard, the best on android.
",4
"Let me control that, stop this pretentious nonsense world where no one swears
",4
"This really is about as good as it could be.
",4
"Quite amazing.
",4
"Hence only 4 stars.
",4
"This really does learn and saves me loads of time.
",4
"It's easier to write on this keyboard than on full computer one.
",5
"It remembers how you write and after some time of usage it automagically suggests and complete your words and sentences.
",5
"I and everyone I told about this keyboard loves it.
",5
"Great,  only need to type about 15 characters for this sentence :-)
",5
"Took the trial didn't upgrade for a week decided I couldn't live without it!
",5
"You'll understand why when you stop being tight lol.
",5
"Honestly though this is amazing.
",5
"Best keyboard on the market to date.
",5
"Great predictions, good looks, handy gestures, you'll be hard pressed to find a keyboard that does this better than swift key
",5
"By far, a must need.
",5
"This keyboard allows me to type like I was on an iPhone (which is still garbage)
",5
"Made typing much easier.
",4
"I have had a smartphone since they first came out and this is the first app I have ever paid for.
",4
"Well worth the money!
",4
"It's not swype so I'm not sure why everyone wants that?
",4
"Get swype or a knock off if you want it and your standard keyboard doesn't have it.
",4
"There are maybe 2 that are nice, the rest look really cheap.
",4
"And even the good ones could be better.
",4
"In terms of functionality, it's exceptional.
",4
"I love this keyboard the best of all the ones I have tried.
",5
"It is amazing just try and see.
",5
"Best software keyboard I have ever used.
",5
"Built for me.
",5
"Love the text to email if I need it.
",5
"I had no idea a different keyboard could make such a difference.
",5
"It went far beyond my expectations.
",5
"Its super fast and efficient.
",5
"Which is perfect because im such a lazy fast  texter.
",5
"I miss almost every letter but... BAM!
",5
"swiftkeys got my back!
",5
"Best keyboard ever! (Galaxy S III)
",5
"One word: Download
",5
"Very annoying.
",1
"I no longer use this keyboard as a result.
",1
"Otherwise the predictive text is better than the built in one on my Gs2.
",1
"Test and test after resting
",4
"After trying them all this is hands down the best keyboard.
",5
"The prediction is scarily accurate and it picks up all my mistakes - perfect for speed texters.
",5
"Was supposed to be to celebrate the 25 billion downloads from the Google play store.
",1
"I've been charged 2.99.
",1
"Would never have paid full price willingly!
",1
"I love this keyboard nuff said
",5
"Great app!
",4
"Other than that, I think this app is amazing
",4
"I even bought the keyboard after the trial expired and I NEVER buy apps!
",5
"Great predictions,  my typing is all over the place with other keyboards and swift gets it every time.
",5
"This app beats the stock app and even the go keyboard....
",4
"Great keyboard so far ;-)
",4
"I am thoroughly impressed.
",5
"I love this app best keyboard ever.
",5
"I noticed a lot of complaints about it not having a customized dictionary, it does all you have to do is high light the word you want to add and click on it a drop down menu will appear from there click add to dictionary you can remove things as well
",5
"This is simply the best keyboard for Android.
",5
"I got my Galaxy S3 recently and was worried about not having a physical keyboard, and but with this app, my typing speed and accuracy is almost same as having a physical keyboard!
",5
"No more frustration and bunch of typos.
",5
"I switch to it when I know I'm going to do a lot of one handed typing.
",5
"I have tried thumb but Swift is the current champ.
",5
"his input ape is the best keyboard I have ever had.
",5
"It is so amazing you just might find yourself texting and sending emails just for the simple fact that is so so so easy and fun.
",5
"I the best things come in 333's :-D
",5
"This app is missing one thing..
",4
"Stock Android keyboard already beat iOS' easily. (with gesture typing etc)
",5
"it is King of any features that any SMS app has out there.
",5
"Best keyboard ever!!!
",5
"First appeared I have ever bought, it is that good.
",5
"No complaints from me.
",5
"Very pleased
",5
"Perfectly fits your each touch on the keys and knows what word you're about to say!
",5
"Found the stock keyboard on my s3 to suck.
",5
"Nearly same speed too.
",5
"Crazy fast and accurate
",5
"The way it suggests words and phrases is fantastic.
",5
"Highly recommended
",5
"That just makes it unusable..
",1
"one of the better investment I made.
",4
"A good keyboard dbhas an uncanny ability to predict next words.
",4
"The most amazing keyboard I've used ever, and I've used windows mobile for ages.
",5
"Nothing compares.
",5
"This is best keyboard I have ever used.
",5
"Predictive text tends to be spot on.
",5
"Many use a combination of Welsh and Eng in sentences
",5
"We r waiting for 5.
",4
"On my new note 2. :-)
",5
"I have never experienced such speed on a cellphone in my life before I tried SwiftKey.
",5
"It's prediction is borderline frightening with it's accuracy and it's like it's tapped into my mind.
",5
"Sometimes I just stop trying and hit in rough estimations, and it still pulls it off.
",5
"Just now I tried out writing something really dumb to get ""repair"" and it autocorrected me from twpauf :p
",5
"Try out swiftkey, you won't regret it!
",5
"100x better than  the default keyboard
",5
"Best app, they should just give it to you when you buy any android phone.
",5
"Just what i was looking for...
",5
"I can't find it!!!
",5
"Other then that great app!
",4
"Accurate predictions, customizable, easy to set up, visually appealing.
",5
"Makes typing on a touchscreen so great because I hateee it (even though I have a S3 haha)
",5
"First app I bought, no regrets as of now.
",5
"For some reason, I can't finish the install but the keyboard works fine but I think it's because it saved my setting from when I used the trial version.
",5
"The predictions wow me every time.
",2
"Definitely try it, it's worth your time.
",2
"I can text so much faster with out it.
",4
"I really would love that.
",4
"Please please please see this.
",4
"Best keyboard ever.
",5
"I'm so used to slide to delete function that even if I try to use another keyboard I'll be swiping it to delete words lol...
",5
"After trying several apps this one is the absolute best!!
",4
"I even purchased the full version :-)
",4
"This is the only keyboard that kept me coming back.
",5
"But I eventually got used to it.
",5
"I've tried quite a few different keyboard apps and this one is the best.
",5
"I love the size of the keys, the spacing between keys, and the app's ability to predict text and correct spelling and spacing errors as you go.
",5
"It also has been offering more personalization options in terms of colors etc.
",5
"Cool app
",5
"Shame, it was my favourite keyboard.
",2
"I'm searching for a keyboard like this for years.
",5
"Every Android user most have this keyboard.
",5
"You guys do the best job.
",5
"Kudos for this lesson of how a keyboard must be.
",5
"Every body start downloading this keyboard and pay for it and help this guys continuing developing this awesome product!!
",5
"You make my year!!
",5
"Simply Awesome!!!!!!!
",5
"I haven't found a better one and I truly doubt a better one exists out there.
",5
"please check
",5
"OMG this sucks compared to Smart Keyboard.
",1
"Used swiftkey for 3 weeks and I found so many bugs!!!
",1
"Developer never answered my mails.
",1
"I tried to uninstall it and reinstalling it, but it still does the same.
",5
"since updating to jelly bean 4.1.2, no more problem.
",5
"This is by far the best keyboard you can use on an Android phone.
",5
"Just something to watch out for and another reason to keep the cord handy lol
",5
"How do I get a refund?
",5
"Love using it every day.
",5
"Its prediction is amazing.
",5
"Please fix horrible programming.
",3
"Save on RSI too!
",5
"Need to fix that!
",3
"This didn't even work right and was a total waste of money.
",1
"The best approach ever!!
",5
"Life changer app.
",4
"Worth the 3.99
",4
"So close to being 5 stars!
",4
"I like how it vibrates, it makes it feel like you're pressing a button instead of a touchscreen.
",5
"Also, it saves me a lot of typos and looks cool too.
",4
"This app makes typing on my phone a joy and I can't recommend it enough.
",5
"Excellent keyboard!
",5
"This is much better than the original on my s3!
",5
"Well worth the four bucks!!
",5
"The trial period ended and I couldn't cope without buying it.
",5
"it's like it can read your mind.
",5
"definitely recommend it.
",5
"Works a LOT better in ICS than in Gingerbread.
",5
"What does it say about me that my favourite app is a keyboard?
",5
"I don't care.
",5
"The app is phenomenal.
",5
"great app, five stars
",5
"Amazing app!!! , I have been using it for a long time, typing is easy and fast!
",5
"Worked fine for a while, but some update broke it completely for me.
",2
"Thumbs down.
",2
"I use this on my Samsung Galaxy S3 with the voice recognition and it works brilliantly.
",5
"The voice recognition has a about an 85-90% accuracy and this app fixes the remaining 10%.
",5
"I'm guessing this app helps me write 3x -5x faster than what i normally would (along with all my corrections as prefer not to abbreviate).
",5
"Well worth the money.
",5
"I'm amazed how well it predicts what comes next (my friend says the app is reading my mind!), I'm guessing this type of app will be the future of typing on smart phones.
",5
"Easy to use and comparatively very fast...
",5
"If you do much typing, it is well worth the minimal expense.
",5
"half the people here in seoul use the 3x4 and other half uses qwerty.
",3
"Just purchased the app and I'm loving It already.
",5
"It's a relief since my phone is Korean and I had trouble using Spanish my native language....
",5
"Totally recommend this
",5
"Please fix.
",4
"I love the word prediction.
",5
"Best keyboard to me though.
",5
"I love SwiftKey, and I only have had it for five minutes.
",5
"1 star until fixed, I paid good money for this app.
",1
"It was so smooth on gingerbread and I don't know what happened because no other keyboard lags.
",3
"But because the other ones don't lag I'm using something else now.
",3
"I want to be back on swiftkey, please roll out a fix.
",3
"awesome keyboard, very smart.
",5
"Worried now that my credit card info has been stolen
",4
"Had the trial version and upgraded to the next.
",5
"After having this app for a month, it has saved me a vast amount of time from correcting my errors with its intelligent auto corrector and word prediction..
",5
"Worth the 5 stars
",5
"The predictive text works amazingly well.
",5
"I also like the combination of multiple languages that use the same alphabet.
",5
"Good work!
",5
"The best keyboard and text  prediction ever!!!
",5
"Hope to see new updates soon!
",5
"I prefer Thumb Keyboard much more than this.
",3
"Landscape typing is far more effective on Thumb Keyboard when using the split keyboard over the mashed together keyboard found in Swiftkey & default android keyboards.
",5
"Soooo worth $3.99 of u text often you will LOVE this too.
",5
"Love this product.
",5
"Samsung's default keyboard was too slow to keep up with my fast/rapid typing!
",5
"This one keeps up with it and has better correction ability!!
",5
"Greatest thing ever.
",5
"Really frustrating.
",3
"The best keyboard I have seen.
",5
"Highly recommended.
",5
"Much better than previous versions.
",5
"Exceeded my expectations.
",5
"Well done!
",5
"App is excellent and has great functionality.
",5
"I have tried several keyboards but none of them really met my standards when it came to accuracy.. but swiftkey has exceeded them!!!
",5
"It's amazing!
",5
"Typing hasn't been easier, better then the iphone keyboard which I thought was one of their strong suits
",5
"This has improved my typing immensely.
",4
"Can't wait for the new keyboard to launch.
",5
"Very nice app.
",5
"Takes a minute a little bit to get used to, but once it learns you and your method of typing...
",5
"I thank the SwiftKey team for developing such a great app.
",5
"SwiftKey has saved me from typing errors all the way to sentence correction.
",5
"Thank again and keep up the good work.
",5
"Nothing but the best!
",5
"Can't wait for SwiftKey Flow either!
",5
"I signed up as a Beta tester, hoping to get access soon
",5
"Great prediction.
",5
"Love this app!
",5
"I know you can do;-)
",2
"Prediction is the best of any keyboard ive used.
",5
"Predicts words the way i use them.
",5
"Worth every penny.
",5
"It's like I've got a new phone! :-$
",4
"And thus made typing on it so much more enjoyable I am looking forward for the new flow version of it
",5
"This is by far the best keyboard I have ever used on a touchscreen.
",5
"It very nearly makes up for not having a physical keyboard.
",5
"Super app.
",4
"This is a super awesome keyboard, the best estimate...
",5
"Makes typing quick and easy.
",5
"Great, the best for sure.
",5
"SwiftKey has far surpassed smart keyboard, perfect keyboard, slide it, and swype.
",5
"I really enjoy this app.
",5
"It makes typing just as fast as swipe texting but way more accurate.
",5
"This is the best keyboard I've used so far.
",4
"So until then I will give it 4 stars.
",4
"So no 5 stars until then.
",3
"This keyboard is awesome.
",5
"Works so good. (UPDATE)
",5
"Wish I had installed it a year ago.
",5
"First app i ever paid for.
",5
"Well worth it.
",5
"I hated the Samsung keyboard and went looking for a replacement.
",5
"When I sore the price tag of SwiftKey I was like how can a simple keyboard be worth $4.
",5
"It literally corrects every single mistake after it learns your writing style.
",5
"Very helpful for work emails as I no longer appear unprofessional when I press send without Proof reading.
",5
"Worth every cent and more.
",5
"This is the best tap style keyboard and it lets you use Google's voice dictation software which is better than Dragon, which Swype forces you to use.
",5
"The features are amazing.
",5
"And even when I miss the space bar.
",5
"The best keyboard ever.
",5
"This is the best android keyboard period, I wish my computer keyboard working like this  keyboard
",5
"It was the best keyboard out their.
",5
"Please fix that and I'll give you the 5 stars.
",5
"10/23/12 just down graded to 3 stars not working good on my DROID charge.
",5
"So good it is the only app I paid for!
",5
"Wished I had switched to this keyboard a long time ago!
",5
"Not buying anymore products of this devs.
",1
"Eagerly awaiting SwiftKey Flow in Q1 2013!
",5
"For that I will rate 4 stars, but it truly has 5 star potential.
",4
"Dev knows but hasn't provided a solution
",2
"This is the 1st app I've ever paid for & it's excellent!
",5
"I used Swype for over a year.
",5
"I used the normal phone keyboard & it felt rubbish.
",5
"Then I bought Swype, after reading lots of reviews, & it is great to use.
",5
"I have never used Swype since!
",5
"The predicted text is just brilliant at guessing your next words & it truly makes typing faster.
",5
"There's No Other Like It!
",5
"I highly recommend this.
",5
"Most intuitive keyboard I've used EVER!
",5
"This keyboard makes typing a breeze.
",5
"I'm a fast typer normally but I can almost keep up using the suggestions.
",5
"Great predictive word keyboard, barely have to type when I text.
",5
"Solved all my issues with stock Android keyboard.
",5
"Just great!
",5
"I love that it can learn words that I use automatically from sms and Gmail.
",5
"It knows me better than I do..
",5
"5 stars for being the best keyboard I've used!
",5
"One of the best keyboards around.
",3
"Smooth, fast, and epically accurate in prediction.
",3
"Auto correct is amazingggg
",5
"Near perfect.
",3
"But something has changed in the context word guessing in the past few weeks that has made it just an average keyboard.
",3
"I thought it would be just ok, the more I use this app the less I have to punch these little keys.
",5
"Heck, over half of this review was done using the space bar after punching in a few keys!
",5
"Absolutely love this, best piece of tech for andro out :-)
",5
"Simple stuff like that.
",5
"I it's really annoying on my s3.
",2
"Not even going to lie, I've been using this for just over a month and I got to say it's probably the best app I've ever downloaded, the keyboard is really smooth and auto correct is a amazing
",5
"Exceeded my expectations!
",5
"My sentence is ""I am shutting off all the time.
",5
"There should be such a basic bug in such a famous app.
",3
"A great app otherwise!
",3
"This key board is awesome!
",5
"It makes texting a breeze.
",5
"Thanks SwiftKey, you saved half of an important note!
",5
"But can I remove the icon from the notification bar when I am typing?
",5
"The keyboard should work automatically with everything in your mobile, JUST WASTE OF MONEY and SPACE!
",1
"U have to run the App in order to use that, it doesnt even worth a penny!
",1
"Ask you guys first read all the comments and reviews here and then download or get dumbed!
",1
"Way better than the keyboard that came with the phone.
",5
"You have to install it..
",5
"I owned a Moto Defy and the screen size is not as big as others, but Swiftkey does an excellent job on it!
",5
"Deadly love it and would like to recommend to any Android user.
",5
"I was skeptical to purchase this app because I wasn't sure it would live up to its hype.
",5
"But I was wrong, I would rather not use the default keyboard as it has made me move quickly when texting.
",5
"If you're a huge texter, buy this app, don't even think about it.
",5
"This app is well worth it.
",5
"Run, don't walk to the app store to purchase it!
",5
"Besides it not being that much different than the free version, it's pretty good.
",4
"I loved this keyboard, but I struggle to find something worthy that was added.
",3
"Why would you remove features???
",3
"Now that you can use native ICS voice to text I'm back on board with this keyboard.
",4
"Best keyboard on the market.
",4
"The longer you use it, the smarter it gets.
",4
"Learns how you type in context which gives predictions like no other.
",4
"Thanks swiftkey
",5
"(2) would like a way to shift-lock the number &  symbol keys of the main keyboard.
",4
"Constantly stuck with small font on keys.
",1
"One request, as others have said, would be to be able to change the number pad to a pc layout.
",5
"On the phone I still find its a bit small to use.
",4
"If phone keypad was included as a layout, it would combine speed with advanced prediction.
",4
"Please put this letters on a long press for croatian input, keys are toooooo small.
",3
"It really needs more themes.
",4
"A nice black and red one in particular, similar to the neon but red instead of blue.
",4
"Five stars for more themes.
",4
"Wish more themes were available tho.
",4
"Please add a setting to remove word suggestions when using my hard keyboard.
",2
"When is more themes coming
",3
"Would make reading texts easier without dragging down to close the keyboard.
",4
"One thing I would love to have would be shortcuts.
",4
"Absolutely love this keyboard, my only wishing is it would be cool if there was a dedicated row for numbers..
",4
"Best kb app available, I doubt most other themes are very popular(?) so should be removed, Cobalt is my fav, Dark would be better if the green was changed to match ICS blue theme similar to Cobalt, but that's just my opinion so well deserved 5 stars!
",5
"If you added Mandarin,  it would be perfect.
",5
"More themes would be better
",5
"If only it didn't become disabled every time I plug my phone in..
",1
"It needs more customization, updates, and a user dictionary.
",1
"But in Romanian predictions are not even close to those in English..
",5
"It would be great an update of romanian dictionary.
",5
"And it would be good to learn email addresses too.
",5
"If only they would add handwriting recognition...
",4
"and the backup is the most important thing that they should think about it.
",2
"Please give us the option to remove the smiley button and replace it with a return key
",4
"It would be nice if the keyboard would have better smiley faces or imoticons the ones it has now are so boring then I would absolutely rate it a 5.
",3
"It can even learn from Facebook, Gmail, and twitter.
",5
"Keyboard was great but the killed the prediction accuracy with tweaks in the latest update.
",1
"Would like to change a setting so that when I press the full stop, it doesn't automatically add a space.
",4
"Please allow whatsapp personalization!
",3
"It's perfect for English, however I am looking forward to more improvements of other languages. (Also using Russian)
",5
"It does not even include Chinese language.
",1
"But I wish you could tell it to default to one language.
",5
"The layout of the number keys is really dumb.
",3
"They should be horizontal but they're all clumped together on the left.
",3
"Works awesome can't wait for more themes.
",5
"Needs more settings so I can personalize the keyboard.
",3
"Bring on more themes.
",5
"Restarts my phone.
",1
"Great keyboard,  just wish there were more color customizations for the keyboard settings.
",4
"It just won't let me use dots on text views.
",4
"The only thing it needs desperately is a different sound theme, because the old typewriter one is pathetic.
",4
"But the last three days  it hasnt worked because it cant download the english language pack!
",1
"I like the multi-character key concept, for popular punctuation marks, and I would like to suggest more, a selection of quotation marks, right facing-left facing, possibly standard, and elaborate as standards allow.
",4
"Perfect if support Chinese input
",4
"I like it would love it if it had swipe option though
",4
"It's a really good keyboard, however I feel like there needs to be more themes.
",4
"Probably you can remove the auto-cap for the suggestions portion because it is kinda irritating to have an upper case word in the middle of the sentence.
",5
"Where is the swype feature?
",3
"Wish you guys would add the Japanese support, much needed.
",4
"Please make it an option to have pop up keys.
",2
"Yes, they put a few new themes in since the last iteration, but it could really benefit from the keyboard skin selection already out on the Android Market.
",4
"Predictive text doesn't work in browser.
",1
"Needs word competition point option.
",1
"Excellent before update to ICS.
",1
"The keyboard layout cannot be modified to suit the user, thus the odd placement of numbers, symbols, and other buttons become frustrating to try to adjust to.
",1
"Take the numbers: usually lined up across the top after you press the ""123"" button, but not here.
",1
"Instead you get the numbers displayed as if you were holding a blackberry.
",1
"Other issues are the lack of a user dictionary and the overaggressive autocorrect omitting words.
",1
"it repeats the download process from the beginning every time the screen goes off.
",1
"a headache if your connection is slow like mine.
",1
"was expecting more features.
",1
"This keyboard has not got much features.
",1
"No calibration option makes it a current poor choice for those running the latest and greatest OS.
",3
"Better than the original keys, would be better if you could customize the positions and sizes of the keys and remove some of the un used ones,  and I would like to end this review if could put the keyboard back down cos the keyboard is hiding the post buttons in portrait mode.
",3
"If it had swype capability it would be worth the money I paid.
",3
"I decided not to use it after one day of frustration without Swype...
",3
"Just wish there was a Japanese language pack and more themes.
",5
"2. Please make the "".com"" button on the space bar while on the Web an option, because personally, it gets in the way A LOT.
",4
"I really want a dedicated quotation mark button, and more themes.
",3
"`Awesome keyboard,,  we need new theme and costume theme..!!
",4
"needs to use more of user words like in go keyboard!
",5
"So many useless symbols but no backtick (`)?!
",1
"Also: pressing a punctuation key needs to accept the prediction, then insert that symbol.
",1
"We also want custom gestures (paste, select all, move cursor, etc) and changeable detection sensitivity.
",1
"Needs swype,  sometimes doubles on letters, hate the fact that a space automatically equals a period but overall very impressive and worth my $
",4
"I tend to type very fast, and when I press a key on the right side of the keyboard, and immediately press a key on the left side, SwiftKey assumes I'm deleting a word.
",3
"Also for the love of God, give us keyboard shortcuts!!
",3
"Also, would love the ability to customize emotes.
",1
"Key press sounds are obnoxious.
",1
"add a hide keyboard button or fix response time please.
",4
"Chinese character not included..
",3
"Would love to see Swype added in the future..
",4
"This is a huge problem if you have an e-mail address/username/password with periods in them as you have to switch to another keyboard in order to enter them.
",1
"however, I would like more themes and maybe something along the lines of Swype to be added in the future for easier one-handed typing.
",5
"One recommendation, allow us to custom color the keyboard would be amazing!
",5
"I really wish it had emojiis
",4
"Love it,  but need new themes. :)
",5
"Would love the ability to customize themes.
",5
"I expected larger theme sets.
",3
"Waiting for thai languages.
",3
"The themes just seem a bit limited.
",4
"I just wish it had third party theme support like many of the others as the built in colors don't match my theme.
",5
"Im still missing option for Polish dictionary without special characters -
",4
"i wish to have ""normal""  letters only as these additional Polish (it's not common for Polish alphabet) letters take to much data on tex messaging...
",4
"Like everything but there is one thing missing what other keyboards have and that is having custom keys for emotion faces and as a 21 century teenager I like to have that option and thinking most teenagers have a smart phone as we are spoilt as hell then I would of thought you would of added this to your app many updates ago!?
",4
"Guess what u r thinking great app wish u could customize it more
",5
"Would be perfect with support for Japanese.
",4
"Only wish I could customize the skin to match the rest of my phone.
",5
"Biggest disappointment is the lack of Chinese language support.
",5
"And it's amazing how much SwiftKey is missing out on a 1.2 billion population country, not counting the also very large population outside China who also uses the Chinese language.
",5
"Only improvement would be the voice to text button.
",4
"Would rate 5 stars if it had more color customization for the keyboard, more themes.
",4
"Predictions are not working in any browser.
",3
"Good keyboard but the lack of accents is annoying, also that on SMS screen the return / next line button defaults to a smiley, otherwise, great keyboard.
",4
"When I use the phone's built in resizing ability, the keyboard is too large to see all the keys.
",3
"I wonder if swipe feature is available.
",4
"One thing I'd like to see is for it to change back to the keyboard after hitting the space bar in the ""123"" screen.
",5
"Love the keyboard would be nice to have themes you can customize.
",5
"But needs to be able to learn words better, or choose to assume curse words manually.
",4
"My only gripe is that there is no euro key and I live in Spain!
",4
"Needs bigger keys and more neon colors.
",3
"But Three quid is a very steep and would be better with more skins..
",4
"My main issue with the app is the ugly themes.
",4
"It would be great if there's UNDO, CUT,  COPY, PASTE buttons... and a Swype support.
",4
"Sliding would be a nice extra feature but when a keyboard is this good you don't really need it.
",5
"It does consume more battery than my stock but that's okay because it's precise and only wish it had more themes, or new style I check them all out but I don't like.
",4
"One change I would like to see: support for Japanese.
",4
"only thing I wish it had the option to swype that would be awesome....
",4
"Otherwise more themes and it would Rock!
",4
"I would like if predictions worked when typing urls into the browser on the gs3.
",5
"Not much customizations but I'm OK with that.
",5
"Emoji all my friends have it on there I phones and I'm missing out on the experience of using it in creative ways
",4
"Even tho SwiftKey doesn't have that gesture typing feature.
",5
"Don't like that some customization options aren't there and that common long press punctuation isn't on the main keyboard, but it's pretty good overall
",3
"Good engine, poor dictionary...
",1
