text,rating,informative
"it seems like for every step forward they take two backwards.
",1,0
"will reevaluate once that's fixed as i hate using data when i have a hot spot right next to me.
",2,0
"please review and help user.
",1,0
"smile and let others smile
",5,0
"this version of facebook is sucks.
",1,0
"developers please work on problem soon......
",4,0
"fb is my newspaper.without facebook no lifebook
",5,0
"it was completely worthless, removed all updates and now it works fine again.
",1,0
"this has been a problem since day one of using this crap app...
",1,0
"if my laptop wasn't broke u would never use this.....
",1,0
"it is easy to use this app than searching for this website.
",5,0
"so i think it shoud be updated...
",4,0
"otherwise its a good app..
",4,0
"good thing i read the comments before updating ;))
",5,0
"app sucks.
",1,0
"then you'll get 5 stars
",4,0
"awsome app meets my expictations
",5,0
"i don't know what is happening with this application,but it's working extremely bad!
",1,0
"why can't all facebook apps be in one application yet?
",1,0
"no wonder everyone is leaving facebook.
",1,0
"great apps
",5,0
"very helpful in staying connected with social friends
",4,0
"i swear when i first got my android phone several months ago, this fb app worked great,, but it seems with every update, it gets worse.
",1,0
"i have uninstalled, ide rather use fb on my internet browser then this!
",1,0
"no what i expected from an app with more thab a hundred million downloads..
",2,0
"major bugs needs to be fixed..
",2,0
"i wish i could uninstall this piece of crap
",1,0
"this app is really starting to irritate me.
",2,0
"this app is horrible
",2,0
"can't live without this app
",5,0
"it only works half the time...
",2,0
"i love facebook.
",5,0
"i love the updates, the fast loading and so on.
",5,0
"i'm mainly addicted lol..
",5,0
"the new update has rendered this app useless to me.
",1,0
"new updates of fb app is not working correctly.
",3,0
"kill someone to make the others put more effort into this huge companies interface please?
",1,0
"google+ might gain some ground after this one...
",1,0
"just updated & still no better than before, terrible app.
",1,0
"we deserve a much better app than this surely!!
",1,0
"this is rhe worst facebook ever, developers must be drug addics...
",1,0
"new up grade just sucks plain an simple!!
",1,0
"read the permissions!
",5,0
"best social net work ever !
",5,0
"when @ first your phn is new,apps run great then after each update everything sucks.
",1,0
"i avoid certain updates like fb n youtube.
",1,0
"i'd like to give you a big fat 0 for the latest update.
",1,0
"2/5 update: it just keeps getting worse!
",1,0
"you suck, app developers!!!
",1,0
"i have had to uninstall it 2 times already.
",3,0
"please try and fix it soon!
",3,0
"day by day its bcoming the worst...
",4,0
"testing my patience like anything worst uploading of the homepage itself n god knows abt d other things.......
",4,0
"i have to agree with many here, that the quality fo fb for android has drastically dropped recently.
",1,0
"i believe that if fb wants to put out a good product out there for us the end user, they need to expand in their android development for all current devices.
",1,0
"i mean if they can develop consistent products, and this also applies to other social media they own, for apple then they should deliver the same quality for us!
",1,0
"worst update ever like wtf.
",2,0
"i dont think im invisible bc my kids see me walking around the house sooooo what the heck?!?!?
",1,0
"i have seen many many many complaints on here about this same thing yet its still happening....
",1,0
"i'm thinking it would be pretty darn cool of u to fix this...
",1,0
"if i did my job this way, i'd be fired.
",1,0
"every time you update you create more problems than you fix.
",1,0
"this whole app is terrible.
",1,0
"apples app is far better.
",1,0
"maybe it's time to say bye bye facebook over this terrible app
",1,0
"not at all impressed with these ""upgrades"" for smart phones.
",1,0
"use it everyday with my games!
",4,0
"how many complaints does there need to be before the problem gets fixed?
",1,0
"fb randomly kicks the can again.
",1,0
"need more modifications
",5,0
"im on gs3 with full 4g signal.
",2,0
"has made everything sooo simple, light and faster :d
",2,0
"[edit] reduced the number of stars from 5 to 2.
",2,0
"facebook mobile is really great social networking experience.
",4,0
"apart from a few bugs it's great overall.
",4,0
"gets worse with every update.
",1,0
"get your act together facebook.
",1,0
"i hope fb can fix this.
",2,0
"i have read a lot of the reviews and comments here and it seems like everyone with the samsung galaxy phones r having similar problems.
",2,0
"used to be great and work properly now its useless the mobile site is way faster so the app is pointless!!!
",1,0
"apps with less devs and less funding can do a better job, facebook should be an industry standard of quality, but....
",3,0
"using htc sense to upload.
",2,0
"facebook app.
",1,0
"im gonna chech it on my browser.
",1,0
"total dissapointment!
",1,0
"fix this app and i might download it again.
",1,0
"awesome app be facebook
",5,0
"droid htc incredible 2 is what i'm running my app on.
",1,0
"absolutely awful!!
",1,0
"with each ""update"" fb app just gets worse!!!
",1,0
"i will be un-installing.
",1,0
"if i could give it 0 stars i would   leaving my old review \/ since the recent ""upgrade""
",1,0
"the entire app is now barely worth keeping.
",1,0
"great app 5 stars :)
",5,0
"it's not working on my phone at all right i'm not going golfing browser facebook comes up a lot better please fix it used to work like a week ago
",2,0
"i always have to go directly to the web on my laptop to do anything  facebook is messing up :(
",1,0
"even stopping the app and reopening doesn't work.
",1,0
"facebook still can't make an app for android.
",1,0
"much better uninstall the old app then re-install the new one than just update it by install over the old app
",4,0
"every update makes the app worse...
",1,0
"best app after updating it become more faster.
",5,0
"this app is very cool i used to have it and it worked great :d
",4,0
"i had deleted the app & then decided to get it again.
",4,0
"all of the sudden the app does not work,no more!
",4,0
"level up guys ..
",2,0
"pure garbage.
",1,0
"shouldn't of even bothered making this app....
",1,0
"this app now can share things, chat express..
",5,0
"facebook is a great app ansd it become better after each update
",5,0
"i like it so people can contact each others
",5,0
"running terrible.
",1,0
"very good app i like it very much.
",5,0
"ok till some extent
",4,0
"it must be pretty bad when there are almost half as many 1 stars as 5 stars...
",1,0
"and those 5 stars are probably really really old, back when everything worked fine....
",1,0
"isn't that telling you something?
",1,0
"i am going to uninstall until i read better reviews about upgrades.
",1,0
"goodbye facebook app, hello facebook mobile website instead (for the times i actually even use facebook anymore which gets rarer)
",1,0
"it gets worse and worse.
",1,0
"i have this app because i need it for fast facebook access but i must say that i hate the app!
",1,0
"update the app asap!
",1,0
"this app sucks!!!!
",1,0
"every time i update it it goes from ok to worse, then another update comes around and its a little better, then wham worse with the next update.
",1,0
"the touch screen on my phone works fine in every other aspect.
",3,0
"i've used this app on a galaxy s, s2 lte & now my note 2.
",2,0
"this is becoming very annoying.
",2,0
"please fix soon so i can rate this app with 5 stars.
",2,0
"how do i tag photo of myself from others picture?
",3,0
"i love facebook
",5,0
"i heared that zuckerberg is a die hard apple fan!!
",2,0
"maybe thats why!
",2,0
"very poor app, he can hire better developers and spare time and money..
",2,0
"jus use the browser..
",2,0
"no matter how hard they try in the updates..
",2,0
"try harder zuck.
",2,0
"best app ever <3 especially for me .
",4,0
"worthless 98% of the time.
",1,0
"better off using your browser.
",1,0
"it dont even work properly honested it plays up all the time
",1,0
"i thought updates were supposed to be an improvement???
",1,0
"you must kill it from a task manager or reboot.
",1,0
"you'd think the tinkerers @ fb would get something right here but this app is just annoying.
",1,0
"reduced to 1 star.
",1,0
"great improvements
",3,0
"i love facebook more than anything
",4,0
"the second attempt usually works fine.
",3,0
"it's pretty darn annoying and has forced me to use my computer instead, which of course means less fb.
",1,0
"seriously,  everytime facebook updates, it's worse!
",1,0
"getting very aggravated after latest update.
",2,0
"iphone app is beastin this out the box!!
",5,0
"since the updates, facebook for android has become, in my opinion, a much better app.
",5,0
"it's easy to use, and you can now effectively see an 'offline news feed'!
",5,0
"with simple-to-use features such as a 'pull down and release' mechanism to refresh the page, a swipe-out chat bar on the right and a swipe-out menu on the left, user friendliness is great!
",5,0
"the app is quick to run, and doesn't consume battery life when running either!
",5,0
"overall, a superbly updated app from the previous versions, very happy!
",5,0
"i no longer am downloading updates for facebook they don't help or make it better
",2,0
"very disappointed with the latest update.
",2,0
"i updated facebook and it wont work now please fix it
",1,0
"much better now, the latest update.
",4,0
"also feels clunky to use.
",2,0
"meaning android task manager needs to step in to kill.
",2,0
"sent a report several times in the past, don't see this being fixed.
",2,0
"so moving to alternatives.
",2,0
"i thought the updates supposed to help.
",1,0
"a lot of my friends are having trouble as well.
",1,0
"is anyone else having this problem or have a solution?
",2,0
"i've even uninstalled and reinstalled the app.
",2,0
"app is beyond a joke, every update makes the app worse
",1,0
"network is fine, it works for every other app i have. .
",3,0
"i have had enough of your nagging and insinuations that i am a lonely man in need of more online companionship.
",1,0
"never updates,  easier to use web browser, not happy!
",2,0
"would recommend just using browser for now.
",2,0
"google+ for mobile is so much better.
",1,0
"because they listen to there users.
",1,0
"i had this working on my phone until a few days ago.
",1,0
"for god's sake, fix this otherwise i'll just not be using facebook!
",1,0
"was so glad to have this app...
",3,0
"im a facebook junkie but ever since the last update i've been screwed...
",3,0
"so annoyed, i'm afraid to update anything now...
",3,0
"i don't dance that dance!
",1,0
"since new update its playing up!!!
",3,0
"it takes longer time to update make it fast...!!!
",4,0
"love this app..
",5,0
"i really like itbest facebook app upgrade yet.
",3,0
"especially since i hated the last one !!!
",3,0
"i have verizon 4g with the droid razer max hd.
",2,0
"the phone and network are extremely fast for every other app and the internet browser.
",2,0
"the app itself works fine.
",1,0
"fb update i hate the new update..
",1,0
"i sure hope they figure this out fast.
",1,0
"amaizing software it works fast i like this one
",5,0
"everytime they updates it it get worse.
",1,0
"doesnt work, crap!
",1,0
"facebook, your app sucks!
",1,0
"you suck donkey balls!!!
",1,0
"i see the iphone application has a terrible following, at least you're consistent.
",1,0
"nobody needs it to look pretty, how about getting it functional first.
",1,0
"buy pretty well satisfied
",4,0
"the team really needs to pick up their feet.
",1,0
"it's almost better just to go to the website directly from my mobile web browser then it is to use the app.
",1,0
"it doesn't matter if i have 3g, 4g or wifi!
",1,0
"feel great to have it!
",4,0
"instead of faffing around adding things that aren't needed sort all the other issues out.
",1,0
"why do you have to complicate things all the time.
",1,0
"very very bad user experience.
",1,0
"dead useless since latest update.
",1,0
"don't want or need what they've added.
",1,0
"the app was working fine, until two or three updates ago.
",1,0
"why is there a rating section if they don't even look at it and fix the problems?
",1,0
"bad performance
",1,0
"dear facebook devs, could you please drop your iphones for a while and take care of android platform!
",1,0
"r u guys ever gonna fix all the problems with this app or what???
",1,0
"finally native app
",4,0
"app sucks any more..
",1,0
"it will run great then u add a upgrade and then it runs like crap
",1,0
"its cool this app performing view equal to pc.
",1,0
"the way facebook app and mobile site seems to be decreasing in workmanship, facebook owners must not care about facebook users.
",5,0
"it's like they are joking around.
",5,0
"i remember when the app did work.
",5,0
"what happened facebook?
",1,0
"if i go to the same status but opening directly from my timeline, the comment posts ok.
",1,0
"proper annoying!
",1,0
"updates are for improving!
",1,0
"over 1 million one star reviews - the worst in the market (& one of the most invasive) & still going downhill.
",1,0
"i do not trust this app.
",1,0
"this app's only plus is that it gives you a *glimpse* of your facebook feed, at best.
",1,0
"other than that, the app fails on delivering any sort of reliable functionality.
",1,0
"completely unacceptable from such a large company such as facebook.
",1,0
"still a bit buggy at times
",3,0
"simply most useful app around!
",4,0
"with every update they seem to solve bugs there's always a new issue
",2,0
"i want a low maintenance app.
",1,0
"app sucks
",1,0
"need some improvement
",3,0
"i love this app and use it every day
",5,0
"this app sucks for android.
",1,0
"when i use it on my iphone , its near instant.
",1,0
"i expected something better.
",1,0
"i have an ipad and it is as instant as my iphone.
",1,0
"im giving you a chance and so far, you failed .
",1,0
"are we ever going to get an update where things are going great for longer than several weeks?
",1,0
"each upgrade gets worse.
",1,0
"i just use mobile web based now.
",1,0
"for the love of god fb.
",1,0
"it worked ok for me until i got the latest update.
",1,0
"seems they took a buggy app and introduced even more bugs.
",1,0
"if it isnt fixed soon im uninstalling.
",1,0
"un-install and the phone runs perfectly!
",1,0
"its very fast with voice messages
",5,0
"as convenient as it is to have this on my phone, it's just as annoying.
",1,0
"unuseable its nonfunctioning
",1,0
"facebook fans download it now!!!!!!!!!!
",3,0
"i'm on 4g and wi-fi, no excuses...
",1,0
"the most recent update sucks.
",2,0
"i have to uninstall and reinstall every 2 days.
",1,0
"after years of development the app is still full of bugs.
",2,0
"instead of adding more features why do you try and get the basic features functional first.
",2,0
"no, facebook, no. stop asking me.
",1,0
"my granny is faster than rubbish !!!
",1,0
"it is a useless junk application!
",1,0
"did u know updating means???
",1,0
"i gave 1 star coz i took it for free, but it is better to be uninstalled.
",1,0
"recent updates have made this app completely useless.
",1,0
"an app from a publicly traded company should perform much much better.
",1,0
"when this app was, you know, simple, it was great.
",1,0
"i'm deleting it from my phone.
",1,0
"g+ and twitter from now on i guess.
",1,0
"always stop for no reason an when i try to report it will not let me y is that
",3,0
"the android version of the facebook app is terrible!
",1,0
"samsung charge.
",2,0
"please fix this piece of crap!
",1,0
"facebook for iphone /ipod gets a new update like every week why is it so hard to do a good update for android????
",1,0
"i love the pop up window for comments.
",2,0
"i wish the other issues would be fixed
",2,0
"nice work on the image previews.
",1,0
"this app works properly 5-10% if the time.
",1,0
"it is nice and easy to contact my friends.
",5,0
"this app sucks plz update it soon ...
",1,0
"i am using 3g connection ...
",1,0
"i wil give it 5 star rating if it solves these problems
",1,0
"this crap just seems to get worse and worse.
",1,0
"thanks facebook for your censorship and horrible app
",1,0
"facebook needs some major work!
",2,0
"after updating facing several issues.
",5,0
"and many more so finally uninstalled it.
",5,0
"opera is working beter than this.
",5,0
"nice job
",5,0
"i've waited, reported & am going to uninstall this useless app.
",1,0
"why i didnt use my facebook...
",5,0
"i install many times i think...
",5,0
"since most user used this app, add some report page button also, some fp just threaten another country, etc
",4,0
"i've been using facebook since 2008, the fb developed so much!
",5,0
"and i hope it would be the top 1 again in the play store top free category! :))
",5,0
"cool interface!!!!!!!!
",5,0
"better features please
",5,0
"very useful update for my htc desire.
",5,0
"this app should be called ice powered by ms windows me.
",2,0
"so usually if its only a really quick poop.
",2,0
"its good but needs to be a lil more upgraded
",2,0
"this app has many frustrating bugs.
",1,0
"im reinstalling to see if this whack app fixes itself, new phone motorola electrify.
",1,0
"poor development!!!
",1,0
"who dont like fb???
",4,0
"i have deleted and reinstalled the fb app 4 times now.
",1,0
"your updates suck..
",1,0
"youre multi million $$ business you should know how to fix these things..
",1,0
"or may be i'll just go to twitter
",1,0
"nice app
",4,0
"love fb
",5,0
"cant blame my phone g3 works great with all my other apps
",1,0
"i am bored to send all time reports.
",1,0
"does the exact opposite of what this app says :/....
",1,0
"the worst app ever!
",1,0
"either updaye and fix the bugs or downgrade back to the last version!!!
",1,0
"samsung infuse
",1,0
"everything was good till this last update....
",3,0
"facebook team really the worst & most dumbfuck developer ever exist!!!
",1,0
"this app need to be flagged as shi7 & remove it from playstore forever.
",1,0
"always screwing with android.
",1,0
"pretty much every other time i open it.
",2,0
"please fix all these annoying bugs immediately!!!
",1,0
"wish i could remove update.
",1,0
"app great, support terrible
",1,0
"need an upadate
",2,0
"faster abit
",4,0
"i thought fb would be much better on my new tablet compared to app on my 2 yr old blackberry.
",1,0
"boy was i wrong!
",1,0
"i read some forums about it as well.
",3,0
"everything else i do on mobile site instead.
",1,0
"facebook is awesome
",3,0
"wow great
",5,0
"i love me some facebook
",3,0
"i met a lot of people.
",5,0
"i enjoy facebook, i enjoy this app.
",4,0
"i enjoy the facebook app.
",4,0
"may remove and just start using web.
",3,0
"crappiest app ever!!!!
",1,0
"uninstalled and now no probs...
",1,0
"fix your stupid site!!!!!
",1,0
"i guess this is what kind of service you get when ppl are greedy...
",1,0
"just delete app and most of the bugs will disappear.
",2,0
"the facebook apps are getting worse!
",1,0
"the original app was the best but thats never good enough for you people!
",1,0
"wats hpning?
",3,0
"newest update sucks!!
",2,0
"the app worked just fine before it ""updated""
",1,0
"new update screwed it!
",1,0
"you'd think with this being an app that has so many complaints it would fix them instead of adding new stuff to the app??
",1,0
"i have to use foursquare if i want to check into a new place.
",3,0
"deleting this trash.
",1,0
"you have 24 hrs facebook.
",1,0
"good socail media
",5,0
"it was faster before the last update.
",2,0
"horrible app.
",1,0
"one day it was all fine..
",1,0
"i hate the new updates.
",2,0
"i want to old fb back.
",2,0
"worse than the old app & that was bad enough!
",1,0
"seriously don't bother with it!
",1,0
"i think it's cool on your phone because if you don't have wifi or signal on your phone you will be still log-in and send suff to people on facebook it really cool o:-)
",4,0
"absolute garbage!
",1,0
"so tired of this crap.
",1,0
"get your heads out ou of your a**.
",1,0
"one step forward, 100 steps back.
",1,0
"simplify this fat app so it actually works again.
",1,0
"supposed to b updating to improve performance...
",1,0
"very bad report on my behalf :(
",1,0
"thought the last update was horrible but i was wrong the most recent one is even worse
",1,0
"this is one of my main lines to family in other states.
",2,0
"i love facebook
",5,0
"pllzz fix it asap
",3,0
"i don't wanna download another app for that!!!!
",1,0
"after most recent update i am this app sucks...
",3,0
"please fix so i can fix rating back to 5 star.
",2,0
"twitter app is way better.
",1,0
"i wish i'd never upgraded.
",1,0
"please bring out a better upgrade this one is whack!
",1,0
"terrible app.
",2,0
"it's supposed to be helpful but it's not
",1,0
"this app sucks.
",1,0
"what's the point of the crap updates?
",1,0
"the other version was working fine for me.
",1,0
"takes forever to update or to do anything.
",2,0
"lol i've quit installing the updates because it seems when they fix one thing two more problems appear...
",1,0
"sucks a lot
",1,0
"its not even my internet as webpages are fine!
",1,0
"facebook on android needs work, stop focussing on ios and look at the android side.
",1,0
"there are too many bugs nower days
",1,0
"better u guys are on the right path good job...
",3,0
"been using this app since last year and the progress is getting in the right direction :)
",5,0
"once again there is an update that ruins the app.
",1,0
"only happened since last update.
",1,0
"i haven't updated for like 2 years so its not slow for me
",4,0
"i hope a update fixes it and quick too!
",2,0
"or i'll just use my browser and uninstall this app!
",2,0
"awful on the nexus 10.
",1,0
"it works good on my phone haven't had any problem so far
",5,0
"so i had to uninstall it and use my phone's browser's facebook which works just as good.
",3,0
"won't update.
",1,0
"until it is fixed, this app gets one star!
",1,0
"ok ok ok ok
",5,0
"can i give it zero stars??
",1,0
"all suck&i end up going online to use the program over what it supposed to be the easier app.
",1,0
"fix it now or i'll do whatever i can, including stopping using fb altogether.
",1,0
"its screwed up the previous one is better
",5,0
"fix the problems and i'll rate higher.!
",1,0
"they seriously need to get a better developer for this app.
",1,0
"currently, the app isn't even signed properly so it won't install.
",1,0
"absolutely love facebook!!
",5,0
"update my atatus already tried installing again.
",1,0
"i've never had problems until this update.
",1,0
"soooo many errors..
",1,0
"wtf did you guys do?!
",1,0
"my phone want even download the update.
",1,0
"what the hell is wrong w u guys...
",1,0
"u guys should all lose your jobs.
",1,0
"htc thunderbolt.
",1,0
"i would get on this other wise there's not much good to be said for this app
",1,0
"never had problems with this app before or after any updates
",5,0
"great app
",5,0
"happened on my fianc's razr m too
",3,0
"horrible app....
",1,0
"reinstall again also didn't settle my prob.
",1,0
"plz fix this prob as soon as possible.
",1,0
"i love it like on da real
",5,0
"was great til latest update.
",1,0
"but can if i go on the web browser.
",1,0
"that needs sorting, it's not my phone or connection as i use other apps all the time including sat nav without problem.
",1,0
"if you can't see any pictures or are having other issues try uninstalling then installing the app, and then restart your phone.
",4,0
"super app
",5,0
"you'll need to update asap!
",2,0
"can't this app go one day without any problems?
",2,0
"this app is aidsy
",2,0
"i hate android facebook app its annoying too much they should update it plz 1 star only
",1,0
"posts via facebook for android
",3,0
"sooooooooooooo stupid
",1,0
"nt so cool..
",3,0
"facebook was fine before the lattest update!!
",1,0
"i shouldnt have upgraded.
",2,0
"seems facebook keeps spinning it's wheels trying to update.
",1,0
"i loved the new update but this latest update messed it up.
",3,0
"i have tried uninstalling & installing again but still nothing.
",1,0
"awsme app,,, i love it,,, :)
",5,0
"it was awful before the updates by knockin me out of the app.
",2,0
"it keeps getting worse.
",2,0
"i hope you can make the app just like the ios version.
",1,0
"it's more reliable to use facebook in the web browser of the phone than the app.
",1,0
"sucks soooo much!
",1,0
"the update before the recent one was so much better!
",1,0
"this is the worst app ever!
",1,0
"i seriously used it for a month and it stoped working
",1,0
"the updates to facebook are improving..
",5,0
"facebook definitely gets 5 stars!
",5,0
"gets worse with every update thanks :-/
",1,0
"all the time, hate that!!!
",1,0
"sucks tried getting rid of if it horrible app
",4,0
"i think this is why words with friends won't work anymore either since it ties into facebook friends.
",2,0
"for such a high quality site, your app is very poor quality.
",1,0
"now if i plan to write a long-ish post, i type it in my notepad app, and cut&paste it into facecbook.
",4,0
"this is very annoying, please fix this (i'm using s3, don't know if the bug is phone-specific).
",4,0
"otherwise i'd give it 5 stars.
",4,0
"not critical, but would be handy.
",4,0
"not only is this annoying but it is very frustrating when i'm trying to talk to my husband who is deployed in afghanistan.
",1,0
"facebook is our main source of communication when he gets some (not often) time to talk.
",1,0
"it becomes worse than previously
",2,0
"this app is the worst, i ever seen on a samsung phone.
",1,0
"it's not the best app for facebook.
",3,0
"their mobile site loads better.
",3,0
"i don't know if it's just because i have an older phone, or if it's their app, but either way, the other social media apps work better.
",3,0
"the newest update sucks...
",1,0
"app fails all the time
",1,0
"there are way too many problems with this app for me to recommend anyone to install one there device.
",1,0
"needs to improve, otherwise 5star app
",1,0
"this app sucks bad.
",1,0
"i use the internet instead most of the time.
",1,0
"its so irritating i don't even like to use it like i used to.
",2,0
"5 stars if these issues are resolved!
",3,0
"its the best in convenece but needs an update
",5,0
"fuckin sucks...
",1,0
"i have to constantly remind me of that
",2,0
"if i didn't move across country i would delete this app...
",1,0
"it's been like this for 3 updates now seriously this is getting old.
",1,0
"if i knew more people with google + i would switch.
",1,0
"this deserved rating in negative if possible
",1,0
"you guys really need to get it together for fb mobile.
",1,0
"it keeps getting worse.
",1,0
"some of the screw ups that i can even remember, there's so many...
",1,0
"but need improvement
",3,0
"the older version of this app is much better. :(
",3,0
"more than a month now without the app.
",1,0
"will not update or install.
",1,0
"despite having full lte signal.
",1,0
"every time i see there's an update for facebook i just know there's a chance of decreased quality in the app but this last one was especially horrible.
",2,0
"they really screwed the pooch on this app.
",2,0
"getting worse each day after last update.
",1,0
"i have to restart app often.
",1,0
"this app is now total and utter piece of crap.
",1,0
"verry good software
",3,0
"i hate this app...
",1,0
"i don't uderstand why you people not doing anything.
",2,0
"makes me sad.
",1,0
"please fix this then dont do anymore updates!!!!
",1,0
"please update it very soon earlier update was much much faster than the latest update.
",1,0
"facebook is da best
",5,0
"if you want your memory taken over by just one app then this is for you.
",1,0
"soon the only operating app is going to be just this.
",1,0
"i like this app very much but it could use chat
",5,0
"becoming worse after every update.
",1,0
"i uninstalled and now i use messenger and opera browser.
",1,0
"why is messenger getting better and facebook becoming worse?
",1,0
"suck after update it...
",5,0
"if you are looking at updating this app i sincerely hope you don't.
",1,0
"worst app update ever.
",1,0
"used to have a 5 star rating from me
",1,0
"fb should pay attentions for that
",4,0
"awsum app...?
",5,0
"dont really like using facebook mobile but at least its reliable.
",1,0
"always used for higher level mobiles.
",1,0
"i have the samsung galaxy exhilerate, which is a very fast phone so i know its not because of that, i'm also running jelly bean.
",2,0
"very nice one lool
",5,0
"is completely a crap.
",1,0
"due seems like nobody at facebook tests properly for the real world.
",1,0
"its almost like they assume facebook is the only app.
",1,0
"i've not exploited google's yet, but facebook is starting to push us users that way.
",1,0
"wake up facebook, start developing apps like grownups.
",1,0
"hassling out crap app updates is going to be your demise if you don't get your act together.
",1,0
"shuts off some times but good
",4,0
"the app is a streaming pile of crap.
",1,0
"always has been, and i don't expect better in the future.
",1,0
"very poor app
",1,0
"fb is always a bigest addiction to all nd me 2...
",5,0
"updates always suck -.-""
",1,0
"never using fb on phone again.
",1,0
"gets worse with every update...
",2,0
"becoming useless...
",2,0
"so i'm rating it 1 because it is the only possible rating i could give
",1,0
"really poor, buggy app.
",1,0
"using the website is a lot quicker and i can actually post things.
",1,0
"samsung stratosphere the app won't even work.
",1,0
"your app sucks, schmuckerberg.
",1,0
"i have a motorola electrify and facebook will not allow any facebook apps to function on my phone..
",1,0
"so i'm paying the price for these electronic moguls to feed their fued..
",1,0
"what wrong with facebook app on android since there was nothing wrong with ios facebook app in my iphone before this..
",1,0
"i am always going toy browser to reply back, too much waste of time..
",1,0
"app deleted.
",1,0
"so stop tampering with something that worked perfectly well
",1,0
"after the update it's not working any more.
",1,0
"i wan't update it.
",5,0
"no need to comment........
",5,0
"seriously, what happened dude?
",1,0
"not thrilled with the new version.
",2,0
"have you actually seen the facebook appstore app please try to put the android app up to that standard .........
",3,0
"getting annoyed with the new update
",1,0
"previous updates were a lot better!
",1,0
"much much easier to use facebook through the browser now :(
",1,0
"galaxy siii user!
",2,0
"open facebook faster and photos also
",5,0
"i have samsung s2 n my friend who has s3 has the same issue.
",1,0
"is fb boycutting samsung phones?!
",1,0
"i realized most samsung users have problems on this app.
",1,0
"this app needs to be a lot more vanilla instead of jam-packed with bloatware.
",3,0
"just plain terrible
",1,0
"it used to be better before i allowed the update.
",1,0
"worthless to download
",1,0
"i like the old one way better.
",1,0
"horrible app!!
",1,0
"i rarely leave bads reviews, but this app has earned it.
",1,0
"this fb app for android stinks!
",1,0
"many more cons than pros.
",1,0
"i like this application.
",2,0
"but i want my update via samsung.
",2,0
"facebook is the best red social of the world
",5,0
"installed and it works fine
",5,0
"fix whatever went wrong with this update!
",1,0
"have to use my browser until you fix this app.
",1,0
"you guys have to fix this soon!!!
",1,0
"makes me mad!!!
",1,0
"cool app
",5,0
"i like facebook everyone has one so i decided to make my facebook page
",5,0
"its really good im able to connect with my friends more easily
",2,0
"please fix this then dont do anymore updates!!!!
",1,0
"it acts up too much if they fixed it i would rate it 5 stars
",2,0
"easy facebook access
",5,0
"had to go back to the factory version for the time being.
",3,0
"did not have this problem until last couple updates.
",3,0
"my connection is okay.
",1,0
"time to update!
",1,0
"sick of pls fix it!!!!
",1,0
"its sad when the browser works better than the app.
",1,0
"clearly, it has a flaw along those lines.
",1,0
"makes me not like my phone sometimes but it's clearly the app.
",2,0
"actual improvements would be nice.
",3,0
"it sucks but i've seen worse.
",2,0
"facebook has a lot of work to do though and they better do it asap.
",2,0
"removed it and using just browser
",1,0
"then i'll give 5 star...
",4,0
"i don't like how every time i go on the app.
",1,0
"the non-app version doesn't have all the crap in the stream.
",1,0
"i get social, but where is my option to opt out.
",1,0
"best facebook app for chat
",5,0
"i had to uninstall your app then reinstall it by updating to get it to work.
",1,0
"please your updating screws it up.
",1,0
"so from now on i will not allow automatic updating.
",1,0
"i will manually update the app myself.
",1,0
"still no stars over one, for rating!
",1,0
"works really well on my android razor love it
",4,0
"i have to go to the internet on my phone amd do it.
",3,0
"ive uninstalled and reinstalled expecting something different but getting the same results.
",1,0
"just call me and this ""insane!""
",1,0
"how can i enjoy fb with these issues???
",1,0
"what is totally awesome because blackies are the ask i need to use cut my friends and stuff my facebook.
",5,0
"all aspects of the app are spotty at best.
",2,0
"using web browser to surf facebook now.
",2,0
"i love the app!
",4,0
"have reported numerous times with no fix.
",2,0
"my facebook was working good in till my update.
",1,0
"amazing app love it <3
",1,0
"lots of errors problems!
",1,0
"it hardly ever works, and i'd love to see it fixed.
",3,0
"i am sooo in agreement with paul rowland!
",1,0
"i can't tell u how upsetting it is to see an app that has over 100,000,000 users
",1,0
"have uninstalled multiple times and updated, but nothing helps.
",1,0
"it isn't compatible with rootbox rom on android 4.2 on the market, but i searched the web and it installed just fine
",5,0
"is it that hard being a massive coporation to listen to your users and make an app that f*cking works!
",1,0
"fb forever
",5,0
"no, i don't want to find new friends
",1,0
"why isn't this feature working properly?
",3,0
"pretty annoying.
",3,0
"the browser works better than the app....
",1,0
"i uninstalled this app
",1,0
"pls fix for motorola xt-502.
",1,0
"this app is not so bad as people's reviews say ...
",4,0
"i have not updated it since a very old version b/c of the reviews but when i did i liked it its ok a lot faster than old version not so much lags for my way of using
",4,0
"just removed update and back to build in version (old 1 year i think) and now every thing is smooth.
",1,0
"so 0 stars for new update
",1,0
"i realize this is a free app but how difficult is it to make it work.
",1,0
"friendcaster is free too and that's what i'm using from now on.
",1,0
"your app sucks.
",1,0
"simply ridiculous.
",1,0
"really bad app.
",1,0
"getting worse.
",1,0
"completely foolish and uninituative app...
",1,0
"awesome basically awesome
",5,0
"awesome app..
",5,0
"very goog ap
",5,0
"this app is very nice and fast!!
",5,0
"i love being able 2 catch up wiv my frends.
",5,0
"facebook is my world
",5,0
"i dont use facebook therfore i dont want it.
",1,0
"very poor app!
",1,0
"basically useless!
",1,0
"i don't really like using it.
",1,0
"the app makes me think facebook is even more overrated.
",1,0
"it should've never gone public.
",1,0
"each update gets worse and worse, even if i uninstall and then reinstall.
",1,0
