text,rating
"one magnet or 3 magnets have no difference.
",2.0
"after a week's time, playing an hour everyday, the only objectives left are to collect 1 million coins and to run 10 million meters, that's not challenging enough, makes it very boring.
",2.0
"good stuff on the new map, but what's the fun for me now?
",2.0
"just keep running aimlessly?
",2.0
"objectives should be more challenging and less tiresome!
",2.0
"it won't even load!
",1.0
"excellent app super game for fun
",5.0
"very fun n awesome game!
",5.0
"it is good it is my favourite game get it!
",5.0
"amazing and too addictive.
",5.0
"kudos to imangi.
",5.0
"i thought the second game would be awesome because how could temple run improve?!
",1.0
"but the first game is way more fun.
",1.0
"this game needs to be more sensitive, the road twists and turns, when you go under its uncomfortable, you never know where to turn.
",1.0
"this game stinks.
",1.0
"patta oi
",5.0
"awsum game !
",5.0
"this game sucks  the sensitivity dose not let u move side to side quick enough when i go to jump it turns  i hate it
",1.0
"its excellent apps
",4.0
"good but i hope there will be more updates because this game needs a little more work to it.
",5.0
"unless you are one of the tough gamers, then complain about the lack of characters, etc.
",5.0
"this game is so addictive!
",5.0
"love this game!
",5.0
"jeeze, this wastes my time laggs o?the mytouch
",1.0
"this game is sooooo aaaaawesome
",5.0
"it's an amazing game. .
",5.0
"the graphics are very realistics, it's a complete challeng.
",5.0
"better than the first temple run
",5.0
"this is an amazing game full of excitement and adventure.
",5.0
"the graphics are better.
",5.0
"my dauther loves temple run 2
",5.0
"i really love this game had to get it on my phone.
",5.0
"the game temple run 2 won't load up
",3.0
"a truly awesome game.
",5.0
"plz fix lag and bugs which makes my phone getting hanged always
",3.0
"nice game :) . !
",5.0
"its better than temple run!
",5.0
"like pretty koo
",4.0
"game was perfectly fine b4 update except that e coins earned disappeared after next few rounds.
",2.0
"happen couple of times.
",2.0
"after update, expected it to be better but no, its worst.
",2.0
"will not open up on my phone and freezes up my phone every time!
",1.0
"please make it able to open up on lg thrill 3d 4g
",1.0
"this game is great.i liked the first one i and wen this version came out i startrd playing this game and got addicted to it.best game ever.
",5.0
"i was playing it and it was really fun but my phone went out of battery and when a round ends i have to come out of the game
",3.0
"this game is cool! :)
",5.0
"sexy dan ever
",5.0
"i had just insttalled it and it never even let me play it.
",1.0
"great graphics, easier to score , way better than temple run 1 .
",4.0
"great fun.
",5.0
"its kinda hard but i like
",5.0
"great game <3
",5.0
"soo good worth playing
",3.0
"great revision
",5.0
"love alsome so fun
",5.0
"awesome nice & superb game
",5.0
"so fun to play
",5.0
"sensitivity of turns and slides and jumps need fixed.
",2.0
"first one works perfecr but still fun
",2.0
"fantastic game
",5.0
"when i play the game crash on me, although other than that, the graphics are great, and it is an awesome game.
",3.0
"it all started to happen after the new update.
",1.0
"temple run 2 is a great follow up to temple run.
",5.0
"the app is much more in depth then its predisesor.
",5.0
"it's a great game if you're looking to pass the time.
",5.0
"definitely something you should download.
",5.0
"freezes while loading.
",1.0
"i loved temple run and i have temple run 2 on my kindle but it just freezes on the opening screen on my motorola defy!
",1.0
"had to uninstall the game twince and it still didn't work on my adroid
",4.0
"if there were a couple more types of landscape to run through, and rewards were just slightly easier this would be awesome.
",4.0
"good, but kinda got confusing and also lags alot, new note ii and temple run 2 lags
",4.0
"i love this game.
",5.0
"everybody who likes a challenge should get this game.
",5.0
"i enjoyed the first game and this second game is even better.
",5.0
"the game has more interesting obstacles and is just as challenging.
",5.0
"a much improved game and just as addictive.
",5.0
"i love the concept, its even better than the first.
",3.0
"better graphics, all around fun.
",3.0
"what i dont like is the constant glitches where it doesn't sense my swipes and sends me off a cliff.
",3.0
"or when the map zooms forward all of a sudden after glitching.
",3.0
"sooperb its so fast.
",5.0
"no bugs love to play
",5.0
"love the crisp graphics on this version!
",4.0
"game of life.
",5.0
"makes the first look pale
",5.0
"wayyyy better than the first one.
",5.0
"it wasnt as dull, boring, or nauseating like the first one was.
",5.0
"game glitches and forces and i loose my progress.
",2.0
"my guy wont turn when i tell him to slides when i say jump.
",2.0
"fun game when it works right
",2.0
"would be a five star but the game continues to crash on my milestone.
",4.0
"then it just now restarted itself when it crashed and deleted the 14 gems i had and the 15 k i had of coins.
",4.0
"very awesome game but program crashes a lot
",4.0
"its a good game, but it needs more characters
",4.0
"ultimate tumepass if yiu are getting bored.
",5.0
"wow i luv this game it's awesome
",5.0
"this game is way better the first.
",5.0
"the graohics are awesome and rhe gamw itsek f is more of a challenge.
",5.0
"achievements frozen on level 8.
",3.0
"good game but keep losing coins so cannot progress.
",1.0
"also control left and right not sensitive enough for me, keep falling off ledges where i shouldn't. heh.
",1.0
"come on guys, get the bug fixed and i will rate 5.
",1.0
"would be good to have the sensitivity control back also.
",1.0
"the tilt is all messed up on my tablet as it takes a huge movement to make it run along the edge.
",3.0
"great game when it works.
",3.0
"its good but it isn't as good as temple run 1.
",4.0
"i like the setting better but there could be some things what could be improved!
",4.0
"dhis game doesnt even  start up no matter how many times i downloaded
",1.0
"very very advanced and excellent game.
",5.0
"please install the game and injoy.
",5.0
"it is an awesome game but can you please work an update with montana smith, thanks in advance.
",4.0
"i absoluty love this game but there needs to be more characters.then i would rate 5 stars * other than that this is way better than temple run 1. ?
",4.0
"i can't even swype left or right without even dying because of the lag dont download
",1.0
"i love this game soo much!
",5.0
"temple run it is awesome.
",4.0
"only thing is  it is so slow on the start on the first go so beware
",4.0
"no words.toooooooooooooooooooo gud
",5.0
"must game for android phones,very addictive
",5.0
"temple run is the best game eva u should try it u won't regret it nd if u do tht not my fault u did something wrong!
",5.0
"good game to play
",5.0
"best game ive ever played!
",5.0
"can't wait for more versions of temple run:)
",5.0
"works on my tablet, but not on my samsung mini phone, which is android based.
",1.0
"very fun and addicting game.
",5.0
"cannot stop playing
",5.0
"i think its way better than temple run 1.
",5.0
"you're not just running the entire time.
",5.0
"it's a great game, but it freezes a lot and causes me to die.
",5.0
"this game is to addictive.
",5.0
"better graphics than temple run 1 great quality great game
",5.0
"it is a good game we rate it
",5.0
"this game sucks
",5.0
"i like the game but the rail cart bit is quite hard
",4.0
"awsome highscore 32,451
",5.0
"love this game even if it destroys the day's productivity ;) recommended!
",5.0
"temple run 2 is so glitched it doesn't even let me jump to attach to the rope.
",1.0
"it not an easy game to play anymore because of the glitches.
",1.0
"i have kept up with the updates, all i want to do is slam my own phone into the wall because it frustrates me how i can barely play.
",1.0
"and if i do start actually playing it just ends u glitching at the end.
",1.0
"changing the world of mobile gaming
",5.0
"samsung tab it is the best
",5.0
"great graphics, very challenging, great game!
",5.0
"one of the best and most addictive games ever!
",5.0
"it is gun for a bit but then slowed down and gave me a viress
",1.0
"ok kalau nak tidur ? ? ? ? ? ? ? ?  ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ? ?
",5.0
"the update ruin everything in my handset, when i try to run again it just stops we're i died.
",3.0
"i have to restart to app to play again.
",3.0
"and sometimes the meter has charge even i've just start the game.
",3.0
"thiis game is well organize and i like it
",5.0
"this game is amazing
",5.0
"temple run 2
",5.0
"hell yeah it so much fun!
",5.0
"i loved the first one and this one is such better!
",5.0
"excellent temple run 2
",5.0
"fun game
",5.0
"i have to un install it because it does the force closing but it is a good game to play
",1.0
"a bit tough than previous version but good game
",5.0
"same concept as the first one but really fun.
",4.0
"graphics are dope on my note ii.
",4.0
"i installed and un-installed and reinstalled this game 4 times and just crashes on the loading screen of temple run.
",1.0
"it vibrates twice then crashes/closes.
",1.0
"its not working on my samsung galaxy s 4g.
",1.0
"like the first temple run it freezes alot and force close.now i have to uninstall this game.
",1.0
"must have tablet game if i must say.
",5.0
"there is a major delay when turning and jumping but other than that.
",4.0
"i love this game very nice
",5.0
"this is awesome and really fun!
",5.0
"est?la raja!
",5.0
"addictive great graphics
",5.0
"this game is awesome and very easy to play.
",5.0
"this game is wicked
",5.0
"most games end because the poor performance causes the screen to freeze just before a turn and swipes are ignored.
",1.0
"kind of more frustrating than fun.
",1.0
"waste of time.
",1.0
"the tilt movement sucks it lags constantly
",1.0
"infinitely better than the original
",5.0
"the game reset on me now i have to start over
",2.0
"i down loade it twice and it does not what to open.
",1.0
"way more complex than #1, you 'll enjoy it promise
",5.0
"good game more options then the first
",4.0
"only complaint is that if they were to combine some elements of the first temple run then this would make the game even better
",5.0
"i wouldn't say it was the best game but its good
",4.0
"awesome game!
",5.0
"temple run 2 is a really great game but the first one is better
",4.0
"soooooooo much better then temple run :p
",4.0
"visarne tula shakay nahi
",5.0
"i would give it 5 stars but sometimes i lose because the game freezes.
",4.0
"i love temple run 2 it so so so cool
",5.0
"good time fjller
",4.0
"addictive and fun as hell!
",5.0
"awesome game
",5.0
"extremely fun!
",5.0
"sometimes, the screen turns upside down.
",3.0
"great play, though.
",3.0
"love temple run.
",5.0
"great upgrades from the first one
",5.0
"nice game
",4.0
"much better than temple run 1!
",5.0
"ready good game
",5.0
"in my opinion it is better then number one but could be made better if you could compare scores online like on number.
",4.0
"the track is definately better then number one.
",4.0
"before the update, it was fine.
",1.0
"it lagged a bit, but nothing too bad.
",1.0
"after the update, the game won't even open.
",1.0
"it'll go to the first ""imangi studios""
",1.0
"screen, then just close by itself.
",1.0
"the game is great but everytime i jump it pauses the game.
",1.0
"fun game.
",5.0
"i couldn't get this game on my galaxy s but, since ive upgraded to the note 2 im in love with it.
",5.0
"i was excited about this game but it just stays on the loading screen.
",1.0
"i have he samsung infuse.
",1.0
"please fix this problem and i will rate five stars
",1.0
"great game so fun
",5.0
"good game.power ups are too many coins
",4.0
"i had to uninstall cause i wont work on my android
",1.0
"this is an excellent game that test your ration and decision making.
",4.0
"download and install today if you haven't.
",4.0
"i love this game!
",5.0
"awesome game!
",5.0
"i love this game and it has me addicted.
",4.0
"but i'm afraid sometimes the game doesn't always record my swipes.
",4.0
"sometimes i clearly make a swipe but i still run into a wall or fall to my death.
",4.0
"but still a great game overall.
",4.0
"i am gone to send you award
",5.0
"its so fun and addicting
",5.0
"great game way better than the first
",5.0
"the game doesnt want to open and it force closes
",1.0
"fun & addicting!
",5.0
"but sometimes it doesn't work smoothly.
",4.0
"it is something to do during a boring work day!
",5.0
"i love this game it is very fun to play
",5.0
"i'm not that happy about the fact that it doesn't flow like the first temple run, but its an alright game.
",4.0
"graphics are a whole lot better now and gameplay has also improved.
",4.0
"the game is a bit easier than it's previous version.
",4.0
"overall great
",4.0
"wont download
",1.0
"v good entertaining game
",5.0
"play, play n just play.
",5.0
"its a great game allways fun to play and great to pass the time
",5.0
"this app won't even work on my phone it shows the imangi sign but after it's done loading it just goes back to my homescreen.
",1.0
"i was really looking forward to using it and i even cleared out my other apps to make room for this one and it doesn't even work imagine my disappointment.
",1.0
"it is a funny game.
",4.0
"one of the most enjoyable games to date.
",5.0
"simply awesome can't stop myself from keeping on playing
",5.0
"good game very addicitive
",5.0
"why is it everytime i open it its crashing.
",1.0
"i cant play it.
",1.0
"pls fix it. -motorola atrix 4g
",1.0
"the most addicting game ever.
",4.0
"i would hav given it 5 but it freeze's. i thought it was only my phone but all my friends hav it and it jams on thier phones 2!
",4.0
"package file is invalid.
",1.0
"need the ability to calibrate accelerometer.
",4.0
"also need to iron out a few more glitches.
",4.0
"dying even when i jump
",4.0
"harder than temple run 1
",4.0
"this looks likeva great game but it keeps force closing please fix it!
",1.0
"so addicting couldnt put it down
",5.0
"this game lives up to the hype.
",5.0
"some times does not read the movement
",4.0
"won't download?
",1.0
"looks easy, but most difficult.
",5.0
"not so glitchy and more fun.
",5.0
"the app is getting freezed very often in my sony xperia pro.
",1.0
"i really like the game & its challengin but i really hope yall can let the players buy missions with the coins we earned cuz some of the missions hard & takes along time to complete
",4.0
"wen i first got it it was awsome but now its not working that sucks .urgggg
",3.0
"i think it is very addictive and fun
",5.0
"i love this game but its rly glitchy when i'm in the game.
",3.0
"it's an amazing game.
",5.0
"fun game.
",5.0
"time consuming.
",5.0
"highest score: 9,411,360 longest run: 58,273 most coins: 10,782
",5.0
"great it is better than first but this forest is little bit confusing but still great
",5.0
"it wont go past the logo !
",1.0
"i like this game
",5.0
"awesome, amazing, cool, fun, excellent and its above average for all ages
",5.0
"i love temple run 2better than temple run the first one <3 ;) :)
",5.0
"very exciting game
",5.0
"this game is raw
",5.0
"i <3 this game its class deffo best game eva played.
",5.0
"way better than the 1st temple run.
",5.0
"this temple run has these extra features, bridges, steps and ziplines.
",5.0
"well worth it lads its epic.
",5.0
"actually if anything it made my tablet faster believe it or not.
",5.0
"so basically what i'm trying to say is get temple run 2 its class
",5.0
"you need to run 10,000 km to go to level 9.
",1.0
"that's possible when you have a big fat joint family and a shared tablet and everyone spends at least an hour on this game everyday!
",1.0
"i like playing this game while listening to news or audio books.
",5.0
"much better than one.easier.i do not like the new shield.but over all its great.
",5.0
"love the gems but it takes to many to keep using.the thing says reduce gems by 4 but it doesn't when you buy out.it goes down by one.once you get everything bought and uncovered.there is nothing else to do.sooooo that's why one got boring.
",5.0
"fun fun fun
",5.0
"excellent game :-)
",5.0
"its a good game but sometimes i half to force it to close
",3.0
"i love the game
",5.0
"my kids love is.
",4.0
"this is a fun game but j stopped playing for a few days and i lost all my progress.
",3.0
"fing awsome
",5.0
"its fun but gets hard download!
",5.0
"sexy game.
",5.0
"my highest score in my iphone 5 was 18378541.
",5.0
"now i'l try my luck in android galaxy note2
",5.0
"this game is great but the responsiveness is too slow and needs to just be tweaked with an update to make it easier to move sideways and jump.
",4.0
"its really difficult to use but once this is fixed it will be sooo goood!
",4.0
"please fix the issue with responsiveness sideways and jumping.!
",4.0
"i think it's a brilliant game.
",2.0
"i love playing it on my friends phone but on my phone it installs and loads but until it's finished loading it turns straight off!
",2.0
"i absolutely love this game!
",5.0
"if anyone has completed the first version, then they should buy temple run 2!
",5.0
"i love the game but it keeps freazeeing when the man dies and won't save and keeps show the toutial
",4.0
"great game
",5.0
"it is bad with this update and freezes while playing and i have to start over.
",4.0
"besides that its a great game.
",4.0
"temple run 2
",5.0
"excellent game to past time and very addictive!
",5.0
"very fun game!
",5.0
"highly recommended ;-)
",5.0
"better than the first temple run.
",5.0
"great graphics!
",5.0
"better courses!
",5.0
"great game i'll say better then the first one!
",5.0
"good game with nice graphics
",5.0
"i love temple.run two because its funnn
",5.0
"fun but glitches a bit
",5.0
"pure awesome
",5.0
"great game
",5.0
"it has a time where it is just jumping in its own and won't turn but good at first
",1.0
"i like the improvements they have made, however, i do hope they make more additions.
",4.0
"i like it much better then temple run 1
",5.0
"temple run is brillant the reason i gave it 4 stars is bcos the sensertivty (sorry about the spelling) isn't very  good if i swipe left it does not pick it up and i end up dead but u should get this game it is epic
",4.0
"awesome and addictive :-) :-)  xx
",5.0
"thiis game is well organize and i like it
",5.0
"anyone single and lezbian.
",5.0
"sorry for posting this on a game but i want a sexy girlfriend.
",5.0
"somone funny an lovely, and livin in melton mowbray thanks xx
",5.0
"needs control settings, volume, etc.
",3.0
"tribes: ascend is better.
",5.0
"this fast and fun game allows you to race throughout the temple woods and paths.
",5.0
"save up those coins as you can buy upgrades which will get you further in the action packed game.
",5.0
"compaired to temple run 1, i would say this game is better as it makes you feel as if you are in the game.
",5.0
"i definitely advise you to download this free app.
",5.0
"the update ruin everything in my handset, when i try to run again it just stops we're i died.
",3.0
"i have to restart to app to play again.
",3.0
"and sometimes the meter has charge even i've just start the game.
",3.0
"gave 5stars before the update and will be giving another 5 if you fix this.
",3.0
"love this game.
",5.0
"there is a lot i like and quite a bit i don't like but over all its a fun game :)
",4.0
"this game is awesome!
",5.0
"after update the game lags really bad on my galaxy tab 2.great game but impossible to play when lagging like it is
",3.0
"the game lags too much.
",3.0
"doesn't recognize a swipe and results in a death.
",3.0
"would have given 5 stars if ran smoothly.
",3.0
"i like the fact that they updated the graphics and all, but it lags like crazy on my nexus s! i hope it gets updated soon.
",3.0
"its pretty awesome!
",5.0
"wow i love this: addictive cos its so challenging and exiting :)
",5.0
"i love this game
",5.0
"this game is much better than the original but there are bugs.
",3.0
"500k coin objective completed after the 1 million coin objective.
",3.0
"changed review to 3 stars due to the unrealistic final objective of 10 million meters.
",3.0
"get real, i have completed every other objective and only have 8.5 million meters to go to reach 10 million.
",3.0
"if i keep playing it will take months to reach that.
",3.0
"best game ever since your reading this don't read it just get it!
",5.0
"i didn't think i would say this when i 1st downloaded this game but this is way better than the 1st best game eva
",5.0
"this game is addictive i love it
",5.0
"it will cut out in the middle of a game and it wont save your score or coins but if you use any diamond during the game then it takes those away  besides that it is a perfect game
",3.0
"dont give the five stars bc it lacks of some sensitive feedback on turns
",4.0
"love the new features
",5.0
"this game is extreme!
",5.0
"when i press the game and its loading it turns the game off not my phone but the game temple run 2
",1.0
"great game to play, i could play this the whole day :)
",5.0
"awas kecanduan maen game ini.
",4.0
"gila bnget
",4.0
"everytime i buy gems to save myself it never lets me use them i jus bought 500 and it says i have none.so not cool
",3.0
"best endless runner out there!
",5.0
"would be a good game and 5 stars but its steadily crashing on my samsung galaxy!
",2.0
"will change to 5 stars if its fixed
",2.0
"great fun!
",5.0
"temple run 2
",5.0
"need to fix the 500keep coins objective.
",3.0
"this game is awesome.
",5.0
"such a good time killer.
",5.0
"it was force closing on my galaxy tab
",1.0
"need more laps.
",5.0
"this game is great.
",3.0
"but it force closes now and then. :/
",3.0
"not onlyndoesnit vastly improve on what made the original fun, it varied the gameplay to make it replayable.
",5.0
"i like how its freee
",5.0
"better than the original
",5.0
"i just installed this game about a week ago and i loved it.
",2.0
"that is until today whenever i start playing it freezes and the screen flashes like their is a glitch.
",2.0
"will give more stars when this issue is addressed.
",2.0
"so fun, great graphics.
",5.0
"worth the download.
",5.0
"sometimes it is abit repetetive and also is a bit 'glitchy'
",4.0
"luv this one to the max
",5.0
"when you activate your upgrade by double tapping and the same upgrade comes, the upgrade only last for the time you got the first upgrade.
",4.0
"great game
",5.0
"good app.makes me not wanna play the original.lol!
",4.0
"but after two days it wouldnt open so i had to uninstall it and start over.
",1.0
"i didn't know what expect when i first downloaded it, but i'm so glad i did.
",5.0
"now i can't stop playing it.
",5.0
"it plays excellent on my, evo 4g lte
",5.0
"this game is awsom my son nevet gives me my phone.
",5.0
"the game doesnt want to open and it force closes on the samsung galaxy s. plz fix
",1.0
"a very good game to relax b-)
",4.0
"this game is ten times better than number 1
",5.0
"awesome n adicting
",5.0
"it is a good game but it takes forever to start and a waste of time
",3.0
"it wont download for me sad.but i love the graphics lol xoxoxoxoxoxoxoxoxoxoxoxoxoxoxoxox  happy valentines day
",3.0
"great game and very addictive just a little laggy once in a while
",5.0
"love itttttttt
",5.0
"i uninstalled all my apps just to get nothing back.lame!
",1.0
"please listen to us:  everyone wants to compete with friends on facebook.please make it so you can see your fb friends score!
",5.0
"you will get much more 5 star ratings and downloads because other games like subway surfers do that so please listen to us otherwise me,  and many of my friends will play games like subway surfers even though your game is epic!
",5.0
"also everyone has to tilt their phone virtually sideways for the cart.
",5.0
"they have done a great job with part 2 of temple run!
",5.0
"i first played it i was very over wellmnd
",5.0
"i like the newer look
",4.0
"temple run 2 is the eeesh!
",5.0
"awesome game
",5.0
"i really liked temple run 1 but this one wont even install on my phone please fix.:(
",1.0
"overall a great game.
",4.0
"only change i would make is a distance and gem meter so you coult track these easier for xertain advancements.
",4.0
"extremely fun!
",5.0
"why is it that when i swipe to move it doesn't always work?
",4.0
"i've died like a milion times because of this!
",4.0
"temple run .bruhhh
",5.0
"temple run 2 is an outragous game!
",5.0
"it's adventures and power ups r soo great!
",5.0
"i like the first temple run, but this one was over the top and really improved into something exceptionally fantastic!
",5.0
"i suggest that u try it out!.remember that it never hurts to try .
",5.0
"chances r that u and everyone else will love this game!
",5.0
"the awesome part is that this adventureous, marvelous game does not require wi-fi!
",5.0
"i love this game!
",5.0
"fun to play good looking and not sloppy.
",5.0
"pick up at a good speed looks like fun for every one
",5.0
"i tried is at church and it was cool
",5.0
"temple run 2
",5.0
"doesnt work on motorola mb520
",2.0
"really good game very fast in my android.
",5.0
"and hold your phone tight when playing this game.
",5.0
"this is an awesome game!
",4.0
"i can not think of any ways this game could be better! :)
",4.0
"like the game but cant collect more 2500 coins so cant upgrade makes it boring to play
",1.0
"i love this game .
",5.0
"i love it because its never boring
",5.0
"swere  pep
",5.0
"i enjoy the game but this is the second time it has reset randomly.
",1.0
"all my stats, powers, everything back to zero.
",1.0
"fix that and it'll be better.
",1.0
"its my favorite and one of the best games in history, fun and easy.
",5.0
"best running game for android by far.
",5.0
"loved the first one and this one is 100% better.
",5.0
"wish the bear one was free also.
",5.0
"im so addicted to playing it
",5.0
"who ever made up this game i bet you he's a billionaire no lie
",5.0
"this game is awesome.
",5.0
"five stars all the way.
",5.0
"i've tried this game on numerous devices and the same problem remains.
",3.0
"it lags out and you die it's way to frustrating.
",3.0
"it's like losing in old school street fighter 2 when you wanted to chuck the controller haha
",3.0
"its does go le t and right when collecting coins
",1.0
"when u start playing it takes time to get used but later on you feel intersting to continue
",5.0
"love the new graphics it looks amazing on my galaxy note.easy to steer and addicting
",5.0
"a definite upgrade from the first temple run (which i also loved).
",5.0
"i love this game, don't get me wrong but every so often, when i've unlocked a bunch of features, characters, levels, the game just resets and makes me start over.
",3.0
"i hate having to collect coins again to unlock everything i lost.
",3.0
"good graphics but reused all the objectives from the old game had half as many characters.
",4.0
"oh, and another point, the game has extremely insensitive controls which makes it hard to jump or dodge
",4.0
"an awsome game !
",5.0
"dont lose ur time
",5.0
"perfect yo
",5.0
"its a li5the confusing with the different background and surroundings but its challenging
",3.0
"does not work for samsung infuse.
",1.0
"and it sucks because i heard it was good
",1.0
"i am lovig this game
",5.0
"i see hell of improvment from the first version, waw this game is awesome
",4.0
"wouldnt work on my phone.
",1.0
"what is the point in having a game which won't load on peoples phones
",1.0
"good game but why can't set sensitivity by my self ?
",4.0
"brilliantly done great game
",5.0
"great game on ?
",5.0
"great game
",5.0
"i love this game! :)
",5.0
"love  temple run 2 even better
",5.0
"beautifully designed, temple run 2 is one of these games whose gameplay is just fantastic.
",4.0
"the only bug/problem i've experienced so far is: it won't pause when my phone shows a ""low battery""
",4.0
"popup, which made me lose, sometimes.
",4.0
"except this, the game is perfect.
",4.0
"temple run 2 is the coolest game ever!
",5.0
"this game is awesome
",5.0
"addiction alert
",5.0
"great game, improved on the first.
",5.0
"everytime i die or exit the game i also lose all my coins.
",2.0
"the game is not keeping track of my coins.
",2.0
"it's waaaay better than the first one.
",5.0
"this games rocks love it toooooooooooooooooooooooooooooooooooooo
",5.0
"this game is probably the most wanted game eva!
",5.0
"i just have to keep on trying again and again after i die.
",4.0
"really fun entertaining  game
",5.0
"my favorite cellphone game
",5.0
"every time i try to play, the app will open and then the game will quit out
",1.0
"really fun and addicting
",5.0
"better then the first.and best of this kind of games
",5.0
"the kids love it too.
",5.0
"but on objective where need to collect 500.000 coins its stucked on midle, like its collected 250.000.
",4.0
"i've collected more than 500.000 coins.
",4.0
"on objective where need to collect 1.000.000 its ok.
",4.0
"super game!
",5.0
"verry addictive and challenging ;)
",5.0
"it took me a while to realize that my coins kept being reset to zero!
",1.0
"every time i got to 2,500 it would reset to zero.
",1.0
"i uninstalled it and am hoping someone will fix this!
",1.0
"it hits all of the best qualities of its predecessors, with improved speed, graphics, and balance.
",5.0
"* powerups don't stack * infinirunner to get level 9 is a tad unreasonable.
",5.0
"approx 111 hours of running!
",5.0
"fun game.
",4.0
"great graphics.
",4.0
"great game
",5.0
"excellent game
",5.0
"brilliant game.
",5.0
"great quality.
",5.0
"i enjoy playing this game.
",4.0
"nice upgrade
",5.0
"lol i love it
",5.0
"great with music and boredom
",5.0
"wow this game is big fun & i should be shame of playing it being im 34yrs young but im not :-) !
",5.0
"ive uninstaled once n im about to uninstall again!
",1.0
"im sure gunna b back to level1  wich is soooo   aughhhhh .y!?
",1.0
"great upgrade
",4.0
"this game doesnt even work.
",1.0
"it just force closes when i try to open it.
",1.0
"most addictive game ever!
",5.0
"love it so fun
",5.0
"this game is cool and it's better
",5.0
"awesome game!
",5.0
"i hated this game at first because it seemed impossible to score past 70,000.
",5.0
"lol.it gets better when u keep playing!
",5.0
"it's the same with more variety.
",5.0
"best way to pass time
",5.0
"every time i start the game, it starts in tutorial mode.
",4.0
"but when i go to change the settings, the back button doesn't work, the game freezes, and it doesn't save >:-(
",4.0
"excellent game
",5.0
"awesome i can't stop playing it!
",5.0
"so amazing just like temple run
",5.0
"this game never made it past the first load screen!
",1.0
"cool game!
",4.0
"i've had for a while and just recently it doesn't want to open!:(
",1.0
"love this game but the objectives are a bit extreme!
",3.0
"my 500000 lifetime coins objective has suddenley frozen although ive collected 500000+, if this isnt solved on next update will swiftly been uninstalling!
",3.0
"nice we have now temple run.
",5.0
"everytime i die or exit the game i also lose all my coins.
",2.0
"must still have software bugs.
",1.0
"runs ok for about 5 minutes and then locks up.
",1.0
"it is not possible to restart the game.
",1.0
"requiors a complete uninstall and then a fresh reinstall.
",1.0
"keep suffering unnecessary deaths due to freezes and ill swipe and it won't respond
",2.0
"everytime i click on it to play, it exits me out and i can't play it.even if i go to google play and click open, it still shuts me out.!please fix so i can play!i also tried uninstalling and redownloading but its still doing it!
",1.0
"on droid three super glitchy
",3.0
"i love this game
",5.0
"it started off great but then it deleted my stuff an started me over to level one an i was on level six with 9 gems an now everytime i start it freezes up an start me over back to square one every time.
",1.0
"game was great until it stopped working. :( i was beginning to really get hooked on tr2 and then it quit working. uninstalled
",1.0
"no stars it dnt even work on my android.
",1.0
"i only gave it one star cuz i had to in order to post my opinion
",1.0
"i did not enjoy this game at all.
",1.0
"definitely don't think it was ready to come out
",1.0
"great on htc one s 4.0
",5.0
"love the game.
",5.0
"think i like this better than temple run.
",5.0
"best temple game i've ever played
",5.0
"it freezes on the loading screen and goes back to the app page
",1.0
"cheers great game!:-) :-)
",5.0
"i really love this game.looks real.
",5.0
"loveeee so much better then the 1st
",4.0
"awsome app it's fun and addicting haha
",5.0
"i have an android and temple run wont start and crashes!
",1.0
"already updated it but it still wont work please update!
",1.0
"i love this game
",5.0
"alot of people think its hard still the same
",4.0
"why can't this game be completely muted?
",3.0
"there is always a sound when the character is running.
",3.0
"this game is really fun but needs some help.
",3.0
"it feels like a first try, not a sequel.
",3.0
"awesome game
",5.0
"great game
",4.0
"purchased coins and never received them once i get my coins i'll rate 5 star.
",1.0
"overall fun addictive beautiful game
",1.0
"doesn't work for my phone. :/   i was looking forward to playing it on my phone and i cant .  :(
",1.0
"temple run 2 is my new favorite game on my phone!
",5.0
"i have played timple run 1 and i feel in love now there is this , like the hivan in hivan
",5.0
"cool beans           yeah
",5.0
"score 1.2 mil :p
",5.0
"have this game on ipod just encase i lose one but apple still getting better graphics
",5.0
"just what i've been waiting on
",5.0
"great game
",5.0
"its driving me crazy please figure out a solution i adore this game.
",1.0
"love it can't wait 4 number 3
",5.0
"is freezing all the time
",3.0
"excellent game.
",5.0
"love it so much and it rocks the whole world and everyone loves it too
",5.0
"it was fine at first but now its getting laggy please fix!
",3.0
"don't want to uninstall
",3.0
"never disappoints and is a great pastime, though turns could be smoother.
",4.0
"it lags my samsung galaxy tab 2.
",4.0
"fix that, and it is an easy 5 stars.
",4.0
"a worthy sequel to the first, greatly improving game play.
",5.0
"like everyone else, i open the app, the cool green ""i"" comes up (the logo).
",1.0
"then after about a minute, i get the quick buzz, and then a few seconds later a double buzz.
",1.0
"shame, it looked like a blast.
",1.0
"great game.
",4.0
"still sometimes requires more horsepower than my phone has available.
",4.0
"tempol run part two is awesome just to let u know if u don't know what it is its really fun
",5.0
"minor bugs.
",4.0
"well when u first downlosded it , it was laggy and jumpy bit then after the up dates it was better awesome game
",4.0
"love this game
",5.0
"great game!
",4.0
"lags a bit
",4.0
"but doesn't save coins.
",5.0
"i sooo luv dis game
",4.0
"i like love this version.
",5.0
"the last two objectives are abit too extreme.
",4.0
"it is like, ""seriously?""
",4.0
"it is very unreasonable and pointless.
",4.0
"opens, freezes, shuts down, every time!
",1.0
